method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,0,1213000,0.01,0.01,0.0,1,0,0,201.2071787358073,739,930.1137084960938,9.969088554382324,9.969088554382324,2.5412254333496094,13.618752005539017,1004.4343093322967,0.9260075047758892,1.0799048548121846
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,1,1213001,0.01,0.01,0.0,1,0,0,220.07800122841758,874,881.8348999023438,9.958048820495605,9.958048820495605,9.846500396728516,12.463379491862225,1088.3885760340079,0.8102206503450012,1.2342316868549184
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,2,1213002,0.01,0.01,0.0,1,0,0,198.65306598037404,884,963.7340087890625,9.957357406616211,9.957357406616211,2.712749481201172,12.60449742825862,1112.8494320913805,0.866005751539914,1.1547267419665748
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,3,1213003,0.01,0.01,0.0,1,0,0,217.1713521715311,748,863.025146484375,9.940655708312988,9.940655708312988,9.413796424865723,13.390372483647443,1000.8710749737717,0.8622740411465992,1.1597241158625873
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,4,1213004,0.01,0.01,0.0,1,0,0,203.70328590332034,961,924.9240112304688,9.984882354736328,9.984882354736328,1.7465438842773438,12.475148306925016,1197.5137151178242,0.7723702864976915,1.294715782677884
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,5,1213005,0.01,0.01,0.0,1,0,0,210.29639985880175,846,935.2561645507812,9.876321792602539,9.876321792602539,1.9904899597167969,12.776357751084277,1079.7731066926763,0.8661598985507728,1.1545212398694094
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,6,1213006,0.01,0.01,0.0,1,0,0,214.26480192423261,768,922.2115478515625,9.993388175964355,9.993388175964355,9.807577133178711,14.050623463233933,1078.1321563629785,0.8553789462718504,1.1690724962994203
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,7,1213007,0.01,0.01,0.0,1,0,0,216.4025569502092,879,961.2017822265625,9.976106643676758,9.976106643676758,9.965707778930664,12.994500673400394,1141.387820647249,0.8421342551925005,1.1874591181086838
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,8,1213008,0.01,0.01,0.0,1,0,0,193.33095321717738,895,953.62548828125,9.993881225585938,9.993881225585938,3.114664077758789,12.838859754567705,1147.5421900787992,0.8310156232388864,1.203346810860783
HW_GA_SAC,3,3,city1_4_unseen,mild_noise,noise_curve,9,1213009,0.01,0.01,0.0,1,0,0,215.61115399859483,926,992.1788330078125,9.986795425415039,9.986795425415039,9.502906799316406,12.851474199645205,1189.1821713604022,0.8343371242042574,1.1985562801772032
