method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,2,42,city42_train_replay,clean,clean,0,1152000,0.0,0.0,0.0,1,0,0,232.99228996978644,958,937.007568359375,9.912736892700195,9.912736892700195,5.7822723388671875,13.819780172410738,1322.594332430275,0.7084618052442565,1.4115086975722422
HW_GA_SAC,2,42,city42_train_replay,clean,clean,1,1152001,0.0,0.0,0.0,1,0,0,224.73770297818476,934,980.0938110351562,9.849963188171387,9.849963188171387,5.406650543212891,14.101542191089349,1315.623075804155,0.7449655065042764,1.3423440297155016
HW_GA_SAC,2,42,city42_train_replay,clean,clean,2,1152002,0.0,0.0,0.0,1,0,0,236.01310666559957,944,899.4509887695312,9.874682426452637,9.874682426452637,5.399818420410156,14.26388147448079,1345.1330354296167,0.6686706556740384,1.495504538018006
HW_GA_SAC,2,42,city42_train_replay,clean,clean,3,1152003,0.0,0.0,0.0,1,0,0,234.7294860021785,936,949.0716552734375,9.824846267700195,9.824846267700195,7.520572662353516,14.311830043155922,1338.2137274083532,0.7092078311821339,1.410023911232287
HW_GA_SAC,2,42,city42_train_replay,clean,clean,4,1152004,0.0,0.0,0.0,1,0,0,231.3705584581176,890,873.4547729492188,9.91687297821045,9.91687297821045,8.154937744140625,13.784520768315604,1225.4787579853503,0.7127457471275567,1.4030248570827806
HW_GA_SAC,2,42,city42_train_replay,clean,clean,5,1152005,0.0,0.0,0.0,1,0,0,229.26098207391516,1013,903.6558837890625,9.992920875549316,9.992920875549316,3.1985855102539062,13.729492259755187,1390.0722591015096,0.6500783523103696,1.5382761115579586
HW_GA_SAC,2,42,city42_train_replay,clean,clean,6,1152006,0.0,0.0,0.0,1,0,0,205.80776328670106,929,874.4635009765625,9.979992866516113,9.979992866516113,1.8864631652832031,13.596105932162832,1262.3114524746757,0.6927478153368857,1.4435267464736738
HW_GA_SAC,2,42,city42_train_replay,clean,clean,7,1152007,0.0,0.0,0.0,1,0,0,185.39202216983233,922,851.1594848632812,9.988378524780273,9.988378524780273,0.974945068359375,13.946649423778187,1284.947169835509,0.6624081556382131,1.509643248635014
HW_GA_SAC,2,42,city42_train_replay,clean,clean,8,1152008,0.0,0.0,0.0,1,0,0,208.36148421852403,942,858.0263671875,9.882137298583984,9.882137298583984,1.2219619750976562,13.993758001018735,1316.7415429708133,0.6516285384690098,1.534616642711019
HW_GA_SAC,2,42,city42_train_replay,clean,clean,9,1152009,0.0,0.0,0.0,1,0,0,225.20822673250086,1043,943.2232666015625,9.880083084106445,9.880083084106445,3.134693145751953,12.771801239292094,1330.7499964686194,0.7087907338753127,1.4108536585015734
