method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,0,1414000,0.01,0.01,0.0,1,0,0,217.109821465354,934,932.4888916015625,9.9021577835083,9.9021577835083,9.385139465332031,12.99651952531404,1213.0772264951174,0.7686970550883685,1.300902603152345
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,1,1414001,0.01,0.01,0.0,1,0,0,215.42750960007064,1037,973.2896118164062,9.97417163848877,9.97417163848877,19.586868286132812,12.61110169505889,1306.9574709462815,0.7446987629304507,1.3428248437863897
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,2,1414002,0.01,0.01,0.0,1,0,0,217.70751709185208,1141,994.4408569335938,9.96171760559082,9.96171760559082,31.425689697265625,12.346834502389408,1407.6094200012421,0.7064749942727125,1.415478266190383
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,3,1414003,0.01,0.01,0.0,1,0,0,217.1559447261818,945,938.4391479492188,9.999212265014648,9.999212265014648,38.72861099243164,13.041821824305902,1231.142163514326,0.7622508397165285,1.3119040975696232
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,4,1414004,0.01,0.01,0.0,1,0,0,212.51657223827956,1000,867.1669921875,9.977058410644531,9.977058410644531,7.206390380859375,12.130642845392227,1211.8588865818751,0.7155676306780235,1.3974919450345562
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,5,1414005,0.01,0.01,0.0,0,0,1,-27.790987325809574,2200,976.78515625,45.05668640136719,28.531421661376953,6.938835144042969,8.94082142372023,1964.7546592385252,0.4971537548757208,nan
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,6,1414006,0.01,0.01,0.0,1,0,0,217.12163304068258,943,934.4373168945312,9.909259796142578,9.909259796142578,34.6230583190918,12.93240845570003,1217.9562022261548,0.7672175035412491,1.3034113473484321
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,7,1414007,0.01,0.01,0.0,1,0,0,212.74341465509582,1220,979.1486206054688,9.995786666870117,9.995786666870117,18.163597106933594,10.897023616364745,1328.5179232473906,0.7370232674106995,1.3568092680617627
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,8,1414008,0.01,0.01,0.0,1,0,0,213.8165869571327,890,978.0305786132812,9.943140029907227,9.943140029907227,5.9262237548828125,12.789077878400182,1137.286035517455,0.8599688627745139,1.1628327992872953
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,9,1414009,0.01,0.01,0.0,1,0,0,214.77076573347713,836,856.9036254882812,9.979816436767578,9.979816436767578,5.537010192871094,13.044228224876965,1089.3247854176923,0.7866374078321452,1.2712337222251484
