method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,5,moderate_noise,noise_curve,0,625000,0.03,0.03,0.0,1,0,0,221.91106922125817,818,978.55126953125,9.852594375610352,9.852594375610352,8.91378116607666,14.69694201032515,1201.7453311883312,0.8142750748726617,1.2280862215466712
sac,5,moderate_noise,noise_curve,1,625001,0.03,0.03,0.0,1,0,0,221.42773001655934,804,872.7487182617188,9.981431007385254,9.981431007385254,4.9756669998168945,13.897989171283756,1116.7560867097807,0.781503435394775,1.279584906104542
sac,5,moderate_noise,noise_curve,2,625002,0.03,0.03,0.0,1,0,0,223.93925448419736,845,967.0244140625,9.988886833190918,9.988886833190918,26.155977249145508,14.537448125901307,1227.494061456541,0.7878037413191487,1.2693516767583972
sac,5,moderate_noise,noise_curve,3,625003,0.03,0.03,0.0,1,0,0,220.11184322784828,1313,965.429931640625,9.957074165344238,9.957074165344238,5.526133060455322,12.186567250681758,1599.011860595288,0.6037665857470313,1.656269200062993
sac,5,moderate_noise,noise_curve,4,625004,0.03,0.03,0.0,1,0,0,221.88277895214657,760,904.9091186523438,9.988045692443848,9.988045692443848,28.176128387451172,15.052863742646418,1143.2121763953373,0.791549580503606,1.2633447412905858
sac,5,moderate_noise,noise_curve,5,625005,0.03,0.03,0.0,1,0,0,222.5353728244216,760,903.5234985351562,9.961338996887207,9.961338996887207,43.52201843261719,15.01553683390743,1140.8748233190695,0.7919567336113149,1.2626952427565201
sac,5,moderate_noise,noise_curve,6,625006,0.03,0.03,0.0,1,0,0,224.17973993455828,819,918.3694458007812,9.952336311340332,9.952336311340332,13.224081993103027,14.61060536657352,1195.5919265231719,0.7681295142828838,1.3018637891210152
sac,5,moderate_noise,noise_curve,7,625007,0.03,0.03,0.0,0,1,0,-168.08618291499604,93,944.392333984375,825.4215087890625,825.4215087890625,0.0,14.616517688638421,135.94379931624343,6.946932031724767,nan
sac,5,moderate_noise,noise_curve,8,625008,0.03,0.03,0.0,1,0,0,223.34994975390526,761,889.9378051757812,9.914523124694824,9.914523124694824,24.46910858154297,14.635626990911055,1112.7206338286273,0.7997854790502992,1.2503352788893398
sac,5,moderate_noise,noise_curve,9,625009,0.03,0.03,0.0,1,0,0,223.73586219909538,822,948.4121704101562,9.875858306884766,9.875858306884766,36.85395812988281,14.578489707261687,1197.7482007644055,0.7918293425987846,1.2628983875717452
sac,5,moderate_noise,noise_curve,10,625010,0.03,0.03,0.0,1,0,0,221.4589615100317,778,924.5685424804688,9.97231674194336,9.97231674194336,16.439802169799805,14.93816050404448,1161.4781465395938,0.7960274975771582,1.256238010676347
sac,5,moderate_noise,noise_curve,11,625011,0.03,0.03,0.0,1,0,0,221.93169423203827,770,917.6607666015625,9.947854042053223,9.947854042053223,39.18238830566406,15.149879901749747,1166.1893095938717,0.7868883371269628,1.270828340970381
sac,5,moderate_noise,noise_curve,12,625012,0.03,0.03,0.0,1,0,0,220.02238507035054,726,902.1724853515625,9.982161521911621,9.982161521911621,40.72711181640625,15.229445524123745,1105.311997275133,0.8162152293430637,1.2251670442425544
sac,5,moderate_noise,noise_curve,13,625013,0.03,0.03,0.0,1,0,0,221.56370628591452,816,978.2221069335938,9.949724197387695,9.949724197387695,14.806714057922363,14.931743130233942,1217.7820449233998,0.803281762127742,1.2448931958210883
sac,5,moderate_noise,noise_curve,14,625014,0.03,0.03,0.0,1,0,0,224.7212767688854,812,944.9492797851562,9.896829605102539,9.896829605102539,37.61756896972656,14.850479444039278,1204.6709771528065,0.7844044537525985,1.274852526927901
sac,5,moderate_noise,noise_curve,15,625015,0.03,0.03,0.0,1,0,0,223.53310150921976,899,993.0421142578125,9.961278915405273,9.961278915405273,26.80708885192871,14.515774039325779,1304.1389310239397,0.7614542366879036,1.313276559271242
sac,5,moderate_noise,noise_curve,16,625016,0.03,0.03,0.0,1,0,0,219.11013216242628,854,965.6187744140625,9.933796882629395,9.933796882629395,5.147778511047363,14.090496168622368,1202.8598648512825,0.8027691359819776,1.2456881501513657
sac,5,moderate_noise,noise_curve,17,625017,0.03,0.03,0.0,1,0,0,222.58284899503226,862,927.0332641601562,9.961761474609375,9.961761474609375,12.728010177612305,13.781127735108068,1187.048853983578,0.7809562858758137,1.28048140220619
sac,5,moderate_noise,noise_curve,18,625018,0.03,0.03,0.0,1,0,0,223.19451412470238,784,929.4476928710938,9.987038612365723,9.987038612365723,35.499420166015625,15.179182422252333,1189.208053330126,0.7815686164152452,1.279478191673836
sac,5,moderate_noise,noise_curve,19,625019,0.03,0.03,0.0,1,0,0,222.22023973433656,837,990.0968017578125,9.842733383178711,9.842733383178711,37.60307312011719,15.141623611803409,1266.5228301523173,0.7817441408764336,1.2791909113368911
