method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
td3,3,latency_30ms,latency_curve,0,623000,0.0,0.0,30.0,1,0,0,186.48530634136273,757,861.2958984375,9.925086975097656,9.925086975097656,0.015178680419921875,14.299612655664845,1082.6173959219207,0.795568131162394,1.2569633709923917
td3,3,latency_30ms,latency_curve,1,623001,0.0,0.0,30.0,1,0,0,202.2647786594967,946,973.6227416992188,9.903749465942383,9.903749465942383,0.30025291442871094,13.336081504632757,1261.0855637683565,0.7720512942752705,1.2952507267521731
td3,3,latency_30ms,latency_curve,2,623002,0.0,0.0,30.0,1,0,0,201.82775108661025,848,960.2919921875,9.931889533996582,9.931889533996582,3.8471527099609375,14.42374654831189,1222.9191456581852,0.7852456931407864,1.2734867681989444
td3,3,latency_30ms,latency_curve,3,623003,0.0,0.0,30.0,1,0,0,208.91817786309434,780,939.3120727539062,9.946669578552246,9.946669578552246,4.770564556121826,14.9285624620242,1164.2724581982802,0.8067802911077174,1.2394948302802364
td3,3,latency_30ms,latency_curve,4,623004,0.0,0.0,30.0,1,0,0,186.78527801562652,942,869.5516967773438,9.962309837341309,9.962309837341309,0.4026947021484375,12.68086657573463,1193.9774175010077,0.7282815269633103,1.3730953799826073
td3,3,latency_30ms,latency_curve,5,623005,0.0,0.0,30.0,1,0,0,218.3710646346724,765,867.2506103515625,9.792696952819824,9.792696952819824,3.788330078125,13.55510480692184,1036.8159612302927,0.8364556900941968,1.195520589844258
td3,3,latency_30ms,latency_curve,6,623006,0.0,0.0,30.0,1,0,0,216.7123152255939,968,923.0767211914062,9.894326210021973,9.894326210021973,5.8232316970825195,13.390830525435693,1295.4865709918727,0.7125328365886991,1.4034440921874842
td3,3,latency_30ms,latency_curve,7,623007,0.0,0.0,30.0,0,1,0,-230.98594329713694,1569,917.030029296875,133.33865356445312,23.542034149169922,0.0450897216796875,10.98246871756474,1722.3294283532794,0.5324359058148639,nan
td3,3,latency_30ms,latency_curve,8,623008,0.0,0.0,30.0,1,0,0,217.82664365281005,801,941.2423706054688,9.939946174621582,9.939946174621582,6.013645172119141,14.68378500545516,1176.28268274029,0.8001838201109388,1.2497128470572654
td3,3,latency_30ms,latency_curve,9,623009,0.0,0.0,30.0,1,0,0,216.48802776426703,859,946.314697265625,9.956645011901855,9.956645011901855,6.251025199890137,13.638625665371576,1171.621713217337,0.8076964489391318,1.2380888900941054
td3,3,latency_30ms,latency_curve,10,623010,0.0,0.0,30.0,0,1,0,-182.27148443264298,1888,858.9344482421875,133.95921325683594,18.914262771606445,0.007904052734375,10.210002520137419,1926.6635478811554,0.4458144491220582,nan
td3,3,latency_30ms,latency_curve,11,623011,0.0,0.0,30.0,1,0,0,220.70873270324967,807,886.1159057617188,9.958949089050293,9.958949089050293,6.470487594604492,14.138604571311152,1140.6680493429174,0.7768394199102592,1.2872673223965907
td3,3,latency_30ms,latency_curve,12,623012,0.0,0.0,30.0,1,0,0,74.40615708683808,1058,977.1332397460938,9.932272911071777,9.932272911071777,0.026065826416015625,12.686998733782362,1341.981094314233,0.728127425852761,1.3733859823077395
td3,3,latency_30ms,latency_curve,13,623013,0.0,0.0,30.0,1,0,0,219.7706460244481,792,973.2979125976562,9.900341987609863,9.900341987609863,12.39166259765625,14.747012073493968,1167.7019088175907,0.833515733123373,1.199737401779775
td3,3,latency_30ms,latency_curve,14,623014,0.0,0.0,30.0,1,0,0,217.32584894356387,826,950.5586547851562,9.993548393249512,9.993548393249512,5.1756744384765625,14.016102714414458,1157.6643831257616,0.8211003712652818,1.2178779050593307
td3,3,latency_30ms,latency_curve,15,623015,0.0,0.0,30.0,1,0,0,218.35982812774142,684,853.6591796875,9.946067810058594,9.946067810058594,14.21778678894043,15.136845761746692,1035.471707821302,0.8244157452487552,1.212980229651321
td3,3,latency_30ms,latency_curve,16,623016,0.0,0.0,30.0,1,0,0,203.98907915650915,1072,971.5382690429688,9.867953300476074,9.867953300476074,2.8305225372314453,12.475618243328672,1337.1176425377723,0.7265914667007497,1.3762892159203612
td3,3,latency_30ms,latency_curve,17,623017,0.0,0.0,30.0,1,0,0,159.30120744994113,971,858.71923828125,9.94845199584961,9.94845199584961,0.3347320556640625,12.574926765092737,1220.2771316736305,0.7037083757387981,1.4210431969779185
td3,3,latency_30ms,latency_curve,18,623018,0.0,0.0,30.0,1,0,0,210.58121390066066,960,899.87109375,9.929128646850586,9.929128646850586,3.400785446166992,12.363316841920216,1186.603586785611,0.7583586496545655,1.3186372970829867
td3,3,latency_30ms,latency_curve,19,623019,0.0,0.0,30.0,1,0,0,217.79330071556322,793,926.1054077148438,9.91545295715332,9.91545295715332,5.909759521484375,14.60412893138948,1157.9950621863127,0.7997490127171547,1.2503922907044183
