method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,0,1452000,0.0,0.0,10.0,1,0,0,214.51548588871404,966,852.7355346679688,9.929450035095215,9.929450035095215,6.897017955780029,12.15777565023667,1174.065773121143,0.7263098492353217,1.3768228546712213
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,1,1452001,0.0,0.0,10.0,1,0,0,191.75413020855157,1657,900.6090698242188,9.876946449279785,9.876946449279785,1.6241302490234375,10.500792545443497,1739.3104596042308,0.5177966158089722,1.931260208098626
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,2,1452002,0.0,0.0,10.0,1,0,0,214.2818570150424,1012,977.7588500976562,9.998183250427246,9.998183250427246,21.371633529663086,12.457387460196914,1260.394887473394,0.7757559633216904,1.2890651793614638
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,3,1452003,0.0,0.0,10.0,1,0,0,214.01958960568544,780,874.1553344726562,9.856735229492188,9.856735229492188,32.39150619506836,13.792686797105349,1075.6846476244946,0.8126501911160592,1.2305417643803696
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,4,1452004,0.0,0.0,10.0,1,0,0,215.80380282846716,966,927.2239379882812,9.991397857666016,9.991397857666016,15.508277893066406,12.773502770726479,1233.5819347739675,0.7516516834839827,1.3304034594386822
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,5,1452005,0.0,0.0,10.0,1,0,0,216.94345047572446,794,868.9922485351562,9.974163055419922,9.974163055419922,21.037765502929688,13.304026968007724,1056.5855266307165,0.8224532956704741,1.215874512588326
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,6,1452006,0.0,0.0,10.0,1,0,0,218.1613748991213,2151,983.7657470703125,9.956539154052734,9.956539154052734,32.534332275390625,9.395457207685512,2019.5599596052227,0.4871188609139468,2.0528870471649783
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,7,1452007,0.0,0.0,10.0,1,0,0,214.04217498535746,825,920.904052734375,9.922104835510254,9.922104835510254,31.114362716674805,13.333281858400865,1099.9364731807157,0.837233854125568,1.1944094174792177
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,8,1452008,0.0,0.0,10.0,1,0,0,216.8285412328733,807,889.363525390625,9.877640724182129,9.877640724182129,21.61840057373047,13.616936260144211,1099.2657636215401,0.8090523282200743,1.236013994545956
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,9,1452009,0.0,0.0,10.0,1,0,0,214.89068115923618,811,864.777587890625,9.978654861450195,9.978654861450195,5.647197723388672,13.536272257015238,1098.0449120847009,0.7875612175542032,1.2697425644009392
