method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,5,clean,clean,0,625000,0.0,0.0,0.0,1,0,0,222.35772253307346,820,978.55126953125,9.970834732055664,9.970834732055664,10.410612106323242,14.735548767302095,1207.691428284701,0.8102659724273263,1.2341626503261447
sac,5,clean,clean,1,625001,0.0,0.0,0.0,1,0,0,222.25420363430695,820,872.7487182617188,9.973235130310059,9.973235130310059,5.671669960021973,13.769399776037146,1128.6437343412226,0.7732721067832206,1.2932058343083883
sac,5,clean,clean,2,625002,0.0,0.0,0.0,1,0,0,223.96348166397965,853,967.0244140625,9.962654113769531,9.962654113769531,26.487407684326172,14.507551713747269,1237.0576087207442,0.781713323005637,1.2792413415125956
sac,5,clean,clean,3,625003,0.0,0.0,0.0,1,0,0,222.10214538710628,1107,965.429931640625,9.931228637695312,9.931228637695312,15.145461082458496,13.078998460463822,1447.2636595022227,0.6670725995929992,1.4990872067150256
sac,5,clean,clean,4,625004,0.0,0.0,0.0,1,0,0,221.97952178005585,762,904.9091186523438,9.971452713012695,9.971452713012695,28.36005210876465,15.083980537774995,1148.4839834018921,0.7879161849274884,1.2691705274362775
sac,5,clean,clean,5,625005,0.0,0.0,0.0,1,0,0,222.82194709417462,769,903.5234985351562,9.957476615905762,9.957476615905762,42.019287109375,14.924853313263743,1147.0931762745395,0.7876635631898411,1.2695775794810786
sac,5,clean,clean,6,625006,0.0,0.0,0.0,1,0,0,224.33978498221666,822,918.3694458007812,9.887797355651855,9.887797355651855,12.36081314086914,14.6057424198682,1199.7892050938178,0.7654423309542688,1.3064341486749376
sac,5,clean,clean,7,625007,0.0,0.0,0.0,0,1,0,-175.45272418912677,93,944.392333984375,825.3040161132812,825.3040161132812,0.0,14.562533226064456,135.5872826360477,6.965198473070481,nan
sac,5,clean,clean,8,625008,0.0,0.0,0.0,1,0,0,223.75050169922514,766,889.9378051757812,9.87927532196045,9.87927532196045,24.996980667114258,14.631778027774772,1120.0072288191948,0.7945821975756604,1.2585230364474402
sac,5,clean,clean,9,625009,0.0,0.0,0.0,1,0,0,223.9277475804901,831,948.4121704101562,9.902153015136719,9.902153015136719,35.72222900390625,14.516942492676126,1205.2438121586715,0.7869048244367147,1.2708017144459927
sac,5,clean,clean,10,625010,0.0,0.0,0.0,1,0,0,221.64182167531436,782,924.5685424804688,9.999723434448242,9.999723434448242,17.742403030395508,14.911053805400039,1165.4091507018177,0.7933424428010428,1.2604897280792318
sac,5,clean,clean,11,625011,0.0,0.0,0.0,1,0,0,222.6012845563298,785,917.6607666015625,9.936779022216797,9.936779022216797,38.233428955078125,15.034697819515399,1179.4531114981176,0.7780392095756722,1.2852822681589287
sac,5,clean,clean,12,625012,0.0,0.0,0.0,1,0,0,221.4000451293444,742,902.1724853515625,9.89022159576416,9.89022159576416,39.59037780761719,15.187743639929918,1126.329910998653,0.8009842201133212,1.2484640457193061
sac,5,clean,clean,13,625013,0.0,0.0,0.0,1,0,0,221.5200398292289,815,978.2221069335938,9.898926734924316,9.898926734924316,13.935151100158691,14.99679407634618,1221.6080610041965,0.800765923343259,1.2488043894586867
sac,5,clean,clean,14,625014,0.0,0.0,0.0,1,0,0,224.85704461035988,815,944.9492797851562,9.852320671081543,9.852320671081543,37.00352478027344,14.869544227430426,1211.041913482974,0.7802779319730302,1.2815946203571016
sac,5,clean,clean,15,625015,0.0,0.0,0.0,0,0,1,-20.228439800852158,2200,993.0421142578125,27.693769454956055,13.302769660949707,27.235105514526367,8.387204418670047,1841.32154518374,0.5393094524176221,nan
sac,5,clean,clean,16,625016,0.0,0.0,0.0,1,0,0,217.82954205385067,856,965.6187744140625,9.985298156738281,9.985298156738281,5.1575703620910645,14.15316943114049,1210.9080346645185,0.797433617394063,1.2540228781273413
sac,5,clean,clean,17,625017,0.0,0.0,0.0,1,0,0,222.8167555830026,868,927.0332641601562,9.999181747436523,9.999181747436523,11.626840591430664,13.64930133446021,1184.219633443822,0.7828220694705562,1.2774294938776152
sac,5,clean,clean,18,625018,0.0,0.0,0.0,1,0,0,223.25749433555265,785,929.4476928710938,9.918987274169922,9.918987274169922,34.261993408203125,15.18197799883071,1191.354529452029,0.7801604559296039,1.2817876020240544
sac,5,clean,clean,19,625019,0.0,0.0,0.0,1,0,0,222.35459206078644,840,990.0968017578125,9.97854995727539,9.97854995727539,36.302825927734375,15.140495785077412,1270.8785753645998,0.7790648303861489,1.2835902238127512
