method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,0,1313000,0.03,0.03,50.0,1,0,0,222.90326319212187,814,960.3966674804688,9.949872016906738,9.949872016906738,17.087814331054688,14.430210729635318,1174.8020037852207,0.8174966201845618,1.2232466475203718
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,1,1313001,0.03,0.03,50.0,1,0,0,226.1382118312684,796,901.265625,9.97127914428711,9.97127914428711,16.368515014648438,14.597966570875153,1162.0594216797408,0.7755761953181646,1.2893639671209483
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,2,1313002,0.03,0.03,50.0,1,0,0,221.34912840160018,821,992.4136962890625,9.89164924621582,9.89164924621582,13.32508659362793,14.943981517827758,1227.185577742059,0.8086908078850134,1.2365665471273524
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,3,1313003,0.03,0.03,50.0,1,0,0,224.78425683688437,850,968.13671875,9.871841430664062,9.871841430664062,31.591739654541016,14.826336921523598,1260.34507483108,0.7681521022167332,1.3018255071023046
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,4,1313004,0.03,0.03,50.0,1,0,0,223.28290957717292,798,896.790771484375,9.889019012451172,9.889019012451172,9.467723846435547,14.483035968434542,1156.0289452846453,0.775751139400373,1.2890731952684764
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,5,1313005,0.03,0.03,50.0,1,0,0,223.3754123968293,770,888.8256225585938,9.901400566101074,9.901400566101074,9.263427734375,14.924484479814382,1148.8777818798271,0.7736468026253163,1.2925795034718297
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,6,1313006,0.03,0.03,50.0,1,0,0,223.61406748503683,827,942.003662109375,9.948549270629883,9.948549270629883,8.42108154296875,14.15350908293257,1170.8917799727622,0.8045181273125757,1.2429800722333193
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,7,1313007,0.03,0.03,50.0,1,0,0,224.60211230583732,782,896.17236328125,9.985496520996094,9.985496520996094,20.03523063659668,14.660759731403092,1146.8757321991498,0.7814031966330192,1.2797490518453092
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,8,1313008,0.03,0.03,50.0,1,0,0,217.20915164939785,881,985.8314819335938,9.86584186553955,9.86584186553955,4.775604248046875,14.357463545885855,1264.8564663695113,0.7794018595352589,1.2830351734037164
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,9,1313009,0.03,0.03,50.0,1,0,0,225.39196422795658,779,886.4917602539062,9.990337371826172,9.990337371826172,32.739356994628906,14.606486219343692,1138.119967196765,0.7789088899278087,1.2838472033522208
