method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,0,1314000,0.03,0.03,0.0,1,0,0,223.2941525904234,865,952.144287109375,9.865632057189941,9.865632057189941,18.56078338623047,13.952574847199324,1205.893922205963,0.7895754921524114,1.2665033425416532
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,1,1314001,0.03,0.03,0.0,1,0,0,222.5910475579071,751,880.7281494140625,9.980984687805176,9.980984687805176,30.56627655029297,14.954332219220985,1122.4053527925212,0.7846792134613659,1.2744061303584353
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,2,1314002,0.03,0.03,0.0,1,0,0,226.20121093131837,873,974.4039306640625,9.908805847167969,9.908805847167969,31.534889221191406,14.776190036897123,1289.113072281201,0.7558715768352015,1.3229760592228546
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,3,1314003,0.03,0.03,0.0,1,0,0,205.0358742367739,810,947.8707885742188,9.963693618774414,9.963693618774414,3.823166847229004,14.644448652679538,1185.3396219601655,0.7996617771088672,1.2505286967890907
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,4,1314004,0.03,0.03,0.0,1,0,0,224.82821374524485,802,920.7940063476562,9.983509063720703,9.983509063720703,32.986785888671875,14.955401255379888,1198.7530029408156,0.7681265482453331,1.3018688161271683
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,5,1314005,0.03,0.03,0.0,1,0,0,223.87112920550663,802,897.17578125,9.985877990722656,9.985877990722656,11.21705436706543,14.433667015405069,1156.9870411445625,0.7754415126054124,1.2895879105570345
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,6,1314006,0.03,0.03,0.0,1,0,0,224.3108490270422,793,929.7357177734375,9.978302001953125,9.978302001953125,27.3687744140625,15.120686459135438,1198.2045240716134,0.7759407505941529,1.288758193501605
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,7,1314007,0.03,0.03,0.0,1,0,0,225.42008188539143,836,958.2950439453125,9.977975845336914,9.977975845336914,13.226730346679688,14.735530442313143,1231.3274706964748,0.7782617270800211,1.2849147853536678
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,8,1314008,0.03,0.03,0.0,1,0,0,224.96885374825285,823,952.3460083007812,9.977656364440918,9.977656364440918,34.761260986328125,14.969211218351292,1230.9596016475812,0.773661464621675,1.2925550072330485
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,9,1314009,0.03,0.03,0.0,1,0,0,225.6866681637601,899,945.3665771484375,9.98888874053955,9.98888874053955,12.20333194732666,14.018156446193297,1259.0756404307256,0.7508417658092652,1.3318385384731353
