method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,3,mild_noise_latency_30ms,combined,0,623000,0.01,0.01,30.0,1,0,0,219.38477643707938,744,861.2958984375,9.965286254882812,9.965286254882812,20.47899627685547,14.202153804081101,1056.6067841522904,0.81515272413144,1.2267639797996357
sac,3,mild_noise_latency_30ms,combined,1,623001,0.01,0.01,30.0,1,0,0,221.08788550628964,869,973.6227416992188,9.885211944580078,9.885211944580078,10.73580265045166,13.879554545234619,1205.7787403224547,0.8074638481674078,1.2384455381743291
sac,3,mild_noise_latency_30ms,combined,2,623002,0.01,0.01,30.0,1,0,0,217.98325160197552,781,960.2919921875,9.943544387817383,9.943544387817383,40.20307922363281,14.649835456501354,1144.1637553083872,0.8392959379566012,1.1914748478762547
sac,3,mild_noise_latency_30ms,combined,3,623003,0.01,0.01,30.0,1,0,0,217.59144646712429,768,939.3120727539062,9.85627269744873,9.85627269744873,38.48124694824219,14.531318329197044,1116.0586152697033,0.8416332797421352,1.1881659436119092
sac,3,mild_noise_latency_30ms,combined,4,623004,0.01,0.01,30.0,1,0,0,213.18295267177965,758,869.5516967773438,9.954001426696777,9.954001426696777,5.304473876953125,14.045199524286868,1064.886211844477,0.8165677112779998,1.224638185160313
sac,3,mild_noise_latency_30ms,combined,5,623005,0.01,0.01,30.0,1,0,0,220.21915629534186,748,867.2506103515625,9.906111717224121,9.906111717224121,28.495615005493164,13.891446865816167,1039.3451706628239,0.8344202049820358,1.198436943436106
sac,3,mild_noise_latency_30ms,combined,6,623006,0.01,0.01,30.0,1,0,0,219.85172231021207,783,923.0767211914062,9.891498565673828,9.891498565673828,11.323143005371094,14.440270186231816,1130.6791855480546,0.8163913628108217,1.2249027189080208
sac,3,mild_noise_latency_30ms,combined,7,623007,0.01,0.01,30.0,1,0,0,218.4317308203003,755,917.030029296875,9.9872407913208,9.9872407913208,41.04484558105469,14.438556142674377,1090.2454327786322,0.8411225598622365,1.1888873842163803
sac,3,mild_noise_latency_30ms,combined,8,623008,0.01,0.01,30.0,1,0,0,217.70798050083835,761,941.2423706054688,9.93487548828125,9.93487548828125,38.2911376953125,14.616798170449385,1112.3847020964554,0.8461482514381551,1.1818259959768882
sac,3,mild_noise_latency_30ms,combined,9,623009,0.01,0.01,30.0,1,0,0,218.8378665216706,771,946.314697265625,9.855390548706055,9.855390548706055,31.013639450073242,14.452817762485584,1114.331101396036,0.849222189060397,1.1775481291962326
sac,3,mild_noise_latency_30ms,combined,10,623010,0.01,0.01,30.0,1,0,0,218.84084107818,718,858.9344482421875,9.941505432128906,9.941505432128906,38.726715087890625,14.325670971096724,1028.9370609101813,0.8347784144176785,1.1979226855040042
sac,3,mild_noise_latency_30ms,combined,11,623011,0.01,0.01,30.0,1,0,0,223.02105989073303,795,886.1159057617188,9.930045127868652,9.930045127868652,9.377338409423828,13.763091327634248,1093.9333162733526,0.810027350460817,1.2345262162211057
sac,3,mild_noise_latency_30ms,combined,12,623012,0.01,0.01,30.0,1,0,0,169.79204509581547,917,977.1332397460938,9.934725761413574,9.934725761413574,0.329193115234375,13.321437833093375,1221.4712360883518,0.7999641832543452,1.2500559661707433
sac,3,mild_noise_latency_30ms,combined,13,623013,0.01,0.01,30.0,1,0,0,218.87203431804323,792,973.2979125976562,9.97657585144043,9.97657585144043,35.39105224609375,14.41484564189056,1141.8075420272576,0.8524185353247749,1.1731326321042468
sac,3,mild_noise_latency_30ms,combined,14,623014,0.01,0.01,30.0,1,0,0,219.08532247648031,776,950.5586547851562,9.976068496704102,9.976068496704102,38.666229248046875,14.40190368637289,1117.8874683196063,0.8503169430944811,1.1760320761818421
sac,3,mild_noise_latency_30ms,combined,15,623015,0.01,0.01,30.0,1,0,0,217.819776183462,711,853.6591796875,9.940997123718262,9.940997123718262,41.22099304199219,14.426624948716867,1025.7848817550428,0.8322009759267963,1.2016328133794016
sac,3,mild_noise_latency_30ms,combined,16,623016,0.01,0.01,30.0,1,0,0,220.60109865445347,826,971.5382690429688,9.864334106445312,9.864334106445312,21.752140045166016,14.08871973231976,1163.8694018031522,0.8347485272297649,1.1979655757149357
sac,3,mild_noise_latency_30ms,combined,17,623017,0.01,0.01,30.0,1,0,0,221.22023170919832,751,858.71923828125,9.888816833496094,9.888816833496094,13.25515365600586,13.872747687937892,1041.5188436812632,0.8244874718215319,1.2128747060167089
sac,3,mild_noise_latency_30ms,combined,18,623018,0.01,0.01,30.0,1,0,0,166.3855555869789,843,899.87109375,9.927196502685547,9.927196502685547,1.3323898315429688,13.603669942910138,1146.5918820540844,0.7848224881358032,1.2741734788656605
sac,3,mild_noise_latency_30ms,combined,19,623019,0.01,0.01,30.0,1,0,0,217.95570990540264,752,926.1054077148438,9.9605073928833,9.9605073928833,38.67796325683594,14.548429120411264,1094.0546386870599,0.8464891742758235,1.1813500165025808
