method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,0,1314000,0.0,0.0,50.0,1,0,0,224.14235827430466,862,952.144287109375,9.968606948852539,9.968606948852539,19.39788055419922,13.98631897492641,1205.3911969943947,0.7899047956244554,1.2659753498640995
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,1,1314001,0.0,0.0,50.0,1,0,0,222.61824096272886,761,880.7281494140625,9.969237327575684,9.969237327575684,32.32856369018555,14.830956855365388,1128.5278051865805,0.780422197278915,1.2813577105913738
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,2,1314002,0.0,0.0,50.0,1,0,0,226.37068655816068,876,974.4039306640625,9.933671951293945,9.933671951293945,32.28846740722656,14.746753004315782,1292.0939970652328,0.7541277437069221,1.326035288245053
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,3,1314003,0.0,0.0,50.0,1,0,0,206.8670063646509,817,947.8707885742188,9.870513916015625,9.870513916015625,4.390429973602295,14.562403406624112,1189.4296845128092,0.7969119998568616,1.2548436968945333
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,4,1314004,0.0,0.0,50.0,1,0,0,225.0486831394819,818,920.7940063476562,9.97830867767334,9.97830867767334,34.719818115234375,14.820615659934676,1212.3834570261151,0.7594907378613481,1.3166717514105604
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,5,1314005,0.0,0.0,50.0,1,0,0,223.6721185545888,792,897.17578125,9.905802726745605,9.905802726745605,14.257051467895508,14.550268841662792,1152.5967537600693,0.778395200509788,1.28469445770616
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,6,1314006,0.0,0.0,50.0,1,0,0,224.77749418591748,805,929.7357177734375,9.931475639343262,9.931475639343262,27.4442138671875,14.905924145849594,1199.791957929798,0.7749141104243324,1.2904655968290648
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,7,1314007,0.0,0.0,50.0,1,0,0,225.59015102774907,838,958.2950439453125,9.959822654724121,9.959822654724121,14.223152160644531,14.688338235056202,1231.1754184990757,0.7783578436885693,1.2847561158516603
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,8,1314008,0.0,0.0,50.0,1,0,0,225.02030710983962,828,952.3460083007812,9.956326484680176,9.956326484680176,35.00639343261719,14.937166120479072,1236.6671174926678,0.7700908310974216,1.2985481187653478
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,9,1314009,0.0,0.0,50.0,1,0,0,166.54852487211758,942,945.3665771484375,9.962288856506348,9.962288856506348,0.7649486064910889,13.628954569055775,1283.4247592013896,0.7365968050489312,1.357594810547096
