method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,0,1452000,0.01,0.01,30.0,1,0,0,215.12928203584224,937,852.7355346679688,9.991313934326172,9.991313934326172,8.325716018676758,12.21726644179101,1144.5791483357118,0.7450210288278434,1.3422439921908247
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,1,1452001,0.01,0.01,30.0,1,0,0,202.60852116562603,1591,900.6090698242188,9.899463653564453,9.899463653564453,1.4880027770996094,10.650267974001142,1693.9593066557923,0.531659211815541,1.8809041163514153
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,2,1452002,0.01,0.01,30.0,1,0,0,214.17963571575166,892,977.7588500976562,9.911717414855957,9.911717414855957,21.291946411132812,13.396393882453175,1194.8876921955807,0.8182851463647142,1.2220678872671296
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,3,1452003,0.01,0.01,30.0,1,0,0,214.0458262938463,780,874.1553344726562,9.941006660461426,9.941006660461426,32.14590072631836,13.792588335734147,1076.1397313651328,0.8123065332452227,1.231062362634126
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,4,1452004,0.01,0.01,30.0,1,0,0,215.70754344011746,871,927.2239379882812,9.93403148651123,9.93403148651123,15.467315673828125,13.41184574735151,1167.740103989956,0.7940327944720964,1.2593938272597902
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,5,1452005,0.01,0.01,30.0,1,0,0,217.00329449055974,790,868.9922485351562,9.97864055633545,9.97864055633545,20.810813903808594,13.327426152063321,1052.857923110602,0.8253651603511456,1.2115849420813416
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,6,1452006,0.01,0.01,30.0,0,0,1,-23.131798490387197,2200,983.7657470703125,24.935152053833008,11.157931327819824,32.74542999267578,9.322283039770342,2049.65402530767,0.4799667333723022,nan
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,7,1452007,0.01,0.01,30.0,1,0,0,214.03605225923218,833,920.904052734375,9.890735626220703,9.890735626220703,30.84213638305664,13.41784112801214,1118.0642958916485,0.8236592976971512,1.2140942290044872
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,8,1452008,0.01,0.01,30.0,1,0,0,216.9485474864981,801,889.363525390625,9.945385932922363,9.945385932922363,22.106964111328125,13.56777987453375,1086.809784800748,0.8183249155726711,1.2220084968330593
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,9,1452009,0.01,0.01,30.0,1,0,0,215.3485091557274,809,864.777587890625,9.947373390197754,9.947373390197754,5.989414215087891,13.55693726398152,1096.789420361935,0.7884627366347614,1.2682907555886547
