method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,0,1014000,0.0,0.0,0.0,1,0,0,243.7709085742311,1028,910.7252197265625,9.856141090393066,9.856141090393066,21.193923950195312,14.817776144594534,1522.4988987605198,0.5981779168891302,1.6717434257696708
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,1,1014001,0.0,0.0,0.0,1,0,0,239.20239926201452,1033,960.0404052734375,9.908039093017578,9.908039093017578,8.946660041809082,14.848434817294761,1532.9183929070114,0.6262827882525608,1.5967227884230637
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,2,1014002,0.0,0.0,0.0,1,0,0,241.7695104279128,962,910.5248413085938,9.895048141479492,9.895048141479492,19.63336181640625,15.306442866826007,1471.871178044324,0.6186172097740297,1.616508535812127
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,3,1014003,0.0,0.0,0.0,1,0,0,245.93217665073945,1008,902.5653076171875,9.93641471862793,9.93641471862793,19.85345458984375,15.138134015221445,1525.1732957292925,0.5917788556516836,1.6898204294554793
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,4,1014004,0.0,0.0,0.0,1,0,0,242.17460417497202,1100,992.7196044921875,9.990568161010742,9.990568161010742,10.076266288757324,14.516238722584465,1596.2635583620793,0.6219020657909485,1.6079702175103379
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,5,1014005,0.0,0.0,0.0,0,0,1,0.8500516040228803,2200,958.9583129882812,19.159101486206055,10.50495433807373,20.042438507080078,9.673115188127214,2126.402061964573,0.4509769484056576,nan
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,6,1014006,0.0,0.0,0.0,1,0,0,241.81772320976245,916,858.92041015625,9.852960586547852,9.852960586547852,18.807235717773438,15.097571245252306,1382.3821674342632,0.6213335432056595,1.609441516452948
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,7,1014007,0.0,0.0,0.0,0,0,1,-99.99705091683022,2200,872.5239868164062,801.2572021484375,786.4716186523438,4.999730110168457,4.186024261542003,914.7557970200743,0.9538326946478577,nan
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,8,1014008,0.0,0.0,0.0,1,0,0,244.76631254883372,973,860.213134765625,9.9358549118042,9.9358549118042,19.891067504882812,15.332570514478027,1491.116785508483,0.5768918592598938,1.7334271301434556
HW_GA_SAC,1,4,city1_4_unseen,clean,clean,9,1014009,0.0,0.0,0.0,1,0,0,246.97823569156412,1045,897.4899291992188,9.964524269104004,9.964524269104004,19.77099609375,15.476774708049719,1616.3235753668723,0.5552662492072523,1.800937840950516
