method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,0,1312000,0.03,0.03,50.0,1,0,0,223.02103875786023,822,983.4966430664062,9.986185073852539,9.986185073852539,23.451614379882812,15.087494143024268,1240.326077705197,0.792933939505677,1.2611391065230604
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,1,1312001,0.03,0.03,50.0,1,0,0,226.18539432012489,831,943.80078125,9.951135635375977,9.951135635375977,33.767547607421875,14.634152045175343,1215.9998147693811,0.7761520764943499,1.2884072983695478
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,2,1312002,0.03,0.03,50.0,1,0,0,225.4260845864065,813,923.03076171875,9.938072204589844,9.938072204589844,19.149795532226562,14.734009728587129,1197.9397332648477,0.7705151904454619,1.2978329465793723
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,3,1312003,0.03,0.03,50.0,1,0,0,224.3222736906828,802,935.7022705078125,9.947961807250977,9.947961807250977,27.252288818359375,15.005494869706636,1203.5345854161362,0.7774618875487341,1.2862366837722528
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,4,1312004,0.03,0.03,50.0,1,0,0,208.9782523484163,835,942.9204711914062,9.89633560180664,9.89633560180664,2.959820032119751,14.29942933927753,1194.2397386051944,0.7895571054206293,1.2665328361110235
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,5,1312005,0.03,0.03,50.0,1,0,0,225.76179050857846,827,958.491943359375,9.884078979492188,9.884078979492188,20.19601821899414,14.825003198873896,1226.0843218629614,0.7817504279828031,1.279180623642713
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,6,1312006,0.03,0.03,50.0,1,0,0,224.87098493586333,824,925.1934814453125,9.941330909729004,9.941330909729004,14.403285026550293,14.610616741466869,1204.3409307949883,0.768215592269699,1.301717916249906
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,7,1312007,0.03,0.03,50.0,1,0,0,220.53203811341137,852,958.591064453125,9.865478515625,9.865478515625,7.078646659851074,14.107565893813478,1202.2173214920936,0.797352564562454,1.2541503526093862
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,8,1312008,0.03,0.03,50.0,1,0,0,224.50373124176954,804,930.4930419921875,9.970510482788086,9.970510482788086,35.21632766723633,15.044567689521989,1209.9622549799178,0.7690265032338808,1.3003453012280308
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,9,1312009,0.03,0.03,50.0,1,0,0,224.2470417631073,768,860.0568237304688,9.974876403808594,9.974876403808594,42.79581069946289,14.824154855838666,1138.7349705735119,0.7552739188270561,1.3240229472679323
