method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,3,latency_10ms,latency_curve,0,623000,0.0,0.0,10.0,1,0,0,219.24941138881525,741,861.2958984375,9.887463569641113,9.887463569641113,22.539438247680664,14.240261159525549,1055.1950372010072,0.8162433181283332,1.2251248834637025
sac,3,latency_10ms,latency_curve,1,623001,0.0,0.0,10.0,1,0,0,221.02654564723275,877,973.6227416992188,9.895294189453125,9.895294189453125,12.227718353271484,13.826176480393316,1212.8115524882792,0.8027815530794328,1.2456688823554134
sac,3,latency_10ms,latency_curve,2,623002,0.0,0.0,10.0,1,0,0,218.0056108877926,782,960.2919921875,9.970276832580566,9.970276832580566,40.21269226074219,14.632655594812329,1143.975206962798,0.8394342695039969,1.1912785030695467
sac,3,latency_10ms,latency_curve,3,623003,0.0,0.0,10.0,1,0,0,217.56167816950125,768,939.3120727539062,9.881516456604004,9.881516456604004,38.446929931640625,14.528991608104358,1115.8521584229727,0.8417890001498322,1.1879461478137723
sac,3,latency_10ms,latency_curve,4,623004,0.0,0.0,10.0,1,0,0,214.00684514422045,755,869.5516967773438,9.99657917022705,9.99657917022705,5.550270080566406,14.072072752895734,1062.4503680938747,0.8184398282410054,1.2218369212910918
sac,3,latency_10ms,latency_curve,5,623005,0.0,0.0,10.0,1,0,0,220.19928618066277,747,867.2506103515625,9.889431953430176,9.889431953430176,28.528976440429688,13.91909069389384,1039.7425000440214,0.8341013378936075,1.19889509172272
sac,3,latency_10ms,latency_curve,6,623006,0.0,0.0,10.0,1,0,0,220.02066146903894,789,923.0767211914062,9.882547378540039,9.882547378540039,11.308631896972656,14.336090609525698,1131.3844437425032,0.8158824582543874,1.225666748785774
sac,3,latency_10ms,latency_curve,7,623007,0.0,0.0,10.0,1,0,0,218.51035741673974,757,917.030029296875,9.938891410827637,9.938891410827637,41.08998107910156,14.394929887439018,1089.7216603714694,0.8415268436384696,1.1883162225418116
sac,3,latency_10ms,latency_curve,8,623008,0.0,0.0,10.0,1,0,0,217.68540132010799,761,941.2423706054688,9.93689250946045,9.93689250946045,38.30375671386719,14.620665705157016,1112.6476992260668,0.8459482469250384,1.1821054108628142
sac,3,latency_10ms,latency_curve,9,623009,0.0,0.0,10.0,1,0,0,219.22117761839579,778,946.314697265625,9.949246406555176,9.949246406555176,30.99614715576172,14.328890816871182,1114.944969508471,0.8487546230042299,1.1781968226110227
sac,3,latency_10ms,latency_curve,10,623010,0.0,0.0,10.0,1,0,0,218.88900430131343,719,858.9344482421875,9.995586395263672,9.995586395263672,38.73939514160156,14.314132612255584,1029.5071782676291,0.8343161333634725,1.1985864350586
sac,3,latency_10ms,latency_curve,11,623011,0.0,0.0,10.0,1,0,0,222.6411547217191,792,886.1159057617188,9.895797729492188,9.895797729492188,9.2711763381958,13.779319277992755,1091.5615197038867,0.8117874162530938,1.2318495950770274
sac,3,latency_10ms,latency_curve,12,623012,0.0,0.0,10.0,1,0,0,188.75831398667253,914,977.1332397460938,9.852675437927246,9.852675437927246,1.310516357421875,13.370032325354394,1221.763803986333,0.7997726209910081,1.2503553807091918
sac,3,latency_10ms,latency_curve,13,623013,0.0,0.0,10.0,1,0,0,219.01910174061976,795,973.2979125976562,9.928295135498047,9.928295135498047,31.516326904296875,14.356559077148917,1141.339645042803,0.8527679878859856,1.1726518985298722
sac,3,latency_10ms,latency_curve,14,623014,0.0,0.0,10.0,1,0,0,219.01855427379763,774,950.5586547851562,9.965853691101074,9.965853691101074,38.663360595703125,14.429391275157608,1117.197853457469,0.850841819865118,1.1753065924269304
sac,3,latency_10ms,latency_curve,15,623015,0.0,0.0,10.0,1,0,0,217.7860797284581,710,853.6591796875,9.914305686950684,9.914305686950684,41.224395751953125,14.4385786446887,1025.0230178084046,0.8328195219583493,1.200740344857108
sac,3,latency_10ms,latency_curve,16,623016,0.0,0.0,10.0,1,0,0,220.53001276183258,825,971.5382690429688,9.906861305236816,9.906861305236816,21.904056549072266,14.087975947278919,1162.3937784938325,0.8358082149250969,1.1964467232349678
sac,3,latency_10ms,latency_curve,17,623017,0.0,0.0,10.0,1,0,0,221.16828328207993,751,858.71923828125,9.986215591430664,9.986215591430664,13.134881973266602,13.873794308435743,1041.6076726069962,0.8244171590364706,1.21297814951928
sac,3,latency_10ms,latency_curve,18,623018,0.0,0.0,10.0,1,0,0,161.23298794017333,848,899.87109375,9.935836791992188,9.935836791992188,0.0,13.557411519986278,1149.807801228727,0.7826274032828483,1.277747234259048
sac,3,latency_10ms,latency_curve,19,623019,0.0,0.0,10.0,1,0,0,217.95453022065,752,926.1054077148438,9.873186111450195,9.873186111450195,38.711212158203125,14.551276128184288,1094.4227554390277,0.8462044517187844,1.181747505545298
