method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,0,1414000,0.01,0.01,30.0,1,0,0,214.25707327566658,863,932.4888916015625,9.972430229187012,9.972430229187012,4.944175720214844,13.360467461487096,1153.3664391985062,0.8084931726031189,1.2368688244828134
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,1,1414001,0.01,0.01,30.0,1,0,0,215.23655791556598,895,973.2896118164062,9.948019027709961,9.948019027709961,19.73779296875,13.449768449341118,1203.89262430049,0.8084521760251888,1.2369315460520738
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,2,1414002,0.01,0.01,30.0,1,0,0,217.5555607992046,995,994.4408569335938,9.952884674072266,9.952884674072266,31.68939971923828,13.114417838031923,1305.1417518756496,0.7619408815206928,1.3124377812674721
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,3,1414003,0.01,0.01,30.0,1,0,0,217.1762661370437,950,938.4391479492188,9.945314407348633,9.945314407348633,41.39445495605469,12.918596228863064,1226.9964648958476,0.7648262849957578,1.30748644446176
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,4,1414004,0.01,0.01,30.0,1,0,0,212.44814161221018,867,867.1669921875,9.998604774475098,9.998604774475098,7.346000671386719,12.835990954022918,1112.7504372318438,0.7793005180431343,1.283202021360199
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,5,1414005,0.01,0.01,30.0,0,0,1,-25.94715396557531,2200,976.78515625,27.74465560913086,20.183374404907227,7.0563201904296875,9.01113451719284,1980.668886960898,0.493159236599491,nan
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,6,1414006,0.01,0.01,30.0,1,0,0,217.2263478548172,859,934.4373168945312,9.950512886047363,9.950512886047363,34.919795989990234,13.552534694166484,1163.9984862907525,0.8027822440493452,1.2456678101845664
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,7,1414007,0.01,0.01,30.0,1,0,0,212.8842250058747,972,979.1486206054688,9.99286937713623,9.99286937713623,18.23717498779297,12.551911026975255,1219.641409788274,0.8028168056178463,1.2456141837120636
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,8,1414008,0.01,0.01,30.0,1,0,0,213.10556907495217,1121,978.0305786132812,9.978175163269043,9.978175163269043,4.9761962890625,11.276948388456553,1263.5516981630485,0.7740328947641336,1.2919347572492046
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,9,1414009,0.01,0.01,30.0,1,0,0,214.20991268358648,874,856.9036254882812,9.890769958496094,9.890769958496094,5.463890075683594,12.768151855509668,1116.0751879631912,0.7677830622255016,1.3024512381158717
