method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,0,1412000,0.01,0.01,30.0,1,0,0,216.1843705295849,922,915.5096435546875,9.90996265411377,9.90996265411377,11.992179870605469,13.230721121108454,1219.9852612326658,0.7504268064924506,1.3325749977856902
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,1,1412001,0.01,0.01,30.0,1,0,0,214.72874448096394,1059,932.3025512695312,9.963509559631348,9.963509559631348,4.732100486755371,12.089729835955572,1279.98959097452,0.7283672912993946,1.3729336997217672
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,2,1412002,0.01,0.01,30.0,1,0,0,203.96942024875776,1015,869.3279418945312,9.902942657470703,9.902942657470703,4.643481254577637,12.03889794296819,1221.7072415778487,0.7115681337631955,1.4053468003287404
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,3,1412003,0.01,0.01,30.0,1,0,0,217.7978369424298,2200,877.7936401367188,9.937439918518066,9.937439918518066,14.300591468811035,9.468715526949275,2081.9887601281494,0.4216130542811813,2.371843067584625
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,4,1412004,0.01,0.01,30.0,1,0,0,213.87822908282638,991,915.7529907226562,9.918940544128418,9.918940544128418,22.847431182861328,12.609411814138218,1249.6158900113146,0.7328275816934151,1.364577459938399
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,5,1412005,0.01,0.01,30.0,1,0,0,215.1553646289505,1078,936.9131469726562,9.903119087219238,9.903119087219238,32.611793518066406,12.358416964536696,1332.2780552707811,0.7032414466830137,1.4219867226493978
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,6,1412006,0.01,0.01,30.0,1,0,0,216.0234008969291,940,941.107421875,9.868324279785156,9.868324279785156,12.700752258300781,13.342859711672398,1254.5286798659824,0.7501681204893106,1.333034519445764
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,7,1412007,0.01,0.01,30.0,1,0,0,216.33723823286277,938,959.439208984375,9.99155330657959,9.99155330657959,28.170156478881836,13.112521870176929,1229.9050274014546,0.7800921108611775,1.2818999014053054
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,8,1412008,0.01,0.01,30.0,1,0,0,215.60605178797545,856,988.566162109375,9.965818405151367,9.965818405151367,17.29897689819336,13.858726402309454,1186.4960857216279,0.8331811406761854,1.2002191974585854
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,9,1412009,0.01,0.01,30.0,1,0,0,217.5381385298163,931,941.8558959960938,9.868252754211426,9.868252754211426,16.831199645996094,12.915592552191717,1202.3542656592304,0.7833430818991525,1.276579857673065
