method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,0,1114000,0.03,0.03,0.0,1,0,0,197.78156504853933,1000,888.9271240234375,9.812417984008789,9.812417984008789,0.9856986999511719,13.825154503941535,1380.5397859849809,0.6438982295531672,1.5530404559334625
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,1,1114001,0.03,0.03,0.0,1,0,0,230.22224079792153,1012,951.1180419921875,9.83792495727539,9.83792495727539,4.116031646728516,13.873311847330553,1402.9923013658745,0.6779210698919962,1.4750979788241665
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,2,1114002,0.03,0.03,0.0,1,0,0,227.06652287517787,1000,988.0104370117188,9.821684837341309,9.821684837341309,4.342277526855469,13.938169056951999,1392.9516773200548,0.7092926862420557,1.4098552253487309
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,3,1114003,0.03,0.03,0.0,1,0,0,234.21419215305144,963,966.1743774414062,9.889594078063965,9.889594078063965,8.46307373046875,13.449996991816091,1293.9287165834683,0.7466983034370894,1.3392289702507028
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,4,1114004,0.03,0.03,0.0,1,0,0,226.04794679338076,1032,941.62890625,9.927915573120117,9.927915573120117,1.0439987182617188,14.160105040831159,1459.3405522215016,0.6452427466752652,1.5498043258179783
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,5,1114005,0.03,0.03,0.0,1,0,0,238.4196972948635,984,973.1517944335938,9.853313446044922,9.853313446044922,10.692024230957031,14.228515003330823,1398.1092154902217,0.6960484800841369,1.4366815367215833
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,6,1114006,0.03,0.03,0.0,1,0,0,175.74448960887545,957,912.669921875,9.97314453125,9.97314453125,0.9683837890625,13.861329169607213,1325.1439160410432,0.6887326809013039,1.4519421362310831
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,7,1114007,0.03,0.03,0.0,1,0,0,230.24555970499216,923,866.4710083007812,9.832901954650879,9.832901954650879,4.840065002441406,13.984576645871284,1289.9654925265056,0.671700920156961,1.4887578235955417
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,8,1114008,0.03,0.03,0.0,1,0,0,124.8120048781338,1018,891.4395141601562,9.989011764526367,9.989011764526367,0.0865962877869606,12.4815654100627,1269.7905356355643,0.7020366660033159,1.4244270255754374
HW_GA_SAC,2,4,city1_4_unseen,moderate_noise,noise_curve,9,1114009,0.03,0.03,0.0,1,0,0,229.9260816662771,910,887.053955078125,9.815823554992676,9.815823554992676,5.447071075439453,14.2096023275957,1292.3128621609915,0.686408052609492,1.4568593655018136
