method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,4,clean,clean,0,624000,0.0,0.0,0.0,1,0,0,228.9798311620977,815,884.3558959960938,9.862618446350098,9.862618446350098,37.52147674560547,14.72383535464117,1198.7967174978833,0.7377029675572625,1.3555591396240076
sac,4,clean,clean,1,624001,0.0,0.0,0.0,1,0,0,228.45704508272843,831,908.9744262695312,9.949698448181152,9.949698448181152,30.191299438476562,14.645565311329172,1216.1770646378286,0.747403032584091,1.337966206188077
sac,4,clean,clean,2,624002,0.0,0.0,0.0,1,0,0,225.50091173937744,807,936.8092651367188,9.93045711517334,9.93045711517334,23.458587646484375,15.06267229553492,1214.883926038838,0.7711100995394768,1.296831672412566
sac,4,clean,clean,3,624003,0.0,0.0,0.0,1,0,0,223.85755067664857,754,878.8284912109375,9.884456634521484,9.884456634521484,11.516944885253906,14.746630005083919,1111.4739778657204,0.7906874193298574,1.2647222853849682
sac,4,clean,clean,4,624004,0.0,0.0,0.0,1,0,0,226.13886920947527,840,951.7889404296875,9.87231159210205,9.87231159210205,38.27371597290039,14.986868153725352,1258.4543533504166,0.7563158233715148,1.3221989664875535
sac,4,clean,clean,5,624005,0.0,0.0,0.0,1,0,0,221.33647793922086,751,895.1305541992188,9.90538501739502,9.90538501739502,10.060592651367188,14.939189945651433,1120.9512776303586,0.7985454605051926,1.25227685768492
sac,4,clean,clean,6,624006,0.0,0.0,0.0,1,0,0,225.39724931083467,787,890.0692138671875,9.887670516967773,9.887670516967773,18.830453872680664,14.493336889992221,1139.502277320066,0.7811034971869414,1.2802400752286864
sac,4,clean,clean,7,624007,0.0,0.0,0.0,1,0,0,230.58497997560306,854,925.5440673828125,9.885921478271484,9.885921478271484,22.459823608398438,14.900041274010995,1271.9089931100143,0.7276810466759214,1.3742284543043184
sac,4,clean,clean,8,624008,0.0,0.0,0.0,1,0,0,226.51267633662712,835,954.5979614257812,9.871574401855469,9.871574401855469,32.31568908691406,15.059584661301024,1256.442358896623,0.7597626382670557,1.3162005468983078
sac,4,clean,clean,9,624009,0.0,0.0,0.0,1,0,0,225.7432353349249,847,963.0626831054688,9.883702278137207,9.883702278137207,36.2586555480957,14.843543096514773,1256.5781071161132,0.7664168885734675,1.304772917858453
sac,4,clean,clean,10,624010,0.0,0.0,0.0,1,0,0,225.55321366968997,783,896.133056640625,9.892197608947754,9.892197608947754,23.614410400390625,14.998687601180826,1173.5909652180064,0.7635821024526711,1.3096168660684169
sac,4,clean,clean,11,624011,0.0,0.0,0.0,1,0,0,224.12823652265905,825,984.564697265625,9.689691543579102,9.689691543579102,25.658634185791016,14.96945121902408,1232.8557242648244,0.7986049607327247,1.2521835565390105
sac,4,clean,clean,12,624012,0.0,0.0,0.0,1,0,0,228.46272111550445,781,862.9345703125,9.954444885253906,9.954444885253906,34.22379684448242,14.641058429026268,1142.9385199815501,0.7550139882645918,1.3244787719741609
sac,4,clean,clean,13,624013,0.0,0.0,0.0,1,0,0,227.48417446936043,880,989.176513671875,9.92485523223877,9.92485523223877,18.182966232299805,14.889663272147828,1309.014157794755,0.7556652521912384,1.323337280760565
sac,4,clean,clean,14,624014,0.0,0.0,0.0,1,0,0,224.84573101626907,780,890.3925170898438,9.923019409179688,9.923019409179688,22.686363220214844,15.018191252610622,1170.5759364215146,0.7606448154160764,1.3146740498756901
sac,4,clean,clean,15,624015,0.0,0.0,0.0,1,0,0,232.27809273908053,877,929.2014770507812,9.870031356811523,9.870031356811523,46.709434509277344,14.72931443781782,1290.9277595667165,0.7197935517031998,1.3892872444241355
sac,4,clean,clean,16,624016,0.0,0.0,0.0,1,0,0,228.44124127445582,811,892.2732543945312,9.940956115722656,9.940956115722656,40.76952362060547,14.679250449493399,1189.4880559950734,0.7501321681184051,1.3330984091888116
sac,4,clean,clean,17,624017,0.0,0.0,0.0,1,0,0,229.73110958800748,831,885.8858642578125,9.967230796813965,9.967230796813965,31.084991455078125,14.715646137542816,1221.8753107685789,0.7250214947878572,1.3792694522699664
sac,4,clean,clean,18,624018,0.0,0.0,0.0,1,0,0,225.86817259450515,813,907.4202270507812,9.93806266784668,9.93806266784668,15.142333030700684,14.709372635623772,1194.5656394372977,0.7596235795617085,1.3164414940581297
sac,4,clean,clean,19,624019,0.0,0.0,0.0,1,0,0,222.90889916622245,786,925.364990234375,9.884915351867676,9.884915351867676,17.716384887695312,14.46275215324858,1136.2835225697374,0.8143786052108155,1.227930097379134
