method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,0,1314000,0.03,0.03,50.0,1,0,0,224.26151742319797,857,952.144287109375,9.965143203735352,9.965143203735352,17.332521438598633,14.043894351850174,1203.4902129477882,0.7911524970171756,1.2639788204805356
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,1,1314001,0.03,0.03,50.0,1,0,0,222.75963269095084,761,880.7281494140625,9.96323299407959,9.96323299407959,32.3275032043457,14.840130701563204,1129.031797457784,0.7800738220103088,1.2819299555815433
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,2,1314002,0.03,0.03,50.0,1,0,0,226.39646065193162,876,974.4039306640625,9.939475059509277,9.939475059509277,31.83832550048828,14.748921680396005,1292.2720068962005,0.7540238629825321,1.3262179741162465
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,3,1314003,0.03,0.03,50.0,1,0,0,187.67618157959996,806,947.8707885742188,9.872836112976074,9.872836112976074,2.232372999191284,14.480042336448546,1166.921756383671,0.812283071584595,1.2310979201489554
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,4,1314004,0.03,0.03,50.0,1,0,0,224.92816597466845,816,920.7940063476562,9.973567962646484,9.973567962646484,34.37860107421875,14.843392722308636,1210.9289912656693,0.7604029740713677,1.3150921736218049
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,5,1314005,0.03,0.03,50.0,1,0,0,223.69604264319915,794,897.17578125,9.92941665649414,9.92941665649414,13.922243118286133,14.505557033216924,1151.4633345737484,0.7791613977722693,1.283431138733437
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,6,1314006,0.03,0.03,50.0,1,0,0,224.57560777233164,798,929.7357177734375,9.893292427062988,9.893292427062988,26.648414611816406,15.02738521705594,1199.1989016396637,0.7752973393339592,1.2898277206253255
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,7,1314007,0.03,0.03,50.0,1,0,0,225.66778495488717,839,958.2950439453125,9.882579803466797,9.882579803466797,13.580207824707031,14.676997441643044,1231.1436595788143,0.7783779224214614,1.2847229747846558
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,8,1314008,0.03,0.03,50.0,1,0,0,225.0161859684946,830,952.3460083007812,9.994298934936523,9.994298934936523,34.672508239746094,14.928519178801272,1239.3032130381803,0.7684527872449254,1.3013161206496797
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,9,1314009,0.03,0.03,50.0,1,0,0,210.85628166276285,924,945.3665771484375,9.994874954223633,9.994874954223633,4.048375606536865,13.524397833200243,1249.538917424478,0.7565723355755947,1.3217506813002982
