method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,0,1011000,0.0,0.0,0.0,1,0,0,241.34372859807053,1047,990.2075805664062,9.939009666442871,9.939009666442871,19.15484619140625,14.80350811513356,1549.0066134596182,0.6392532943128202,1.5643251413744728
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,1,1011001,0.0,0.0,0.0,1,0,0,243.55429833292968,1093,928.1395874023438,9.915688514709473,9.915688514709473,6.658266067504883,14.243278427126205,1556.2489241330156,0.5963953279000075,1.6767401641477337
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,2,1011002,0.0,0.0,0.0,1,0,0,236.953155005856,955,938.2777709960938,9.902376174926758,9.902376174926758,18.58349609375,15.137427780266208,1444.3753536147701,0.649607990504622,1.5393899314926682
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,3,1011003,0.0,0.0,0.0,1,0,0,248.15690822161616,1130,988.7470092773438,9.84125804901123,9.84125804901123,20.277542114257812,15.463579899811112,1746.520153881976,0.5661240192846695,1.7663974075213378
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,4,1011004,0.0,0.0,0.0,1,0,0,244.06840494125615,1038,961.43798828125,9.962084770202637,9.962084770202637,19.0382080078125,14.597908308280916,1514.7410587413078,0.6347210189708388,1.5754953280441835
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,5,1011005,0.0,0.0,0.0,1,0,0,240.04751915585084,996,967.2930297851562,9.890576362609863,9.890576362609863,19.0408935546875,15.49976688587522,1542.9085741072633,0.6269282872738187,1.5950787678579221
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,6,1011006,0.0,0.0,0.0,1,0,0,239.89663517773124,909,871.7806396484375,9.8563871383667,9.8563871383667,19.27166748046875,15.108133054376305,1372.1879116028092,0.6353216146833258,1.5740059473632848
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,7,1011007,0.0,0.0,0.0,1,0,0,248.09542730963759,1010,879.87158203125,9.915586471557617,9.915586471557617,19.101226806640625,15.319581482434037,1546.5447545217132,0.5689273326612267,1.757693720430654
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,8,1011008,0.0,0.0,0.0,1,0,0,242.0536178579071,945,885.4984741210938,9.921063423156738,9.921063423156738,18.997482299804688,15.436704436748746,1458.2642284960314,0.6072277278818978,1.6468286181333507
HW_GA_SAC,1,1,city1_4_unseen,clean,clean,9,1011009,0.0,0.0,0.0,1,0,0,247.9487165920122,1068,920.8257446289062,9.870274543762207,9.870274543762207,16.181093215942383,15.18818938068013,1620.7314873083524,0.5681544116590082,1.760084898540178
