method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,2,moderate_noise_latency_50ms,combined,0,622000,0.03,0.03,50.0,1,0,0,219.18030416982162,788,966.9483032226562,9.906988143920898,9.906988143920898,22.931493759155273,13.46017411366332,1060.7725672209729,0.9115510082956625,1.097031313551736
sac,2,moderate_noise_latency_50ms,combined,1,622001,0.03,0.03,50.0,1,0,0,221.9908086487263,791,902.021728515625,9.910123825073242,9.910123825073242,10.362658500671387,13.153751905060899,1040.0502074381554,0.8672867156456598,1.1530212350313016
sac,2,moderate_noise_latency_50ms,combined,2,622002,0.03,0.03,50.0,1,0,0,220.3086545581725,815,987.1622314453125,9.947214126586914,9.947214126586914,22.995952606201172,13.372697444342396,1089.730295495366,0.9058775694554511,1.10390193301853
sac,2,moderate_noise_latency_50ms,combined,3,622003,0.03,0.03,50.0,1,0,0,219.19272304706658,771,916.1939086914062,9.943732261657715,9.943732261657715,14.0122709274292,13.078868018668604,1008.3447410790347,0.9086117786571511,1.1005800535382808
sac,2,moderate_noise_latency_50ms,combined,4,622004,0.03,0.03,50.0,1,0,0,222.36880248421875,800,939.122802734375,9.889920234680176,9.889920234680176,14.335217475891113,13.62302556231618,1089.5397180655905,0.8619445323220788,1.1601674614792203
sac,2,moderate_noise_latency_50ms,combined,5,622005,0.03,0.03,50.0,1,0,0,219.14037252727923,786,993.1757202148438,9.917716026306152,9.917716026306152,36.22211456298828,13.558035094698573,1065.892892448122,0.9317781620006276,1.0732168243274696
sac,2,moderate_noise_latency_50ms,combined,6,622006,0.03,0.03,50.0,1,0,0,219.12455663428824,707,880.147705078125,9.89000415802002,9.89000415802002,28.819618225097656,13.666489250083286,965.9513975968883,0.9111718325246722,1.0974878330349644
sac,2,moderate_noise_latency_50ms,combined,7,622007,0.03,0.03,50.0,1,0,0,220.25880497960173,846,993.8678588867188,9.91621208190918,9.91621208190918,26.686861038208008,12.977473910043708,1098.1555834752478,0.9050337437082479,1.1049311773753776
sac,2,moderate_noise_latency_50ms,combined,8,622008,0.03,0.03,50.0,1,0,0,218.79871571432187,732,895.55712890625,9.942768096923828,9.942768096923828,45.98779296875,13.538820960645467,991.2119158591955,0.9034971377739838,1.1068103685018613
sac,2,moderate_noise_latency_50ms,combined,9,622009,0.03,0.03,50.0,1,0,0,220.20000772930655,818,976.6701049804688,9.924017906188965,9.924017906188965,23.385234832763672,13.347660297505138,1091.6469181906532,0.8946758230209155,1.1177232850927528
sac,2,moderate_noise_latency_50ms,combined,10,622010,0.03,0.03,50.0,1,0,0,219.60635948490994,778,943.4453735351562,9.903331756591797,9.903331756591797,42.749996185302734,13.38539818312331,1041.8086604210757,0.9055841147968925,1.1042596525937112
sac,2,moderate_noise_latency_50ms,combined,11,622011,0.03,0.03,50.0,1,0,0,179.9199517893304,795,901.2645874023438,9.96324634552002,9.96324634552002,0.10962677001953125,13.177053249632039,1047.3982373044141,0.8604793814832454,1.1621428955987962
sac,2,moderate_noise_latency_50ms,combined,12,622012,0.03,0.03,50.0,1,0,0,220.9270538671496,794,954.2322998046875,9.939501762390137,9.939501762390137,26.063343048095703,13.474119706177891,1070.171852067542,0.8916626782522241,1.1215003435605617
sac,2,moderate_noise_latency_50ms,combined,13,622013,0.03,0.03,50.0,1,0,0,217.64339508050853,693,853.5851440429688,9.878579139709473,9.878579139709473,21.154983520507812,13.674784555407658,948.0405697552881,0.9003677387596393,1.110657298069804
sac,2,moderate_noise_latency_50ms,combined,14,622014,0.03,0.03,50.0,1,0,0,223.43515007020943,781,885.2396240234375,9.9293794631958,9.9293794631958,14.662186622619629,13.248713217074679,1034.3510273036804,0.8558406195342187,1.168441853746365
sac,2,moderate_noise_latency_50ms,combined,15,622015,0.03,0.03,50.0,1,0,0,219.0231526330872,725,865.669921875,9.95177936553955,9.95177936553955,16.723493576049805,13.256763638216874,961.2931681212425,0.9005264476880355,1.1104615556459754
sac,2,moderate_noise_latency_50ms,combined,16,622016,0.03,0.03,50.0,1,0,0,218.28339906772717,769,956.0162963867188,9.924857139587402,9.924857139587402,46.12958526611328,13.695175063548069,1053.4057329301618,0.907548028742407,1.1018700590267427
sac,2,moderate_noise_latency_50ms,combined,17,622017,0.03,0.03,50.0,1,0,0,219.12349597056465,771,958.60693359375,9.947867393493652,9.947867393493652,23.109174728393555,13.448581668034912,1036.600127090179,0.9247605788787984,1.0813609736829652
sac,2,moderate_noise_latency_50ms,combined,18,622018,0.03,0.03,50.0,1,0,0,217.64170059800247,707,858.4149169921875,9.901254653930664,9.901254653930664,18.643047332763672,13.452112508292245,951.3508333772038,0.9023116256122857,1.1082645636106323
sac,2,moderate_noise_latency_50ms,combined,19,622019,0.03,0.03,50.0,1,0,0,219.49752664730272,714,882.5296020507812,9.976487159729004,9.976487159729004,31.80870819091797,13.641541270815692,973.7274994554232,0.9063414585131403,1.1033369273877278
