method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,1,mild_noise_latency_30ms,combined,0,621000,0.01,0.01,30.0,0,1,0,-160.55579058478003,606,868.2344360351562,145.42803955078125,145.4085235595703,0.0,13.036787851415452,790.4287771611857,1.0984347497486218,nan
sac,1,mild_noise_latency_30ms,combined,1,621001,0.01,0.01,30.0,0,0,1,-30.902544543836967,2200,925.5282592773438,20.794212341308594,13.476688385009766,4.0972442626953125,7.6330267554115165,1677.0436570642398,0.5518808382708018,nan
sac,1,mild_noise_latency_30ms,combined,2,621002,0.01,0.01,30.0,1,0,0,106.40835010126187,1093,956.6654052734375,9.987513542175293,9.987513542175293,0.0,10.512023652993204,1148.0316892356645,0.8333092320041838,1.2000347069177546
sac,1,mild_noise_latency_30ms,combined,3,621003,0.01,0.01,30.0,1,0,0,212.88219546296204,868,876.954833984375,9.969783782958984,9.969783782958984,5.154350280761719,12.508808746865268,1085.833310382039,0.807633018438003,1.2381861280684674
sac,1,mild_noise_latency_30ms,combined,4,621004,0.01,0.01,30.0,0,0,1,-177.9128447757019,2200,877.9403686523438,68.7463150024414,14.988706588745117,0.023660918697714806,7.7563581960309635,1704.6939065206489,0.5150134961438658,nan
sac,1,mild_noise_latency_30ms,combined,5,621005,0.01,0.01,30.0,1,0,0,179.3728675535381,747,987.8280639648438,9.746963500976562,9.746963500976562,1.1963768005371094,13.72740603746021,1026.207094849536,0.9626010860017301,1.0388519341419096
sac,1,mild_noise_latency_30ms,combined,6,621006,0.01,0.01,30.0,0,0,1,-41.0911373755773,2200,982.4016723632812,19.652996063232422,10.200814247131348,3.4947586059570312,8.329231229966338,1830.6384829454937,0.5366442809519654,nan
sac,1,mild_noise_latency_30ms,combined,7,621007,0.01,0.01,30.0,1,0,0,194.532247258682,783,882.457763671875,9.8477201461792,9.8477201461792,2.403209686279297,12.661703195303945,991.8902690449814,0.8896727704784613,1.124008773992493
sac,1,mild_noise_latency_30ms,combined,8,621008,0.01,0.01,30.0,0,0,1,-28.591760228003125,2200,932.271240234375,59.374820709228516,16.04732894897461,12.721134185791016,8.240345078544184,1811.2320737525065,0.5147166140354933,nan
sac,1,mild_noise_latency_30ms,combined,9,621009,0.01,0.01,30.0,1,0,0,163.30000433633307,768,935.4238891601562,9.988883018493652,9.988883018493652,1.3868446350097656,12.828929351797948,985.6513145969037,0.9490413854342713,1.0536948286427053
sac,1,mild_noise_latency_30ms,combined,10,621010,0.01,0.01,30.0,1,0,0,209.9818892722162,787,946.0239868164062,9.911966323852539,9.911966323852539,4.186820983886719,13.284770136639912,1046.175476135914,0.9042689380471611,1.105865697609361
sac,1,mild_noise_latency_30ms,combined,11,621011,0.01,0.01,30.0,0,0,1,-32.65950274448688,2200,939.9700317382812,19.495914459228516,13.88270378112793,27.272504806518555,8.286075316125697,1821.2001689161748,0.5161266991852259,nan
sac,1,mild_noise_latency_30ms,combined,12,621012,0.01,0.01,30.0,1,0,0,172.79575382893034,862,894.534912109375,9.953324317932129,9.953324317932129,0.0588226318359375,12.032331036304377,1036.7551129237718,0.8628217994379415,1.1589878705561438
sac,1,mild_noise_latency_30ms,combined,13,621013,0.01,0.01,30.0,1,0,0,217.17445558729293,730,910.3756713867188,9.892461776733398,9.892461776733398,6.674659729003906,13.443870775013753,980.952340699976,0.9280529069711011,1.0775247752455337
sac,1,mild_noise_latency_30ms,combined,14,621014,0.01,0.01,30.0,1,0,0,211.8372846674116,788,933.75927734375,9.836487770080566,9.836487770080566,2.9047317504882812,13.371259296152193,1054.2904839673727,0.8856755244815879,1.1290816697066677
sac,1,mild_noise_latency_30ms,combined,15,621015,0.01,0.01,30.0,1,0,0,184.07138525873904,635,874.0049438476562,9.758711814880371,9.758711814880371,0.1362152099609375,14.195658880706848,901.6444903458773,0.9693454052077461,1.0316240161943968
sac,1,mild_noise_latency_30ms,combined,16,621016,0.01,0.01,30.0,1,0,0,181.64011803749895,749,885.8856201171875,9.880127906799316,9.880127906799316,2.132598876953125,13.215570545880912,989.301457291502,0.8954657992140787,1.1167372342725626
sac,1,mild_noise_latency_30ms,combined,17,621017,0.01,0.01,30.0,0,0,1,-27.5373788356481,2200,904.005126953125,22.32373046875,14.257857322692871,18.82280731201172,8.459669247025793,1859.7497660260794,0.48608965758055006,nan
sac,1,mild_noise_latency_30ms,combined,18,621018,0.01,0.01,30.0,0,0,1,-31.76396171141195,2200,926.3319702148438,21.424213409423828,14.717906951904297,27.731412887573242,9.01460130894726,1982.398006302427,0.4672785017286413,nan
sac,1,mild_noise_latency_30ms,combined,19,621019,0.01,0.01,30.0,1,0,0,216.07466483770708,850,943.4722290039062,9.889159202575684,9.889159202575684,13.416642189025879,12.517171930986292,1063.9306366615601,0.8867798298997831,1.1276756262183052
