method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,0,1311000,0.0,0.0,50.0,1,0,0,223.99715224670257,802,928.8444213867188,9.87886905670166,9.87886905670166,26.55416488647461,14.715385119590973,1180.199761087255,0.7870230549199773,1.2706108083475112
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,1,1311001,0.0,0.0,50.0,1,0,0,223.5652560861477,806,932.2310180664062,9.871694564819336,9.871694564819336,18.51123809814453,14.757168417828845,1189.130107297708,0.7839604870361043,1.2755744920010825
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,2,1311002,0.0,0.0,50.0,1,0,0,222.99946468966186,811,931.1787719726562,9.952812194824219,9.952812194824219,14.652633666992188,14.621596271321453,1185.4761780654364,0.7854892314177372,1.2730919279378154
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,3,1311003,0.0,0.0,50.0,1,0,0,223.44513651411117,807,925.0972290039062,9.937019348144531,9.937019348144531,36.09031677246094,14.838242253184761,1197.1777833233448,0.7727317044222558,1.2941102251623864
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,4,1311004,0.0,0.0,50.0,1,0,0,222.9800853418518,741,851.1544799804688,9.942302703857422,9.942302703857422,13.040544509887695,14.465195275028707,1071.8550998138012,0.7940947243039924,1.259295609697545
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,5,1311005,0.0,0.0,50.0,1,0,0,226.12069670282972,810,923.3942260742188,9.929344177246094,9.929344177246094,31.29035186767578,14.770634129680234,1196.5206219290396,0.7717328135853735,1.2957852541660446
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,6,1311006,0.0,0.0,50.0,1,0,0,222.8176557096928,811,922.0516967773438,9.867634773254395,9.867634773254395,8.880209922790527,14.53037741504674,1178.115899785142,0.7826493954843512,1.277711329964216
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,7,1311007,0.0,0.0,50.0,1,0,0,200.44657972770776,755,854.8111572265625,9.88986873626709,9.88986873626709,3.463787794113159,14.221118116062998,1073.4999805276311,0.7962842782786248,1.255832907013761
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,8,1311008,0.0,0.0,50.0,1,0,0,224.96234461014225,857,982.447265625,9.981939315795898,9.981939315795898,32.230674743652344,14.869454171651999,1274.6942944429034,0.7707316726120376,1.2974684128536769
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,9,1311009,0.0,0.0,50.0,1,0,0,223.37654482964217,832,971.4661254882812,9.976419448852539,9.976419448852539,10.038285255432129,14.541051454268969,1210.0456928296724,0.8028342493550994,1.2455871193876942
