method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,0,1412000,0.01,0.01,0.0,1,0,0,216.0194882453374,944,915.5096435546875,9.952666282653809,9.952666282653809,11.431503295898438,13.005127755514646,1226.8857103254725,0.7462061346462483,1.3401122740354674
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,1,1412001,0.01,0.01,0.0,1,0,0,213.4964208772639,1232,932.3025512695312,9.956960678100586,9.956960678100586,4.276416301727295,11.507931353693658,1416.8006672795539,0.6580336760143376,1.5196790627144308
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,2,1412002,0.01,0.01,0.0,1,0,0,199.42478222930797,1033,869.3279418945312,9.915776252746582,9.915776252746582,3.333900213241577,11.880618627685314,1225.9060075159903,0.7091309909281052,1.4101766990767217
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,3,1412003,0.01,0.01,0.0,0,0,1,-22.3834630100678,2200,877.7936401367188,19.455429077148438,12.164192199707031,13.903170585632324,9.671352615681561,2125.792906474233,0.41292528423786923,nan
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,4,1412004,0.01,0.01,0.0,1,0,0,215.4848363584607,859,915.7529907226562,9.963590621948242,9.963590621948242,9.909576416015625,13.306929244914627,1142.1034516324903,0.8018126461431361,1.2471741432492753
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,5,1412005,0.01,0.01,0.0,1,0,0,215.04233537804265,926,936.9131469726562,9.999185562133789,9.999185562133789,34.708473205566406,13.18906596393101,1220.2042494063362,0.767833047154598,1.3023664502403953
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,6,1412006,0.01,0.01,0.0,1,0,0,216.06240255561488,976,941.107421875,9.996601104736328,9.996601104736328,12.65264892578125,13.043168554418399,1271.4217367105955,0.7402008277047551,1.3509847092455176
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,7,1412007,0.01,0.01,0.0,1,0,0,216.4301226857777,977,959.439208984375,9.920388221740723,9.920388221740723,27.99953842163086,12.880849328353436,1257.3172490790992,0.7630844241476048,1.310470988995797
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,8,1412008,0.01,0.01,0.0,1,0,0,215.35588103858703,903,988.566162109375,9.968690872192383,9.968690872192383,10.738693237304688,13.637348627595278,1230.8218178534355,0.8031756894214334,1.245057604669719
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,9,1412009,0.01,0.01,0.0,1,0,0,217.48682532781464,973,941.8558959960938,9.970174789428711,9.970174789428711,16.751785278320312,12.770996429386022,1241.9715222030716,0.7583554688318315,1.3186428279345002
