method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,0,1113000,0.0,0.0,30.0,1,0,0,237.8923457514358,893,868.441162109375,9.785857200622559,9.785857200622559,10.390647888183594,13.864740849075233,1238.563578501152,0.7011680120291598,1.4261917013384982
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,1,1113001,0.0,0.0,30.0,1,0,0,219.97246673263305,936,968.7734985351562,9.769645690917969,9.769645690917969,1.8746337890625,13.922605003747675,1303.190282617709,0.7433860668368305,1.3451960490127064
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,2,1113002,0.0,0.0,30.0,1,0,0,178.43132502353936,977,940.2650756835938,9.958189964294434,9.958189964294434,1.2792434692382812,13.288492494254175,1297.8960121650473,0.7244533205053293,1.3803511857775297
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,3,1113003,0.0,0.0,30.0,1,0,0,202.94483994122808,915,948.9566650390625,9.904051780700684,9.904051780700684,2.189960479736328,13.819865262443251,1263.9712664454566,0.750773922027295,1.3319588902338622
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,4,1113004,0.0,0.0,30.0,1,0,0,238.34540470312373,980,864.1002807617188,9.977544784545898,9.977544784545898,4.770938873291016,13.462605849334173,1319.2006785083936,0.6550180687738486,1.526675442514029
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,5,1113005,0.0,0.0,30.0,1,0,0,143.83700584808867,931,920.114990234375,9.772805213928223,9.772805213928223,1.0102920532226562,13.668235668562408,1272.3012039516823,0.7231895932948578,1.3827632605220324
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,6,1113006,0.0,0.0,30.0,1,0,0,232.72038420984313,946,961.1585693359375,9.850561141967773,9.850561141967773,8.152145385742188,13.52137120316951,1278.6304401265184,0.7517094378269553,1.3303012436438262
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,7,1113007,0.0,0.0,30.0,1,0,0,230.41821338594687,1096,997.4844970703125,9.771133422851562,9.771133422851562,3.8820037841796875,13.557295712023755,1486.5527813080423,0.671005099591963,1.4903016394481923
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,8,1113008,0.0,0.0,30.0,1,0,0,214.52820442370563,909,880.9963989257812,9.895474433898926,9.895474433898926,2.515094757080078,13.38310106228156,1215.9959541345954,0.7245060281082696,1.3802507656300147
HW_GA_SAC,2,3,city1_4_unseen,latency_30ms,latency_curve,9,1113009,0.0,0.0,30.0,1,0,0,236.55396867392534,920,935.6657104492188,9.8925142288208,9.8925142288208,14.27752685546875,13.758449697883233,1266.146414029992,0.7389869766096854,1.3532038204350862
