method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,2,mild_noise_latency_30ms,combined,0,622000,0.01,0.01,30.0,1,0,0,219.3330688033962,791,966.9483032226562,9.904868125915527,9.904868125915527,22.89715003967285,13.461176624792415,1064.7530613807635,0.9081432477580531,1.1011478667806154
sac,2,mild_noise_latency_30ms,combined,1,622001,0.01,0.01,30.0,1,0,0,222.33893378748698,794,902.021728515625,9.906271934509277,9.906271934509277,10.264467239379883,13.173203865436824,1045.8210541230753,0.8625010224832138,1.1594189153781116
sac,2,mild_noise_latency_30ms,combined,2,622002,0.01,0.01,30.0,1,0,0,220.4908831320825,819,987.1622314453125,9.926105499267578,9.926105499267578,24.106586456298828,13.340152404319964,1092.4228181923463,0.9036448296446146,1.1066294712196605
sac,2,mild_noise_latency_30ms,combined,3,622003,0.01,0.01,30.0,1,0,0,219.20616925150387,773,916.1939086914062,9.958443641662598,9.958443641662598,14.551514625549316,13.083962829501631,1011.2027240551301,0.9060437505718744,1.103699461939694
sac,2,mild_noise_latency_30ms,combined,4,622004,0.01,0.01,30.0,1,0,0,222.61651665038005,803,939.122802734375,9.951143264770508,9.951143264770508,15.349751472473145,13.60425472972105,1092.127318611288,0.8599023087606046,1.1629227992669553
sac,2,mild_noise_latency_30ms,combined,5,622005,0.01,0.01,30.0,1,0,0,219.27000665692975,788,993.1757202148438,9.927494049072266,9.927494049072266,36.43541717529297,13.520409267112083,1065.1248803157569,0.9324500240013324,1.0724435350527388
sac,2,mild_noise_latency_30ms,combined,6,622006,0.01,0.01,30.0,1,0,0,219.2386809276605,708,880.147705078125,9.986273765563965,9.986273765563965,29.190643310546875,13.6691651173399,968.0034610549131,0.9092402460203557,1.0998193319938154
sac,2,mild_noise_latency_30ms,combined,7,622007,0.01,0.01,30.0,1,0,0,220.43420104913022,850,993.8678588867188,9.956336975097656,9.956336975097656,26.709150314331055,12.971648792940028,1102.7311327408945,0.9012784978840758,1.1095349576714544
sac,2,mild_noise_latency_30ms,combined,8,622008,0.01,0.01,30.0,1,0,0,218.9965449678723,735,895.55712890625,9.977255821228027,9.977255821228027,46.018306732177734,13.508318874300743,992.9012902938247,0.9019598802628527,1.1086967634398286
sac,2,mild_noise_latency_30ms,combined,9,622009,0.01,0.01,30.0,1,0,0,220.3469634954925,820,976.6701049804688,9.948089599609375,9.948089599609375,23.563610076904297,13.32935484531449,1092.685163584134,0.8938257217448415,1.1187863312412796
sac,2,mild_noise_latency_30ms,combined,10,622010,0.01,0.01,30.0,1,0,0,219.96153605721167,783,943.4453735351562,9.990689277648926,9.990689277648926,42.74755096435547,13.340880637500783,1044.4917726201809,0.9032578314795696,1.1071036033664532
sac,2,mild_noise_latency_30ms,combined,11,622011,0.01,0.01,30.0,1,0,0,219.7798309462152,786,901.2645874023438,9.93124008178711,9.93124008178711,6.0423431396484375,13.23882391950253,1040.380271357314,0.8662838120012835,1.1543560968659985
sac,2,mild_noise_latency_30ms,combined,12,622012,0.01,0.01,30.0,1,0,0,221.0633383216923,796,954.2322998046875,9.89517879486084,9.89517879486084,26.725101470947266,13.459438336180083,1071.080275588183,0.8909064255530907,1.1224523376618167
sac,2,mild_noise_latency_30ms,combined,13,622013,0.01,0.01,30.0,1,0,0,217.8087946729858,696,853.5851440429688,9.881735801696777,9.881735801696777,21.495071411132812,13.650481563361211,949.7694931403224,0.8987287444037297,1.1126827824600845
sac,2,mild_noise_latency_30ms,combined,14,622014,0.01,0.01,30.0,1,0,0,223.10409358952637,773,885.2396240234375,9.929244995117188,9.929244995117188,11.84157657623291,13.377981622576868,1034.3252677666476,0.8558619339686816,1.1684127548037353
sac,2,mild_noise_latency_30ms,combined,15,622015,0.01,0.01,30.0,1,0,0,219.02163945176574,723,865.669921875,9.937813758850098,9.937813758850098,16.91071319580078,13.254260049238905,958.3657986704042,0.9032771443596939,1.107079932492779
sac,2,mild_noise_latency_30ms,combined,16,622016,0.01,0.01,30.0,1,0,0,218.47459793381773,772,956.0162963867188,9.895243644714355,9.895243644714355,46.142879486083984,13.671882521534831,1055.5514846970268,0.9057031421457595,1.1041145309828955
sac,2,mild_noise_latency_30ms,combined,17,622017,0.01,0.01,30.0,1,0,0,219.33583406676678,774,958.60693359375,9.956631660461426,9.956631660461426,22.992328643798828,13.394824015539745,1036.599299531208,0.9247613171524143,1.0813601103896362
sac,2,mild_noise_latency_30ms,combined,18,622018,0.01,0.01,30.0,1,0,0,217.8255897240741,709,858.4149169921875,9.925545692443848,9.925545692443848,19.062786102294922,13.435939935434016,952.7601723309964,0.900976911001657,1.1099063558557283
sac,2,mild_noise_latency_30ms,combined,19,622019,0.01,0.01,30.0,1,0,0,219.6517964331864,714,882.5296020507812,9.90658187866211,9.90658187866211,32.26441955566406,13.65166661068171,974.614694186559,0.9055164131168425,1.1043422134756666
