method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,0,1014000,0.03,0.03,50.0,1,0,0,243.84619592405147,1032,910.7252197265625,9.945598602294922,9.945598602294922,21.269927978515625,14.765632174793602,1523.7288628890215,0.5976950636741294,1.673093958402193
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,1,1014001,0.03,0.03,50.0,1,0,0,226.35072291492452,1038,960.0404052734375,9.910820960998535,9.910820960998535,4.846310615539551,14.755838066913718,1532.0414430037333,0.6266412763555366,1.5958093373865647
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,2,1014002,0.03,0.03,50.0,1,0,0,242.38062247309307,971,910.5248413085938,9.910602569580078,9.910602569580078,19.43719482421875,15.181833434792429,1474.3758291380193,0.6175663106474854,1.6192593131441275
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,3,1014003,0.03,0.03,50.0,1,0,0,245.74133796663483,1005,902.5653076171875,9.957649230957031,9.957649230957031,19.6881103515625,15.129582248872785,1520.2932924971806,0.5936784119692229,1.684413614911504
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,4,1014004,0.03,0.03,50.0,1,0,0,242.03042943091498,1071,992.7196044921875,9.969685554504395,9.969685554504395,15.948723793029785,14.72336887845806,1576.5007014781745,0.6296981685839935,1.5880624240161072
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,5,1014005,0.03,0.03,50.0,0,0,1,1.3906956202379632,2200,958.9583129882812,20.32294273376465,11.94699764251709,18.103382110595703,9.707744830846787,2134.1429755599083,0.44934117534308654,nan
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,6,1014006,0.03,0.03,50.0,1,0,0,242.38769360731524,923,858.92041015625,9.939229011535645,9.939229011535645,18.82177734375,14.98847515860074,1383.0644762671461,0.6210270199943629,1.6102358960308636
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,7,1014007,0.03,0.03,50.0,0,0,1,-29.048842322829827,2200,872.5239868164062,59.964630126953125,59.964630126953125,5.310137748718262,8.498293960094452,1866.995107833941,0.46734133536573386,nan
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,8,1014008,0.03,0.03,50.0,1,0,0,244.49260500444333,970,860.213134765625,9.854270935058594,9.854270935058594,19.720977783203125,15.281511489632203,1482.2748745642782,0.5803330742002145,1.7231483857406351
HW_GA_SAC,1,4,city1_4_unseen,moderate_noise_latency_50ms,combined,9,1014009,0.03,0.03,50.0,1,0,0,246.4216651752443,1036,897.4899291992188,9.86882495880127,9.86882495880127,19.631866455078125,15.496789009069383,1605.8372819017295,0.5588921986767905,1.7892538174044252
