method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,0,1352000,0.0,0.0,30.0,1,0,0,224.91769506183294,773,878.1353759765625,9.856732368469238,9.856732368469238,13.543609619140625,14.595748792644613,1128.3385581032126,0.7782552228408708,1.2849255239813138
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,1,1352001,0.0,0.0,30.0,0,0,1,-24.343362843718623,2200,960.5195922851562,41.07393264770508,16.717748641967773,7.072843551635742,7.584683677107096,1665.1405427952343,0.5768399529043677,nan
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,2,1352002,0.0,0.0,30.0,1,0,0,220.93121802947925,779,909.1216430664062,9.977725982666016,9.977725982666016,9.3832426071167,14.558619880477332,1133.8052070842411,0.8018323053960529,1.2471435651449154
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,3,1352003,0.0,0.0,30.0,1,0,0,225.12959651405123,857,988.654052734375,9.950639724731445,9.950639724731445,38.396263122558594,14.834561313255804,1271.3903375566736,0.7776164593435135,1.2859810102839504
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,4,1352004,0.0,0.0,30.0,1,0,0,224.9997295318201,827,959.9010009765625,9.898426055908203,9.898426055908203,28.202850341796875,14.917585697903455,1233.5518755752494,0.7781602217003856,1.2850823932054307
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,5,1352005,0.0,0.0,30.0,1,0,0,225.41200218062036,858,995.9188842773438,9.880621910095215,9.880621910095215,15.000190734863281,14.602471646034356,1252.7413982612252,0.794991596557482,1.2578749314209825
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,6,1352006,0.0,0.0,30.0,1,0,0,223.22976018885893,845,940.8103637695312,9.993057250976562,9.993057250976562,26.815868377685547,14.765467582228622,1247.5514644887544,0.7541254934561554,1.326039245029368
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,7,1352007,0.0,0.0,30.0,1,0,0,224.94563676515327,848,950.1286010742188,9.908194541931152,9.908194541931152,9.926246643066406,13.97012038353198,1184.3581464670963,0.8022308149848278,1.2465240443536347
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,8,1352008,0.0,0.0,30.0,1,0,0,223.51654264260208,836,971.0686645507812,9.940537452697754,9.940537452697754,22.154951095581055,14.867500500815908,1242.8066063944902,0.781351386092122,1.2798339105807885
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,9,1352009,0.0,0.0,30.0,1,0,0,223.60862656468146,752,865.0352172851562,9.908126831054688,9.908126831054688,35.968292236328125,14.97460300110756,1125.8465489205566,0.7683420250428782,1.3015037150209166
