method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,0,1211000,0.03,0.03,0.0,1,0,0,219.47082680221533,795,940.4937744140625,9.928509712219238,9.928509712219238,6.5711469650268555,13.219446623925142,1049.7672092040873,0.8959069841085303,1.1161873026305817
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,1,1211001,0.03,0.03,0.0,1,0,0,216.19208968799762,813,865.0775146484375,9.967802047729492,9.967802047729492,7.7324628829956055,12.7785976481467,1037.590392520424,0.8337370130683908,1.1994189826354402
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,2,1211002,0.03,0.03,0.0,1,0,0,219.42774336396826,1169,962.8223876953125,9.904709815979004,9.904709815979004,6.073256969451904,10.382174509728026,1210.835022813176,0.795172232017499,1.2575891860091932
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,3,1211003,0.03,0.03,0.0,1,0,0,221.46496478312974,751,890.9494018554688,9.93326187133789,9.93326187133789,11.048279762268066,13.516570044262272,1014.4669952539737,0.8782438522136622,1.138635923814832
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,4,1211004,0.03,0.03,0.0,1,0,0,220.91924355427247,842,972.8609619140625,9.91739273071289,9.91739273071289,11.183595657348633,13.472954784818613,1133.6882883824928,0.8581379660383603,1.1653137835359426
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,5,1211005,0.03,0.03,0.0,1,0,0,-56.54201129946543,872,988.247802734375,9.928055763244629,9.928055763244629,0.0,12.862104683225855,1120.420919564098,0.8820326231670635,1.1337449134356934
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,6,1211006,0.03,0.03,0.0,1,0,0,216.8146809828512,741,951.6776123046875,9.973590850830078,9.973590850830078,13.719911575317383,14.236663492585,1053.55021186725,0.9033054159022857,1.1070452832402526
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,7,1211007,0.03,0.03,0.0,1,0,0,218.68196053552865,875,976.2399291992188,9.89653491973877,9.89653491973877,10.770425796508789,12.952038013049535,1132.1400553328156,0.8622960777694887,1.1596944782431478
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,8,1211008,0.03,0.03,0.0,1,0,0,211.34821224026723,915,851.76171875,9.979008674621582,9.979008674621582,2.9273014068603516,11.67571326455132,1066.5460243427378,0.7986169366435928,1.252164779027571
HW_GA_SAC,3,1,city1_4_unseen,moderate_noise,noise_curve,9,1211009,0.03,0.03,0.0,1,0,0,213.74239135995305,920,944.1127319335938,9.952990531921387,9.952990531921387,7.806825637817383,12.57247069614089,1155.2096957332192,0.8172652423371146,1.2235929636996712
