method,model_seed,city_seed,city_split,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,0,1011000,0.01,0.01,30.0,1,0,0,241.5991975296615,1051,990.2075805664062,9.962214469909668,9.962214469909668,19.071029663085938,14.730737860944586,1548.2831668798242,0.6395519900677606,1.5635945404439284
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,1,1011001,0.01,0.01,30.0,1,0,0,245.06082580272388,1084,928.1395874023438,9.950616836547852,9.950616836547852,11.417574882507324,14.314008818946201,1551.8651297190415,0.5980800583942365,1.6720169582060032
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,2,1011002,0.01,0.01,30.0,1,0,0,237.1489734151436,957,938.2777709960938,9.944272994995117,9.944272994995117,18.497940063476562,15.12482961591882,1447.9627857878593,0.6479985398834419,1.5432133538138435
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,3,1011003,0.01,0.01,30.0,1,0,0,248.48761111888646,1133,988.7470092773438,9.883886337280273,9.883886337280273,20.100570678710938,15.415705546592045,1746.3107691503856,0.56619189822576,1.766185639769197
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,4,1011004,0.01,0.01,30.0,1,0,0,243.97656096059745,1038,961.43798828125,9.806476593017578,9.806476593017578,19.018081665039062,14.611525430385317,1517.0046935426847,0.6337739048361076,1.5778497542567607
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,5,1011005,0.01,0.01,30.0,1,0,0,239.98559269102313,996,967.2930297851562,9.994897842407227,9.994897842407227,18.849945068359375,15.520373025033848,1545.555414090281,0.6258546416173038,1.5978151051430212
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,6,1011006,0.01,0.01,30.0,1,0,0,240.16141624209678,912,871.7806396484375,9.862780570983887,9.862780570983887,19.026748657226562,15.052446143603639,1373.197220427189,0.6348546491939698,1.5751637028564405
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,7,1011007,0.01,0.01,30.0,1,0,0,248.22889150214766,1013,879.87158203125,9.948699951171875,9.948699951171875,18.95648193359375,15.257890317776596,1545.505848716464,0.569309771788945,1.7565129733461184
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,8,1011008,0.01,0.01,30.0,1,0,0,242.4373400362331,950,885.4984741210938,9.906539916992188,9.906539916992188,18.842819213867188,15.355870862132624,1458.5160549396005,0.6071228843331201,1.647113007605415
HW_GA_SAC,1,1,city1_4_unseen,mild_noise_latency_30ms,combined,9,1011009,0.01,0.01,30.0,1,0,0,247.95437256664061,1067,920.8257446289062,9.860251426696777,9.860251426696777,17.715057373046875,15.173220716298129,1619.0412369185876,0.568747554806851,1.758249317378787
