method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
sac,1,moderate_noise,noise_curve,0,621000,0.03,0.03,0.0,1,0,0,171.49490263222327,819,868.2344360351562,9.863849639892578,9.863849639892578,0.19005203247070312,12.344014439245138,1010.0313779746051,0.8596113496753028,1.1633164224480348
sac,1,moderate_noise,noise_curve,1,621001,0.03,0.03,0.0,0,0,1,-24.440091337307663,2200,925.5282592773438,21.291414260864258,13.932649612426758,14.411972999572754,7.568609164441851,1661.6608953569385,0.5569898538645772,nan
sac,1,moderate_noise,noise_curve,2,621002,0.03,0.03,0.0,0,1,0,-197.2566532285188,1082,956.6654052734375,27.915884017944336,11.863101959228516,0.0,10.497716101475211,1133.8705969737293,0.8437165650355095,nan
sac,1,moderate_noise,noise_curve,3,621003,0.03,0.03,0.0,1,0,0,174.2270768728934,887,876.954833984375,9.918668746948242,9.918668746948242,1.1190719604492188,11.767818077709924,1043.0043498562954,0.8407969095289021,1.1893478540023408
sac,1,moderate_noise,noise_curve,4,621004,0.03,0.03,0.0,0,0,1,-27.264524439732604,2200,877.9403686523438,23.479116439819336,14.222622871398926,24.297866821289062,6.327980550446293,1386.3545159742985,0.6332726287080669,nan
sac,1,moderate_noise,noise_curve,5,621005,0.03,0.03,0.0,1,0,0,203.60734365543854,759,987.8280639648438,9.811134338378906,9.811134338378906,1.3296089172363281,13.547756284593122,1026.1790499090207,0.9626273933895093,1.0388235436339475
sac,1,moderate_noise,noise_curve,6,621006,0.03,0.03,0.0,0,0,1,-77.39245758195678,2200,982.4016723632812,17.450483322143555,10.861786842346191,1.131072998046875,7.923252700025385,1740.0498507116808,0.5645824870830446,nan
sac,1,moderate_noise,noise_curve,7,621007,0.03,0.03,0.0,1,0,0,203.5122450870311,776,882.457763671875,9.969232559204102,9.969232559204102,3.298664093017578,12.688124340987697,983.3324975506545,0.8974154376774442,1.1143111183690462
sac,1,moderate_noise,noise_curve,8,621008,0.03,0.03,0.0,0,0,1,-25.96340108686048,2200,932.271240234375,23.975385665893555,13.838045120239258,12.77783203125,8.286737417253581,1819.6611096827578,0.5123323432443464,nan
sac,1,moderate_noise,noise_curve,9,621009,0.03,0.03,0.0,1,0,0,193.25663271976424,779,935.4238891601562,9.864359855651855,9.864359855651855,1.6664924621582031,12.658633478339738,985.1989587992153,0.9494771394199135,1.0532112448867947
sac,1,moderate_noise,noise_curve,10,621010,0.03,0.03,0.0,1,0,0,200.32281204653356,795,946.0239868164062,9.791086196899414,9.791086196899414,2.253620147705078,13.21059894074434,1048.9869082136129,0.9018453704321736,1.1088375377707929
sac,1,moderate_noise,noise_curve,11,621011,0.03,0.03,0.0,0,0,1,-32.85430343418727,2200,939.9700317382812,22.863574981689453,14.24716567993164,27.814348220825195,7.456830173514106,1636.7087091735661,0.5743050223108462,nan
sac,1,moderate_noise,noise_curve,12,621012,0.03,0.03,0.0,1,0,0,202.1778276944215,889,894.534912109375,9.935073852539062,9.935073852539062,1.9864959716796875,11.72844142452536,1040.8108150548828,0.8594596627651351,1.1635217373468176
sac,1,moderate_noise,noise_curve,13,621013,0.03,0.03,0.0,1,0,0,214.4396911326391,731,910.3756713867188,9.920361518859863,9.920361518859863,6.423442840576172,13.361943489875742,975.1738789477627,0.9335521500730076,1.0711774376201648
sac,1,moderate_noise,noise_curve,14,621014,0.03,0.03,0.0,1,0,0,218.75028929931008,782,933.75927734375,9.80055046081543,9.80055046081543,7.547817230224609,13.460306528889005,1051.0398622282646,0.8884147128008323,1.1256004494200484
sac,1,moderate_noise,noise_curve,15,621015,0.03,0.03,0.0,1,0,0,204.09052546597448,643,874.0049438476562,9.811117172241211,9.811117172241211,4.667690277099609,14.046289856845446,902.0915931996229,0.9688649694069907,1.032135572629967
sac,1,moderate_noise,noise_curve,16,621016,0.03,0.03,0.0,1,0,0,182.42056209668286,742,885.8856201171875,9.947979927062988,9.947979927062988,1.9768600463867188,13.140941280640682,973.5345458281919,0.9099683456672399,1.0989393254847166
sac,1,moderate_noise,noise_curve,17,621017,0.03,0.03,0.0,0,0,1,-26.757561930458188,2200,904.005126953125,15.818056106567383,14.359797477722168,18.464948654174805,7.5274322288144715,1652.458306325383,0.547066829760677,nan
sac,1,moderate_noise,noise_curve,18,621018,0.03,0.03,0.0,0,0,1,-30.980819418543597,2200,926.3319702148438,20.152067184448242,14.884366989135742,27.224287033081055,8.150712090053341,1790.3744616174586,0.5173956566482621,nan
sac,1,moderate_noise,noise_curve,19,621019,0.03,0.03,0.0,1,0,0,215.3068155523248,869,943.4722290039062,9.957767486572266,9.957767486572266,14.070819854736328,12.440026517498755,1079.727183852649,0.873806127245438,1.1444186173795463
