method,method_label,model_seed,city_seed,wind_level,episode_seed,episode_index,success,collision,timeout,return,final_distance,path_length,straight_line_distance,path_efficiency,min_clearance,average_speed,steps
td3,TD3,2,50,default,0,0,1.0,0.0,0.0,225.26929476034468,9.902257919311523,1358.5080796067314,934.53515625,0.6879128437134762,2.7053604125976562,11.692803837262856,1163.0
td3,TD3,2,50,default,1,1,1.0,0.0,0.0,173.44694718662097,9.879422187805176,1462.4627883776436,935.4208984375,0.6396203075192033,0.6051788330078125,10.562275827490062,1386.0
td3,TD3,2,50,default,2,2,1.0,0.0,0.0,213.80120856954585,9.976213455200195,1299.4371595575337,874.15234375,0.6727161350747074,3.8967437744140625,11.594332275224879,1122.0
td3,TD3,2,50,default,3,3,1.0,0.0,0.0,238.63586377602246,9.958292961120605,1308.2552823840663,962.46826171875,0.7356884200496557,7.452892303466797,12.860086743044713,1018.0
td3,TD3,2,50,default,4,4,1.0,0.0,0.0,189.10052704443822,9.918956756591797,1336.4488250149402,924.613525390625,0.6918435693789388,1.0219650268554688,11.680028260899423,1145.0
td3,TD3,2,50,default,5,5,1.0,0.0,0.0,230.79427988894616,9.875127792358398,1239.560527050349,857.922119140625,0.6921179727964809,3.123870849609375,11.546930729843849,1075.0
td3,TD3,2,50,default,6,6,1.0,0.0,0.0,240.36627975954195,9.87304973602295,1294.1876753635636,954.5559692382812,0.7375715187290183,6.4539642333984375,12.30326905147529,1053.0
td3,TD3,2,50,default,7,7,1.0,0.0,0.0,237.52193238023895,9.88187313079834,1439.9714374301332,971.4354248046875,0.6746213150855093,8.15981674194336,11.601193961649892,1242.0
td3,TD3,2,50,default,8,8,0.0,0.0,1.0,-6.091907398762174,21.46845245361328,2173.4886490194463,890.9869995117188,0.4099340476950184,8.73306941986084,9.889392395615578,2200.0
td3,TD3,2,50,default,9,9,1.0,0.0,0.0,183.2357100127259,9.885454177856445,1153.4307296339587,854.3290405273438,0.740685173871226,0.9416885375976562,11.54542751121521,1000.0
td3,TD3,2,50,default,10,10,1.0,0.0,0.0,226.61647277201,9.99516773223877,1255.8682133448046,903.5235595703125,0.7194413792542146,4.530494689941406,12.067674444183965,1042.0
td3,TD3,2,50,default,11,11,1.0,0.0,0.0,229.56475227046073,9.967001914978027,1194.3696017382158,929.7369384765625,0.7784331894611832,4.290168762207031,11.805602034835212,1013.0
td3,TD3,2,50,default,12,12,0.0,1.0,0.0,-139.12990572302297,153.03732299804688,1171.245118059794,985.5079345703125,0.8414190329372204,0.0,12.308835664967528,952.0
td3,TD3,2,50,default,13,13,1.0,0.0,0.0,232.92197181099323,9.93341064453125,1952.5799087531527,987.4907836914062,0.5057364255693804,4.4851531982421875,10.360997267861055,1887.0
td3,TD3,2,50,default,14,14,1.0,0.0,0.0,225.20274173142948,9.977129936218262,1282.6124915121602,923.1139526367188,0.7197138330910813,3.537898540496826,12.002135081213211,1070.0
td3,TD3,2,50,default,15,15,1.0,0.0,0.0,216.88366894857853,9.870887756347656,1296.472467195461,978.0857543945312,0.7544207680016018,2.1849594116210938,12.289657509801062,1056.0
td3,TD3,2,50,default,16,16,1.0,0.0,0.0,234.43840220850754,9.960686683654785,1295.2036915347744,993.8301391601562,0.7673157092244693,4.014492034912109,11.505136796300562,1127.0
td3,TD3,2,50,default,17,17,1.0,0.0,0.0,160.71015969874395,9.970574378967285,1768.229611989856,962.72900390625,0.5444592700960676,0.17559814453125,10.324375428298472,1715.0
td3,TD3,2,50,default,18,18,1.0,0.0,0.0,198.09338253086463,9.847860336303711,1627.016029611748,962.7034301757812,0.591698798693157,0.1348114013671875,10.765368440926508,1513.0
td3,TD3,2,50,default,19,19,1.0,0.0,0.0,237.67755966952606,9.995706558227539,1284.4971771084995,899.4371337890625,0.700225076254168,5.586153030395508,11.992147202478415,1072.0
td3,TD3,2,50,default,20,20,1.0,0.0,0.0,217.6737132768721,9.913360595703125,1271.6510701987174,956.6106567382812,0.7522587596209032,2.5286407470703125,12.229165386283318,1041.0
td3,TD3,2,50,default,21,21,1.0,0.0,0.0,233.16657284432003,9.987561225891113,1282.2117341065225,994.192626953125,0.7753732090479608,7.598763465881348,12.481498512312596,1028.0
td3,TD3,2,50,default,22,22,1.0,0.0,0.0,235.63839421338474,9.952115058898926,1166.5281214370805,858.3555297851562,0.7358206921987639,14.216262817382812,12.270350868273683,952.0
td3,TD3,2,50,default,23,23,1.0,0.0,0.0,234.71815734033794,9.855813980102539,1278.665638407975,959.8709106445312,0.7506817121007767,6.432231903076172,11.781094686651318,1086.0
td3,TD3,2,50,default,24,24,1.0,0.0,0.0,231.33531351987867,9.919644355773926,1266.4894173522487,914.4694213867188,0.7220505823874385,4.353767395019531,12.08062849923244,1049.0
td3,TD3,2,50,default,25,25,1.0,0.0,0.0,230.89654479849446,9.920562744140625,1328.9177348229732,988.3939819335938,0.7437585909448782,2.4950294494628906,12.758745473543193,1042.0
td3,TD3,2,50,default,26,26,1.0,0.0,0.0,239.4899685452993,9.993162155151367,1238.5164513958932,936.1234130859375,0.7558425340502034,9.009773254394531,12.182623653050838,1017.0
td3,TD3,2,50,default,27,27,1.0,0.0,0.0,149.48202539075234,9.916482925415039,1161.623255708007,879.1780395507812,0.7568529944890988,0.20771026611328125,12.752179534550299,912.0
td3,TD3,2,50,default,28,28,1.0,0.0,0.0,234.82853242593342,9.90830135345459,1275.9558769306416,932.8986206054688,0.7311370537746105,8.758064270019531,12.150179976854407,1051.0
td3,TD3,2,50,default,29,29,1.0,0.0,0.0,212.23920006485307,9.877931594848633,1154.1261488283005,853.8196411132812,0.7397975013217589,0.13277435302734375,12.451775036431078,928.0
td3,TD3,2,50,default,30,30,1.0,0.0,0.0,202.7353850168618,9.974671363830566,1205.6591341610203,912.7813110351562,0.7570807412912204,0.8866539001464844,12.524978859234153,964.0
td3,TD3,2,50,default,31,31,1.0,0.0,0.0,226.82707600290195,9.831344604492188,1320.1648898900562,997.0360107421875,0.7552359696713499,3.0716705322265625,11.335540923512003,1166.0
td3,TD3,2,50,default,32,32,1.0,0.0,0.0,238.6066231848497,9.990015029907227,1232.953532910381,976.1419677734375,0.7917102645946915,12.532913208007812,12.658309955902588,975.0
td3,TD3,2,50,default,33,33,1.0,0.0,0.0,229.0679043886925,9.852665901184082,1125.0531594474255,882.3709106445312,0.784292638294453,5.700756072998047,12.724110328342954,885.0
td3,TD3,2,50,default,34,34,0.0,0.0,1.0,-27.09480732480145,25.599781036376953,1467.9821923132865,954.2432250976562,0.6500373302171558,3.149444580078125,6.7043616411360825,2200.0
td3,TD3,2,50,default,35,35,0.0,0.0,1.0,-99.94061461719113,25.078453063964844,2180.781842361813,973.35986328125,0.4463352749796787,0.3661068081855774,9.92280731507323,2200.0
td3,TD3,2,50,default,36,36,1.0,0.0,0.0,236.1506485885204,9.922958374023438,1365.3160496179491,914.2523193359375,0.6696268747384674,7.573731899261475,11.266278192511493,1213.0
td3,TD3,2,50,default,37,37,1.0,0.0,0.0,240.77290896639212,9.88563060760498,1330.2276735727999,879.4722900390625,0.6611441841958727,4.144969940185547,11.56838356770193,1151.0
td3,TD3,2,50,default,38,38,0.0,0.0,1.0,-33.19797532736635,29.916460037231445,2014.518132698545,918.7420654296875,0.4560604595794766,2.154254913330078,9.168768986626105,2200.0
td3,TD3,2,50,default,39,39,1.0,0.0,0.0,234.1795952754087,9.910106658935547,1437.5023185202585,991.6890258789062,0.6898695140191041,5.510197162628174,12.089242412863658,1190.0
td3,TD3,2,50,default,40,40,1.0,0.0,0.0,230.24198699996035,9.968613624572754,1170.4627228151749,867.55078125,0.7412032560621693,7.937098503112793,11.569005948534604,1013.0
td3,TD3,2,50,default,41,41,1.0,0.0,0.0,239.33698257402125,9.86206340789795,1245.357340199036,980.53662109375,0.787353628908662,9.279921531677246,12.41728031688715,1004.0
td3,TD3,2,50,default,42,42,1.0,0.0,0.0,239.17194785337512,9.888829231262207,1134.5330061778263,870.6615600585938,0.7674184491042709,10.757110595703125,12.61415799326367,900.0
td3,TD3,2,50,default,43,43,1.0,0.0,0.0,234.93264851655022,9.935827255249023,1206.0967895201627,915.993408203125,0.7594692367662687,8.610750198364258,12.306118766588295,981.0
td3,TD3,2,50,default,44,44,1.0,0.0,0.0,194.95920696801298,9.966941833496094,1783.2836563405774,959.7245483398438,0.5381782897675772,1.2104034423828125,9.306016900441248,1919.0
td3,TD3,2,50,default,45,45,0.0,0.0,1.0,-12.726222592531101,25.99513816833496,2130.3835097885185,914.264892578125,0.42915507389976154,4.247951507568359,9.694573268782008,2200.0
td3,TD3,2,50,default,46,46,1.0,0.0,0.0,235.7801047162834,9.87292766571045,1271.3979114096287,929.7449340820312,0.7312776949988861,8.416572570800781,12.41393294223925,1025.0
td3,TD3,2,50,default,47,47,1.0,0.0,0.0,233.40579901033425,9.935826301574707,1268.6631001877404,929.9989013671875,0.733054268883176,5.422706604003906,12.138791692644414,1046.0
td3,TD3,2,50,default,48,48,1.0,0.0,0.0,226.99872080439454,9.958333015441895,1410.9314030925732,967.8079833984375,0.6859355325688631,3.611865997314453,11.986246392662132,1178.0
td3,TD3,2,50,default,49,49,1.0,0.0,0.0,240.94969910193464,9.992730140686035,1292.5773880072277,929.423095703125,0.7190463830842815,8.131781578063965,12.667139074361057,1021.0
td3,TD3,2,50,default,50,50,1.0,0.0,0.0,183.85517572770488,9.837119102478027,1151.5695391833185,913.3204345703125,0.7931092335231705,1.2228927612304688,11.758540141825772,980.0
td3,TD3,2,50,default,51,51,1.0,0.0,0.0,222.78909288297683,9.986741065979004,1202.7966555729706,916.2655029296875,0.7617792240145617,5.25395393371582,11.519620459672938,1045.0
td3,TD3,2,50,default,52,52,1.0,0.0,0.0,242.2617918538952,9.93978214263916,1281.6010064981033,924.108154296875,0.7210576065494395,9.856548309326172,12.361550514523463,1038.0
td3,TD3,2,50,default,53,53,0.0,0.0,1.0,0.16443322112058922,20.174232482910156,2139.2247296771884,958.13525390625,0.4478890135356811,12.06597900390625,9.733699064525691,2200.0
td3,TD3,2,50,default,54,54,1.0,0.0,0.0,239.4690971232887,9.882328987121582,1407.761946388356,989.731201171875,0.7030529584288395,7.006980895996094,12.247674279575763,1150.0
td3,TD3,2,50,default,55,55,1.0,0.0,0.0,234.2747131675667,9.972787857055664,1070.484014546466,860.993896484375,0.8043033663133718,6.943576812744141,12.401833024634808,864.0
td3,TD3,2,50,default,56,56,1.0,0.0,0.0,231.38692365657312,9.904354095458984,1172.566975189732,941.2478637695312,0.8027241800983086,4.636753082275391,12.153129400241943,966.0
td3,TD3,2,50,default,57,57,0.0,0.0,1.0,-17.80245968009413,53.05904769897461,1965.5718646833452,925.4193115234375,0.4708142847132802,3.9306106567382812,8.947811833552338,2200.0
td3,TD3,2,50,default,58,58,0.0,0.0,1.0,-16.08635366220598,20.13612937927246,2126.0543428227597,931.9998779296875,0.4383706752727084,2.563953399658203,9.673957031152465,2200.0
td3,TD3,2,50,default,59,59,1.0,0.0,0.0,235.10544041332008,9.883844375610352,1341.1351911062209,866.7564086914062,0.6462856350644797,4.720741271972656,11.091072648221797,1210.0
td3,TD3,2,50,default,60,60,1.0,0.0,0.0,231.6396893963235,9.979264259338379,1200.8511013643197,911.9364624023438,0.7594084407019887,3.2873802185058594,12.550333316428178,958.0
td3,TD3,2,50,default,61,61,1.0,0.0,0.0,235.24478981368483,9.983112335205078,1236.1267023485916,880.8306884765625,0.7125731422216017,5.880950927734375,11.5778039668184,1069.0
td3,TD3,2,50,default,62,62,1.0,0.0,0.0,233.18180297164128,9.853811264038086,1641.4099830350444,975.6613159179688,0.5944043998769429,5.921382904052734,9.813124516010284,1675.0
td3,TD3,2,50,default,63,63,1.0,0.0,0.0,239.09558871344603,9.993008613586426,1310.4986432758956,926.2330932617188,0.706779131755821,6.632552623748779,11.799312288598191,1112.0
td3,TD3,2,50,default,64,64,0.0,1.0,0.0,-204.44790127711062,677.6823120117188,384.614494123188,874.2282104492188,1.0,0.0,9.947921887540694,387.0
td3,TD3,2,50,default,65,65,1.0,0.0,0.0,221.77446431485225,9.973634719848633,1267.3095764781349,909.1243896484375,0.7173656749086539,3.437908172607422,12.569626132371523,1009.0
td3,TD3,2,50,default,66,66,0.0,0.0,1.0,-7.152571554702234,30.47294807434082,2169.33591817577,922.0425415039062,0.42503446966353964,6.2027587890625,9.870721022107384,2200.0
td3,TD3,2,50,default,67,67,1.0,0.0,0.0,235.06951885115387,9.993386268615723,1185.803842224114,851.9588012695312,0.7184652055702423,5.959930419921875,11.831085918135086,1003.0
td3,TD3,2,50,default,68,68,1.0,0.0,0.0,230.70923502858398,9.930048942565918,1261.6160752811827,944.6571655273438,0.7487675403286244,4.393985748291016,12.20562064739817,1035.0
td3,TD3,2,50,default,69,69,1.0,0.0,0.0,220.3263339860335,9.94206428527832,1171.0883176060784,851.3783569335938,0.7269975663953073,2.628803253173828,11.54567486253278,1015.0
td3,TD3,2,50,default,70,70,1.0,0.0,0.0,227.11325135611634,9.928831100463867,1218.1098507165111,904.4849243164062,0.742531491543537,4.1414794921875,12.121873925623316,1006.0
td3,TD3,2,50,default,71,71,0.0,0.0,1.0,-17.54339835469912,25.799476623535156,2092.86116405693,941.7337646484375,0.4499743130704968,2.2301101684570312,9.523953464898197,2200.0
td3,TD3,2,50,default,72,72,1.0,0.0,0.0,225.61940915059517,9.99327278137207,1236.8864142477355,905.0653076171875,0.7317287159044762,5.488983154296875,11.69954152830607,1058.0
td3,TD3,2,50,default,73,73,0.0,0.0,1.0,-11.373904934982448,36.72560119628906,1757.3082779406611,978.025146484375,0.5565472824327069,5.307582855224609,8.005681883164428,2200.0
td3,TD3,2,50,default,74,74,0.0,0.0,1.0,-34.894670558236015,24.869333267211914,1515.3036063138018,995.689208984375,0.6570889192341692,1.8915672302246094,6.914528489465063,2200.0
td3,TD3,2,50,default,75,75,1.0,0.0,0.0,226.31124908047968,9.978181838989258,1308.1896298364907,978.013671875,0.7476084885317742,4.601737976074219,12.555647721683762,1043.0
td3,TD3,2,50,default,76,76,1.0,0.0,0.0,233.91875293459293,9.94747257232666,1186.0973406000467,885.685791015625,0.7467226851445063,3.3718910217285156,10.939636759274567,1085.0
td3,TD3,2,50,default,77,77,1.0,0.0,0.0,240.3398045153847,9.907461166381836,1285.527438678262,943.4527587890625,0.7339032450050933,6.070121765136719,12.430979726395169,1035.0
