method,method_label,model_seed,city_seed,wind_level,episode_seed,episode_index,success,collision,timeout,return,final_distance,path_length,straight_line_distance,path_efficiency,min_clearance,average_speed,steps
td3,TD3,1,43,default,0,0,1.0,0.0,0.0,200.5666570585397,9.883293151855469,1090.978697895324,961.7584228515625,0.8815556387186582,3.8953239917755127,14.219756549612308,768.0
td3,TD3,1,43,default,1,1,0.0,0.0,1.0,-28.948240183888423,14.820446014404297,1528.7293611988375,933.720947265625,0.6107823732340669,10.440494537353516,6.966377696672624,2200.0
td3,TD3,1,43,default,2,2,1.0,0.0,0.0,185.09264333022094,9.998193740844727,1351.3583473239494,893.7583618164062,0.6613777637784135,0.2173309326171875,7.197070429715874,1883.0
td3,TD3,1,43,default,3,3,1.0,0.0,0.0,205.19524067070023,9.999275207519531,1063.734992407863,962.46826171875,0.9048007902232431,4.839119911193848,15.446735991967953,689.0
td3,TD3,1,43,default,4,4,0.0,0.0,1.0,-103.23375007380324,20.77342414855957,1608.7191603943675,924.613525390625,0.5747513600596152,0.0,7.3283092526820575,2200.0
td3,TD3,1,43,default,5,5,1.0,0.0,0.0,198.9457787222493,9.978796005249023,1503.8936276517202,857.922119140625,0.5704672879558921,3.8286666870117188,7.566368453818033,1992.0
td3,TD3,1,43,default,6,6,1.0,0.0,0.0,212.93611832213656,9.970108985900879,1060.2085188754427,954.5559692382812,0.9003473866167134,14.635832786560059,15.291895343092746,694.0
td3,TD3,1,43,default,7,7,1.0,0.0,0.0,187.73153702711176,9.891234397888184,1097.7300712755953,971.4354248046875,0.8849492696103791,1.8188858032226562,14.644751233498255,750.0
td3,TD3,1,43,default,8,8,1.0,0.0,0.0,177.5960060975042,9.914545059204102,1126.983506675882,973.8260498046875,0.8640996465663076,2.918285608291626,14.214321996613174,794.0
td3,TD3,1,43,default,9,9,1.0,0.0,0.0,212.35312441585648,9.968250274658203,993.7371716257379,854.3290405273438,0.859713277233733,7.656524658203125,14.43254952731776,689.0
td3,TD3,1,43,default,10,10,0.0,0.0,1.0,-38.111902921795334,20.113399505615234,1499.3588009627051,916.830810546875,0.6114819281136697,4.730884552001953,6.833902997090058,2200.0
td3,TD3,1,43,default,11,11,0.0,0.0,1.0,-41.638992952267344,17.63901710510254,1588.1718286111693,992.8046875,0.6251242275013729,3.2310848236083984,7.235804694125598,2200.0
td3,TD3,1,43,default,12,12,0.0,0.0,1.0,-29.408482999323986,17.459976196289062,1519.4708728292462,985.5079345703125,0.6485862626213441,14.1627779006958,6.924474285180596,2200.0
td3,TD3,1,43,default,13,13,1.0,0.0,0.0,163.71116546187696,9.966325759887695,1482.172512585237,987.4907836914062,0.6662455114411775,1.9903373718261719,7.359533316221568,2020.0
td3,TD3,1,43,default,14,14,1.0,0.0,0.0,199.62425575572837,9.968965530395508,1329.2907648487967,923.1139526367188,0.6944409583269169,5.732185363769531,7.079027706741369,1884.0
td3,TD3,1,43,default,15,15,0.0,0.0,1.0,-62.37382524112793,13.732491493225098,1494.7178744618739,921.5856323242188,0.6165615920368963,1.5093680620193481,6.812366745173931,2200.0
td3,TD3,1,43,default,16,16,1.0,0.0,0.0,183.19492516973358,9.989502906799316,1007.8876890513621,857.2015380859375,0.8504931128712838,2.0374374389648438,13.63574846322472,740.0
