method,method_label,model_seed,wind_level,city_seed,success_rate,collision_rate,timeout_rate,average_return,final_distance,path_length,straight_line_distance,path_efficiency,minimum_clearance,average_speed,episode_steps,episodes
sac,SAC,2,default,51,1.0,0.0,0.0,217.676691617269,9.936005601882934,1029.0826641091217,922.3160729980468,0.8965861591079399,17.481989551782608,13.485076732863213,764.27,100
sac,SAC,2,default,52,0.98,0.0,0.02,214.20592895701574,10.645156984329224,1047.1265472209905,924.6867346191407,0.8897803238819977,13.743681163787842,13.264129778211675,800.23,100
sac,SAC,3,default,43,0.98,0.0,0.02,214.06900546294634,12.30510214805603,1106.6182344986346,924.9161865234375,0.8371654388520294,26.899007234573364,14.19376272847418,794.95,100
sac,SAC,3,default,44,0.98,0.01,0.01,205.5956907842363,18.84482979774475,1102.2091765783582,925.0100183105469,0.8361332982980025,24.710233316421508,14.214760979820628,783.09,100
sac,SAC,3,default,45,0.99,0.0,0.01,216.91612641757018,11.245025959014892,1112.3355710551307,927.9463464355468,0.8347669672100778,27.66090742111206,14.234039855839946,789.59,100
sac,SAC,3,default,46,0.98,0.0,0.02,213.26096313674316,11.909026708602905,1109.940382390515,918.8055920410156,0.8291600653995119,16.371339279413224,14.009739502244999,807.79,100
sac,SAC,3,default,47,0.97,0.0,0.03,211.48559124606268,13.268209466934204,1118.127938283498,925.2463067626953,0.8299440448328929,30.73343071937561,14.136678661578808,812.82,100
sac,SAC,3,default,48,0.98,0.0,0.02,214.03138272052266,11.967576808929444,1102.1998589581017,920.9089416503906,0.8362613874047656,32.97527281284332,14.193885385916804,792.94,100
sac,SAC,3,default,49,0.95,0.0,0.05,203.9775151566186,34.26617293357849,1086.1926041112424,921.2407067871094,0.8379975197577711,26.88000886440277,13.79965616697084,839.97,100
sac,SAC,3,default,50,0.96,0.02,0.02,206.083257644438,26.95721110343933,1095.2428910198619,927.9627069091797,0.837142132401672,22.333969244956972,14.070704576798267,794.04,100
sac,SAC,3,default,51,1.0,0.0,0.0,218.81610175885865,9.935031766891479,1098.7344860568871,922.3160729980468,0.8393431518054787,26.953687753677368,14.333770866465452,767.17,100
sac,SAC,3,default,52,0.93,0.01,0.06,194.8300808408867,38.185051946640016,1118.48693720004,924.6867346191407,0.8246525812866322,13.405439830487595,13.600633357982808,871.36,100
td3,TD3,1,default,43,0.71,0.0,0.29,121.80623906179748,11.923226261138916,1227.0164952273285,924.9161865234375,0.7787971728469238,4.449813485722989,11.404033178291373,1304.05,100
td3,TD3,1,default,44,0.89,0.0,0.11,164.43676254501355,10.792274084091186,1151.5545915237908,925.0100183105469,0.8225094265211067,4.233003799319267,12.519782711222792,1060.07,100
td3,TD3,1,default,45,0.86,0.0,0.14,146.42844274056048,10.825088453292846,1183.7092999266308,927.9463464355468,0.8032612585243143,3.6355615067481994,12.159063416467575,1128.91,100
td3,TD3,1,default,46,0.78,0.01,0.21,134.25057214956004,18.74512451171875,1162.6126748268407,918.8055920410156,0.8067655935981688,3.8828110241889955,11.947550869924846,1154.75,100
td3,TD3,1,default,47,0.8,0.01,0.19,143.02558839338354,16.472411918640137,1206.8133682093173,925.2463067626953,0.786621997800572,4.704248785655945,11.767910837049055,1219.44,100
td3,TD3,1,default,48,0.83,0.0,0.17,156.33894083970952,10.996827516555786,1175.643743411016,920.9089416503906,0.8052636811471159,4.432975106909871,12.227578884286313,1136.97,100
td3,TD3,1,default,49,0.82,0.0,0.18,147.6360450354448,11.383413333892822,1191.787907025456,921.2407067871094,0.7945981535766086,4.148929880857468,11.833258373237285,1191.24,100
td3,TD3,1,default,50,0.81,0.01,0.18,140.24484567873836,17.916236629486082,1168.3618603837867,927.9627069091797,0.8091601862255743,3.8184284809976816,12.424173483893654,1091.28,100
td3,TD3,1,default,51,0.89,0.0,0.11,165.88236309629693,10.796647605895997,1175.9889606202926,922.3160729980468,0.8026761904590022,4.209758005142212,12.280195203843327,1115.12,100
td3,TD3,1,default,52,0.78,0.01,0.21,138.46492524550234,16.792743425369263,1188.7055267764633,924.6867346191407,0.7985187269348653,4.598821275513619,12.032707833924214,1169.37,100
td3,TD3,2,default,43,0.92,0.01,0.07,194.81991336512866,13.853451108932495,1349.6301292465616,924.9161865234375,0.7014369572042759,4.534085638523102,11.533298066022576,1203.06,100
td3,TD3,2,default,44,0.89,0.03,0.08,188.0878091934166,28.2889963722229,1364.1188198079058,925.0100183105469,0.6904547260104618,4.631578396856785,11.524940351489386,1207.92,100
td3,TD3,2,default,45,0.88,0.0,0.12,184.60621289609625,11.9378706741333,1405.766037543059,927.9463464355468,0.6823575229257389,3.8765928132180125,11.341194816374243,1282.63,100
td3,TD3,2,default,46,0.88,0.0,0.12,188.15549870118303,11.256768569946288,1405.4328113729744,918.8055920410156,0.675230858388124,4.350382908284664,11.528116552276867,1254.36,100
td3,TD3,2,default,47,0.85,0.0,0.15,185.41447519941073,11.669499168395996,1423.4473571733824,925.2463067626953,0.6727406114225377,5.014142202138901,11.279014937347261,1302.56,100
