method,method_label,model_seed,wind_level,city_seed,success_rate,collision_rate,timeout_rate,average_return,final_distance,path_length,straight_line_distance,path_efficiency,minimum_clearance,average_speed,episode_steps,episodes
HW_GA_SAC,HW_GA_SAC,3,strong,48,0.94,0.06,0.0,183.57810947116798,15.622027406692505,1053.752458925125,920.9089416503906,0.8777166788462841,5.798098927140236,12.881092717761248,828.18,100
HW_GA_SAC,HW_GA_SAC,3,strong,49,0.98,0.02,0.0,196.47043702274746,22.1711474609375,1076.1515430365278,921.2407067871094,0.8554312198015311,5.984409482479095,12.685317037028085,864.1,100
HW_GA_SAC,HW_GA_SAC,3,strong,50,0.94,0.06,0.0,174.53535631861902,32.20909627914429,1072.1893351234874,927.9627069091797,0.8569070410679437,4.5647185023035854,12.438113036104788,877.28,100
HW_GA_SAC,HW_GA_SAC,3,strong,51,0.95,0.05,0.0,184.2539230097957,26.553683624267578,1040.5689040067546,922.3160729980468,0.8780250195490177,5.730814710259438,12.777753639016986,824.17,100
HW_GA_SAC,HW_GA_SAC,3,strong,52,0.97,0.03,0.0,185.34339377998083,24.840258979797362,1059.891533733591,924.6867346191407,0.8661610481242629,5.4041001562215385,12.680981883640861,839.12,100
sac,SAC,1,no_wind,43,0.58,0.0,0.42,98.30409720795032,19.468187952041625,1314.9601567217005,924.9161865234375,0.7487938422791574,7.422735202461481,10.722984786391521,1399.36,100
sac,SAC,1,no_wind,44,0.69,0.06,0.25,111.33109697203992,46.7725452041626,1185.4232415739978,925.0100183105469,0.7994592919235217,4.334914103613701,10.991817034485342,1222.94,100
sac,SAC,1,no_wind,45,0.83,0.04,0.13,143.4630143652601,13.708257465362548,1186.5398478081388,927.9463464355468,0.8117991678350878,4.214774938542396,11.726254234335586,1103.58,100
sac,SAC,1,no_wind,46,0.66,0.05,0.29,102.54773185914787,28.577661170959473,1251.0941480852944,918.8055920410156,0.7738136768843077,4.9887781119160355,11.101629107176167,1266.3,100
sac,SAC,1,no_wind,47,0.73,0.13,0.14,110.10207940598565,56.115670347213744,1130.4852866311523,925.2463067626953,0.8333901593812912,4.729344345662976,11.832914474625062,1057.51,100
sac,SAC,1,no_wind,48,0.79,0.01,0.2,143.76539877801022,17.600399570465086,1201.9877080357464,920.9089416503906,0.8104729605400354,4.999157225117087,11.815552507410272,1143.53,100
sac,SAC,1,no_wind,49,0.72,0.06,0.22,117.83006519489675,33.3848627281189,1176.3989707079334,921.2407067871094,0.8133851278623763,4.668842458603904,11.487569250659869,1141.78,100
sac,SAC,1,no_wind,50,0.74,0.05,0.21,119.72970925963372,44.22065417289734,1203.0473661167716,927.9627069091797,0.7983402161553548,3.9381561534805223,11.298702975058834,1179.71,100
sac,SAC,1,no_wind,51,0.75,0.09,0.16,126.93239099578062,27.22044159889221,1144.3434668259815,922.3160729980468,0.8342669675362292,4.557839334756136,11.96302373366866,1055.43,100
sac,SAC,1,no_wind,52,0.63,0.09,0.28,94.82817803259384,49.11493837356567,1235.938408148854,924.6867346191407,0.7744207175342384,4.715483330823481,11.025923567544877,1245.34,100
sac,SAC,1,strong,43,0.59,0.01,0.4,101.5234776593882,23.92722276687622,1288.071689433583,924.9161865234375,0.7596824956556381,7.174045480852946,10.648150953127532,1367.8,100
sac,SAC,1,strong,44,0.75,0.03,0.22,120.83874959289287,33.036670503616335,1212.5936451738435,925.0100183105469,0.787389146859202,3.996883663770277,10.990267750209295,1216.8,100
sac,SAC,1,strong,45,0.77,0.08,0.15,128.6959744402736,31.355344219207765,1139.4351931701403,927.9463464355468,0.8331839616212071,4.162476021163165,11.498022133969032,1079.23,100
sac,SAC,1,strong,46,0.68,0.05,0.27,105.36013618560477,37.50624543190003,1217.8497918336986,918.8055920410156,0.7870957952180254,4.247229126663878,11.061071066887543,1241.22,100
sac,SAC,1,strong,47,0.77,0.09,0.14,122.45221721487276,49.461317491531375,1131.489008997521,925.2463067626953,0.8354703248030673,4.701347473508212,11.597825165167569,1078.35,100
sac,SAC,1,strong,48,0.79,0.0,0.21,148.04669861444665,14.547433977127076,1192.6889637166244,920.9089416503906,0.8148542220557862,4.938791074156761,11.546574333422413,1147.57,100
sac,SAC,1,strong,49,0.8,0.05,0.15,134.56944245704184,29.51445333480835,1158.9741135622012,921.2407067871094,0.81829578234708,4.3485920930095014,11.453163376645062,1106.73,100
sac,SAC,1,strong,50,0.73,0.08,0.19,119.60612106096588,48.218208389282225,1180.7304588536995,927.9627069091797,0.8056378943520237,3.5979849418322556,11.127056404998587,1159.48,100
sac,SAC,1,strong,51,0.77,0.05,0.18,128.21511322744308,25.072832298278808,1151.4624749150016,922.3160729980468,0.8310418130161815,4.62260343844071,11.7871490179203,1070.12,100
sac,SAC,1,strong,52,0.7,0.03,0.27,116.65109672663434,29.336117763519287,1225.5127742115912,924.6867346191407,0.7861520168159595,5.038214464168996,10.98217234740273,1228.71,100
sac,SAC,2,no_wind,43,0.99,0.0,0.01,216.3584791174894,10.275185508728027,1035.5142783204255,924.9161865234375,0.8969775600284088,20.433747181892397,13.55122595497338,769.97,100
sac,SAC,2,no_wind,44,0.99,0.0,0.01,216.0204412956648,10.237441663742066,1044.1575508708627,925.0100183105469,0.8896464454412566,15.705850771665574,13.430864601267853,783.91,100
sac,SAC,2,no_wind,45,0.97,0.01,0.02,208.68512965793178,16.482103013992308,1041.907324153751,927.9463464355468,0.8934121557230748,17.331882758140566,13.390954373223742,794.57,100
sac,SAC,2,no_wind,46,0.97,0.01,0.02,208.04501968715795,21.379714794158936,1020.063845050162,918.8055920410156,0.8954869792479516,13.784800451695919,13.32443344690426,780.43,100
sac,SAC,2,no_wind,47,0.96,0.01,0.03,203.1599500930268,33.23503355979919,1026.542021788877,925.2463067626953,0.8948715031937201,17.490030362457038,12.865764462231668,853.7,100
sac,SAC,2,no_wind,48,0.98,0.0,0.02,212.09485510916497,11.236544027328492,1041.004177142742,920.9089416503906,0.8909458566652123,21.89039498466998,13.51730728000758,781.45,100
sac,SAC,2,no_wind,49,0.98,0.0,0.02,213.71879367085145,10.679934129714965,1044.7676416815534,921.2407067871094,0.8888579388503157,13.968323426246643,13.417090637254422,789.19,100
sac,SAC,2,no_wind,50,0.99,0.0,0.01,214.77830345252255,10.211373739242553,1045.1394070348472,927.9627069091797,0.8924444230680284,16.267741918563843,13.397553750328422,787.32,100
sac,SAC,2,no_wind,51,1.0,0.0,0.0,217.71464843232792,9.941620044708252,1030.1328894640221,922.3160729980468,0.8956827069275067,18.265730490684508,13.525381049191992,762.53,100
sac,SAC,2,no_wind,52,0.98,0.0,0.02,213.20969093430813,10.546901893615722,1049.7121023945047,924.6867346191407,0.88780521149749,14.013257225677371,13.294134058337226,800.4,100
sac,SAC,2,strong,43,0.99,0.0,0.01,217.56673270467996,10.405916395187377,1032.5554579372529,924.9161865234375,0.899436082476852,20.864208264350893,13.374850826291452,778.88,100
sac,SAC,2,strong,44,0.99,0.0,0.01,217.31239596425894,10.404954433441162,1042.2985954240837,925.0100183105469,0.8912088745612712,15.465998666286469,13.17639929345926,799.42,100
sac,SAC,2,strong,45,0.97,0.01,0.02,210.5663076488132,12.58371111869812,1044.5846088920582,927.9463464355468,0.8918354477376651,16.732461476325987,13.07311200774854,817.98,100
sac,SAC,2,strong,46,0.96,0.02,0.02,204.15240855860858,30.572594442367553,1006.751271000979,918.8055920410156,0.8994358636300338,13.67866935968399,13.235953995189618,777.68,100
sac,SAC,2,strong,47,0.96,0.01,0.03,206.79796172527185,23.34242223739624,1040.4109231083867,925.2463067626953,0.8893946994515959,17.44644347667694,12.793102048924654,856.77,100
sac,SAC,2,strong,48,0.98,0.0,0.02,211.5588591195693,11.132281246185302,1037.0683728031725,920.9089416503906,0.8941546445732559,22.646597079774367,13.361942950057802,788.43,100
sac,SAC,2,strong,49,0.98,0.0,0.02,214.52492223509088,10.927172193527221,1042.7601728344123,921.2407067871094,0.890475109098883,14.757160782814026,13.185684689114463,802.84,100
sac,SAC,2,strong,50,0.99,0.0,0.01,215.01774854288837,10.361873292922974,1043.945840950855,927.9627069091797,0.8933513110845263,15.873345031738282,13.117135771564925,811.34,100
sac,SAC,2,strong,51,1.0,0.0,0.0,218.83418735395858,9.936217803955078,1026.39482795538,922.3160729980468,0.8989151934013235,17.052370710372927,13.319463443857048,772.73,100
sac,SAC,2,strong,52,0.97,0.0,0.03,212.56383473058872,11.140401782989501,1053.8344204440584,924.6867346191407,0.887168238537769,13.556608209609985,13.062241441958351,823.13,100
sac,SAC,3,no_wind,43,0.97,0.01,0.02,209.9962550614573,17.48002862930298,1099.3130643065165,924.9161865234375,0.8390301664754166,26.864302225112915,14.205616897495856,789.13,100
sac,SAC,3,no_wind,44,0.98,0.01,0.01,206.78682355416814,18.797170562744142,1106.706357955979,925.0100183105469,0.8359362231496362,25.158165168762206,14.224807649430497,790.25,100
sac,SAC,3,no_wind,45,0.99,0.0,0.01,216.73424832920514,11.258418436050414,1112.7389140209227,927.9463464355468,0.8345665892455988,27.693613319396974,14.260637445104141,788.22,100
