method,train_seed,city_seed,episode_seed,success,collision,timeout,done_reason,episode_steps,total_reward,final_distance,mean_speed,min_clearance,path_length,path_efficiency,success_weighted_path_length
sac,3,42,9000,True,False,False,success,734,220.0725089684642,9.869266510009766,14.183132179507767,16.95132827758789,1040.2031949274242,1.1898864679514378,1040.2031949274242
sac,3,42,9001,True,False,False,success,782,218.88513175108375,9.88180160522461,14.25669079393987,8.293723106384277,1114.4253936484456,1.223903338076193,1114.4253936484456
sac,3,42,9002,True,False,False,success,782,176.3953249665392,9.931700706481934,14.45691615266873,1.7246017456054688,1130.0829264707863,1.171287378057937,1130.0829264707863
sac,3,42,9003,True,False,False,success,758,142.11060385140837,9.934901237487793,13.992467691212656,0.7314529418945312,1060.033789664507,1.2044744143663206,1060.033789664507
sac,3,42,9004,True,False,False,success,775,218.51948713802017,9.968878746032715,14.551564196002099,22.320844650268555,1127.0938021056354,1.1938906890863945,1127.0938021056354
sac,3,42,9005,True,False,False,success,783,207.2060052967742,9.912859916687012,14.511817126134043,4.958000183105469,1135.5616860166192,1.1890847994596812,1135.5616860166192
sac,3,42,9006,True,False,False,success,735,218.89244956526602,9.991398811340332,14.52230280840478,13.587403297424316,1066.7625611908734,1.1906422608319116,1066.7625611908734
sac,3,42,9007,True,False,False,success,764,213.88399126025536,9.868818283081055,13.827525668275294,5.934257507324219,1055.9763083010912,1.2262293120074679,1055.9763083010912
sac,3,42,9008,True,False,False,success,741,218.16969993447233,9.869912147521973,14.752454702831633,13.158407211303711,1092.1677280962467,1.156951354787828,1092.1677280962467
sac,3,42,9009,True,False,False,success,707,217.77611438695243,9.942614555358887,14.479245527040167,35.106475830078125,1023.1326227672398,1.1980163156451864,1023.1326227672398
sac,3,42,9010,True,False,False,success,694,217.857064510143,9.942578315734863,14.602951690511675,37.47092056274414,1013.06276107952,1.1907615353018866,1013.06276107952
sac,3,42,9011,True,False,False,success,756,134.4827701517882,9.981893539428711,14.478262757340437,0.6403557658195496,1093.714879129082,1.1831300949202461,1093.714879129082
sac,3,42,9012,True,False,False,success,724,198.7447766327446,9.921204566955566,14.078397749701915,3.1982574462890625,1018.4253925941885,1.1746278880618837,1018.4253925941885
sac,3,42,9013,True,False,False,success,760,218.70587723906561,9.98914623260498,14.39453101628705,23.28853416442871,1093.1282984651625,1.219144486734721,1093.1282984651625
sac,3,42,9014,True,False,False,success,772,217.76172596946626,9.941996574401855,14.039160973435857,8.131536483764648,1083.316722162068,1.2089681694813266,1083.316722162068
sac,3,42,9015,True,False,False,success,748,217.01174925051004,9.928165435791016,14.060516150399325,8.618385314941406,1050.7438999898732,1.1877329960128589,1050.7438999898732
sac,3,42,9016,True,False,False,success,795,218.13150169587158,9.94829273223877,14.46620362329783,23.603036880493164,1149.587949089706,1.1788755670046227,1149.587949089706
sac,3,42,9017,True,False,False,success,707,211.99975196166764,9.974801063537598,14.244755677826165,6.205345153808594,1006.6905193068087,1.1787926656385586,1006.6905193068087
sac,3,42,9018,True,False,False,success,797,218.8792882528087,9.940555572509766,14.457969357557548,19.498727798461914,1151.594506341964,1.1525695193753223,1151.594506341964
sac,3,42,9019,True,False,False,success,771,218.90928282816998,9.932924270629883,14.611925140892948,38.71977233886719,1125.678253185004,1.1567772319042964,1125.678253185004
sac,3,42,9020,True,False,False,success,741,177.94982778213404,9.898698806762695,14.20877828715462,1.6830673217773438,1052.428165320307,1.195639075753924,1052.428165320307
sac,3,42,9021,True,False,False,success,895,216.95877355598657,9.963934898376465,13.825245469975071,6.905844211578369,1236.2551581263542,1.2422570246766076,1236.2551581263542
sac,3,42,9022,True,False,False,success,794,219.53743549790428,9.97810173034668,14.705656750076063,16.464759826660156,1166.4758097343147,1.1796745710235894,1166.4758097343147
sac,3,42,9023,True,False,False,success,826,219.4317189514391,9.935879707336426,14.486436498727983,34.55030822753906,1195.7472950741649,1.2028679591666707,1195.7472950741649
sac,3,42,9024,True,False,False,success,804,218.78228976625113,9.874890327453613,14.44528923936151,19.716773986816406,1160.9928351640701,1.1654970430358318,1160.9928351640701
sac,3,42,9025,False,False,True,timeout,2200,-33.72499406514398,96.73178100585938,7.128105907081203,16.2655086517334,1562.7574399206787,1.5768549116549613,nan
sac,3,42,9026,True,False,False,success,745,219.35681836091982,9.876297950744629,14.3734569722374,28.193737030029297,1069.8748764693737,1.1999692201434828,1069.8748764693737
sac,3,42,9027,True,False,False,success,730,218.1589834958649,9.912960052490234,14.33697868732557,8.94585132598877,1045.879372753203,1.190057067192605,1045.879372753203
sac,3,42,9028,True,False,False,success,750,220.80480644566575,9.880877494812012,14.10589215795199,14.62205696105957,1057.3364718034863,1.1783446415453038,1057.3364718034863
sac,3,42,9029,True,False,False,success,778,194.00859607050683,9.905073165893555,14.093800015651782,2.7023696899414062,1096.0650562793016,1.1932263364831726,1096.0650562793016
sac,3,42,9030,True,False,False,success,826,220.16232812906276,9.923340797424316,14.370428126819485,18.261943817138672,1186.420863609761,1.1997605844439274,1186.420863609761
sac,3,42,9031,True,False,False,success,760,218.22060241796828,9.9325532913208,14.576034239718789,21.494476318359375,1106.8002726472914,1.1760859021675978,1106.8002726472914
