method,train_seed,city_seed,episode_seed,success,collision,timeout,done_reason,episode_steps,total_reward,final_distance,mean_speed,min_clearance,path_length,path_efficiency,success_weighted_path_length
sac,3,3,9000,False,False,True,timeout,2200,-86.59144235999041,777.3331298828125,2.6081256233528256,9.844432830810547,562.7716650245711,0.6437534435817202,nan
sac,3,3,9001,True,False,False,success,806,219.67142460744105,9.968242645263672,14.461012490777756,34.77705383300781,1165.109485886991,1.172565770358721,1165.109485886991
sac,3,3,9002,True,False,False,success,759,218.57292770258726,9.932340621948242,14.593126918565929,36.69905471801758,1107.0272872000933,1.1473910969636327,1107.0272872000933
sac,3,3,9003,True,False,False,success,813,218.79268685532128,9.917302131652832,14.404155830322303,34.405517578125,1170.5388568639755,1.1774820048429722,1170.5388568639755
sac,3,3,9004,True,False,False,success,761,218.73540180581915,9.975869178771973,14.393121135610789,42.552947998046875,1094.3124669454992,1.2424802028439461,1094.3124669454992
sac,3,3,9005,True,False,False,success,783,218.2431289495902,9.998239517211914,14.679427382133015,36.26753234863281,1148.4715804383159,1.2026031837170064,1148.4715804383159
sac,3,3,9006,True,False,False,success,717,217.67600085461908,9.93009090423584,14.717682118861413,39.4766845703125,1054.8686228990555,1.1773671178027483,1054.8686228990555
sac,3,3,9007,True,False,False,success,747,218.64854931437367,9.998808860778809,14.116254324893875,39.695465087890625,1053.5110041722655,1.2233665316950548,1053.5110041722655
sac,3,3,9008,True,False,False,success,736,217.50884392809837,9.901535987854004,14.88783927537177,36.224090576171875,1094.599860444665,1.1595277528475203,1094.599860444665
sac,3,3,9009,True,False,False,success,751,217.3459771733093,9.906218528747559,14.626044775531708,38.75175476074219,1097.505970388651,1.2073923843320769,1097.505970388651
sac,3,3,9010,True,False,False,success,698,218.23392467164626,9.89188289642334,14.587161223833746,29.897445678710938,1017.6113327778876,1.196107960446571,1017.6113327778876
sac,3,3,9011,True,False,False,success,740,218.05448781679678,9.934303283691406,14.531569622900035,14.167396545410156,1074.9419300034642,1.2117340916513375,1074.9419300034642
sac,3,3,9012,True,False,False,success,723,219.73619712221324,9.906648635864258,14.185437273022874,37.773468017578125,1025.0569364205003,1.1822765546956253,1025.0569364205003
sac,3,3,9013,True,False,False,success,846,222.27890129301306,9.94658088684082,13.777152795388625,11.301405906677246,1164.6895520687103,1.2920304100877509,1164.6895520687103
sac,3,3,9014,True,False,False,success,758,219.09744962987645,9.979727745056152,14.229778272023616,37.338287353515625,1077.7334792986512,1.2027373389529443,1077.7334792986512
sac,3,3,9015,True,False,False,success,831,219.54589984241346,9.934866905212402,13.901980503945287,9.98115348815918,1154.469369404018,1.193136713549334,1154.469369404018
sac,3,3,9016,False,True,False,collision,204,-217.3258443193603,743.4034423828125,13.48860316095399,0.0,274.9754091836512,0.28316306292632115,nan
sac,3,3,9017,True,False,False,success,704,219.02040362725273,9.912506103515625,14.263986465182494,24.314014434814453,1003.146690774709,1.1746429900413389,1003.146690774709
sac,3,3,9018,True,False,False,success,803,219.16108355612528,9.872530937194824,14.530609981580215,36.39373779296875,1166.2259164601564,1.1672133173743904,1166.2259164601564
sac,3,3,9019,True,False,False,success,813,218.88223055486682,9.872729301452637,13.890809186636888,8.139019012451172,1128.413474150002,1.2140095181715473,1128.413474150002
sac,3,3,9020,True,False,False,success,712,219.24847489147618,9.9834566116333,14.431853482813647,37.8162841796875,1027.1008448116481,1.199490483841721,1027.1008448116481
sac,3,3,9021,True,False,False,success,832,218.64551896266917,9.990148544311523,14.557138243976693,39.10539245605469,1210.4582552611828,1.2163348810248649,1210.4582552611828
sac,3,3,9022,True,False,False,success,785,212.9300371883591,9.974665641784668,14.791721949759562,5.083038330078125,1160.371313303709,1.1735010017579481,1160.371313303709
sac,3,3,9023,True,False,False,success,829,219.78423214368672,9.935436248779297,14.514449705548396,38.41365051269531,1202.6666527241468,1.209828521527518,1202.6666527241468
