method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
HW_GA_SAC,5,3,0,1413000,1,0,0,217.54499071252366,1188,995.4775390625,9.968592643737793,9.968592643737793,8.86710262298584,11.81044557128691,1401.741380557968,0.7101720423393985,1.408109500770927
HW_GA_SAC,5,3,1,1413001,1,0,0,204.6709398148298,858,870.864501953125,9.989015579223633,9.989015579223633,3.38116455078125,13.070718194915976,1120.3657585942874,0.7773037468101406,1.2864983657981182
HW_GA_SAC,5,3,2,1413002,1,0,0,218.13760616461167,984,905.6123657226562,9.960835456848145,9.960835456848145,8.79370403289795,12.314076986860453,1210.769067553328,0.7479645706118676,1.3369617215718606
HW_GA_SAC,5,3,3,1413003,1,0,0,217.11693959733356,1020,858.8508911132812,9.90895938873291,9.90895938873291,5.710504531860352,11.713579571480844,1193.6889571904426,0.7194930353839732,1.3898675189626095
HW_GA_SAC,5,3,4,1413004,0,0,1,-25.259961344399912,2200,952.733154296875,18.168832778930664,17.389530181884766,22.61483383178711,8.526143983067437,1873.1461299354776,0.5086272443302077,nan
HW_GA_SAC,5,3,5,1413005,1,0,0,220.67233559453464,1061,946.26708984375,9.937773704528809,9.937773704528809,17.505170822143555,12.271397063408562,1300.6079871901072,0.7275574955433793,1.3744618207158266
HW_GA_SAC,5,3,6,1413006,1,0,0,219.1256390123355,899,920.7789306640625,9.983665466308594,9.983665466308594,15.602620124816895,13.10891943347865,1177.428027903287,0.7820256600343936,1.2787304190965036
HW_GA_SAC,5,3,7,1413007,1,0,0,218.08569161484144,1005,926.0864868164062,9.963927268981934,9.963927268981934,12.214186668395996,12.439214501333474,1248.69499855337,0.74164346609003,1.3483567856021637
HW_GA_SAC,5,3,8,1413008,1,0,0,215.30732354529897,870,943.1871948242188,9.99989128112793,9.99989128112793,13.429939270019531,13.410571670600739,1165.2453870140978,0.8094322494947647,1.2354338496201318
HW_GA_SAC,5,3,9,1413009,1,0,0,217.08440353984497,843,863.61865234375,9.955954551696777,9.955954551696777,11.870729446411133,13.241480198902027,1115.309293403935,0.7743310823744481,1.2914372453363867
HW_GA_SAC,5,3,10,1413010,1,0,0,217.613155183628,924,923.8568725585938,9.877280235290527,9.877280235290527,19.391002655029297,13.098432725384122,1209.503391310236,0.7638315685562436,1.3091891474060835
HW_GA_SAC,5,3,11,1413011,1,0,0,217.1854448406972,865,900.1299438476562,9.912596702575684,9.912596702575684,14.099899291992188,13.220320758516388,1142.3796640110813,0.787942898674468,1.2691274985563918
HW_GA_SAC,5,3,12,1413012,1,0,0,217.62218035251956,1092,954.8192749023438,9.979508399963379,9.979508399963379,24.124858856201172,12.276318042651637,1339.1383065784428,0.7130102023158078,1.4025044757453249
HW_GA_SAC,5,3,13,1413013,1,0,0,216.16670467206183,950,966.3239135742188,9.97529411315918,9.97529411315918,8.883453369140625,12.60810425294073,1196.989268039572,0.8072953863294559,1.2387039699888756
HW_GA_SAC,5,3,14,1413014,1,0,0,216.9904981742634,1088,947.7703247070312,9.935603141784668,9.935603141784668,22.479106903076172,12.300226799541099,1336.8449882360178,0.7089605250026968,1.4105157688380408
HW_GA_SAC,5,3,15,1413015,1,0,0,199.27014727243227,1224,991.1516723632812,9.898781776428223,9.898781776428223,1.5979995727539062,11.594950378233312,1418.0393382784068,0.6989592217988851,1.4306986284927146
HW_GA_SAC,5,3,16,1413016,1,0,0,218.4550988506088,922,899.3651733398438,9.9256010055542,9.9256010055542,14.857769966125488,12.901831391253337,1188.3351780743453,0.7568278629916796,1.3213044192732024
HW_GA_SAC,5,3,17,1413017,1,0,0,215.6932612248516,877,945.32666015625,9.920417785644531,9.920417785644531,19.086380004882812,13.500150286621215,1183.3804804345687,0.7988357724213103,1.2518217567660384
HW_GA_SAC,5,3,18,1413018,1,0,0,219.18099355525203,958,905.0779418945312,9.96360969543457,9.96360969543457,10.608744621276855,13.047585531167048,1249.2095138418458,0.724520532277276,1.3802231344042812
HW_GA_SAC,5,3,19,1413019,1,0,0,215.77986336828656,865,935.5111083984375,9.984466552734375,9.984466552734375,21.670333862304688,13.500540380395217,1167.3240973761062,0.8014150573103609,1.2477928769595525
HW_GA_SAC,5,3,20,1413020,1,0,0,214.78849136321332,862,937.8184814453125,9.891159057617188,9.891159057617188,19.407470703125,13.693965200343431,1179.336514473854,0.7952085515334936,1.257531748208169
HW_GA_SAC,5,3,21,1413021,1,0,0,213.78966535522687,879,975.8107299804688,9.982454299926758,9.982454299926758,18.237468719482422,13.472544101792662,1182.7699288845115,0.8250215922387973,1.21208948881735
HW_GA_SAC,5,3,22,1413022,0,0,1,-28.1060106934842,2200,968.7739868164062,39.7972412109375,27.565597534179688,13.56578254699707,8.98530515594916,1974.3620225319478,0.4906769760360553,nan
HW_GA_SAC,5,3,23,1413023,1,0,0,220.48187646056925,997,866.3724975585938,9.99779224395752,9.99779224395752,15.509041786193848,12.11497632784016,1206.7360192412973,0.7179469939940154,1.3928604874252537
HW_GA_SAC,5,3,24,1413024,1,0,0,217.06950594330323,1095,939.7620239257812,9.975072860717773,9.975072860717773,8.265348434448242,11.494574752300297,1257.7744378226416,0.7471626037754607,1.338396749177402
HW_GA_SAC,5,3,25,1413025,0,0,1,-27.233951148868215,2200,994.8616333007812,12.393787384033203,11.17953872680664,4.821258544921875,8.405981180884622,1846.7880385101953,0.5386983305909522,nan
HW_GA_SAC,5,3,26,1413026,1,0,0,219.1553302263778,981,868.5718994140625,9.962530136108398,9.962530136108398,8.0721435546875,11.954580120233464,1171.761429362569,0.7412531916898478,1.3490667038077537
HW_GA_SAC,5,3,27,1413027,1,0,0,219.92844881199068,1003,920.5359497070312,9.981901168823242,9.981901168823242,11.386922836303711,12.868362043933164,1289.0003222071464,0.7141471835560164,1.4002715728998767
HW_GA_SAC,5,3,28,1413028,1,0,0,217.44677563171666,996,953.3025512695312,9.941703796386719,9.941703796386719,15.604724884033203,12.635278686342469,1257.6670036683954,0.7579928140667712,1.3192737205974496
HW_GA_SAC,5,3,29,1413029,1,0,0,212.48968024100185,868,939.9556884765625,9.92844009399414,9.92844009399414,7.866630554199219,13.477485607296641,1169.2248232913964,0.8039135585836813,1.2439148330347602
HW_GA_SAC,5,3,30,1413030,1,0,0,215.37152499554335,974,974.2219848632812,9.92521858215332,9.92521858215332,18.381717681884766,12.637872936911652,1229.7140435871531,0.7922345767650295,1.2622524051946198
HW_GA_SAC,5,3,31,1413031,1,0,0,215.55907529307916,946,909.692626953125,9.87546157836914,9.87546157836914,18.434940338134766,12.473980286786723,1178.6344800010472,0.7718191198278169,1.2956403570607156
HW_GA_SAC,5,3,32,1413032,1,0,0,213.53011593202461,856,897.0562133789062,9.96947956085205,9.96947956085205,6.810791015625,13.43258278447891,1148.1960972308505,0.7812743968929802,1.2799600293787448
HW_GA_SAC,5,3,33,1413033,1,0,0,212.3157469168197,947,994.992919921875,9.9838285446167,9.9838285446167,4.405689239501953,12.836790785618291,1214.6861499000504,0.8191358072237404,1.2207987871867725
HW_GA_SAC,5,3,34,1413034,1,0,0,219.80105638495027,871,879.2183837890625,9.943095207214355,9.943095207214355,16.606536865234375,12.960716914432604,1128.1388033668588,0.7793530203598094,1.283115576479479
HW_GA_SAC,5,3,35,1413035,1,0,0,203.65250521111528,1403,995.1900634765625,9.925013542175293,9.925013542175293,0.2977561950683594,11.15527700443227,1564.0376254950054,0.6362954747726052,1.5715969068574203
