method,model_seeds,success_rate_mean,success_rate_std,collision_rate_mean,collision_rate_std,timeout_rate_mean,timeout_rate_std,reward_mean_mean,reward_mean_std,steps_mean_mean,steps_mean_std,final_distance_mean_mean,final_distance_mean_std,best_distance_mean_mean,best_distance_mean_std,min_obstacle_distance_mean_mean,min_obstacle_distance_mean_std,avg_speed_mean_mean,avg_speed_mean_std,path_length_mean_mean,path_length_mean_std,path_efficiency_mean_mean,path_efficiency_mean_std,successful_path_stretch_mean_mean,successful_path_stretch_mean_std
GRU_SAC,5,0.7784,0.43569748679559767,0.0032,0.0016431676725154984,0.2184,0.43530483571860307,161.01092346673926,103.23866772227449,1161.1327999999999,590.1381720133007,17.095770661549793,8.953487991518267,16.930673713689075,9.025837470601362,12.843572422839353,6.545800974219435,12.529048655460922,2.1198487163759903,1338.6994152795164,436.69509525981704,1.2454213262864975,0.6168636437952872,1.235733619542374,0.11204479616832207
HW_GA_SAC,5,0.9586,0.03189514069572352,0.0118,0.010449880382090505,0.029599999999999998,0.03826617305140403,206.91355362927894,15.734131551112876,951.8014000000001,137.13345600837167,21.31505323410034,9.300387107895153,21.124947528266908,9.44606501388603,12.898489866337737,7.286939465809467,13.707064553351225,1.0059339557070468,1276.7060945068351,173.14492398429712,1.1765156356048827,0.37461590068397455,1.3773047456587366,0.18807309155073548
LSTM_SAC,5,0.7382,0.4268714092089092,0.0484,0.09275936610391428,0.21339999999999998,0.44022812268186595,150.83874410200198,99.84752982006634,1196.1950000000002,621.1820995770886,30.904665607452394,20.60652989481912,25.294965628242494,20.354008654545808,11.964929036593997,4.588182827526401,12.6807328880375,1.8252357547750635,1405.62716448286,533.546785119732,1.4123729549266788,0.6712847262585616,1.2350860204984888,0.27719611335260547
PPO,5,0.268,0.3288920795641026,0.4372,0.39979894947335715,0.2948,0.3763046638031477,-64.11067600805403,137.84214869239375,1308.7898,787.5061865878896,431.70189368743894,435.86101376256204,409.81983248806,413.7821469209756,9.068179768107292,8.778079264215041,9.471795647088669,1.7406025458182852,1200.1980857717203,713.7219997773549,3.496137155140601,5.6009040690470515,1.840359847642049,0.4290845789435924
SAC,5,0.9155999999999999,0.1100331768149952,0.014400000000000001,0.012856904759700137,0.06999999999999999,0.0981172767661231,191.3694270476897,39.536033171191065,902.1384,163.1982333568596,23.274978955459595,5.90978513272096,23.040695203399657,6.191742910406378,19.37524733671814,8.638842572609045,13.526672020986712,1.266392256520536,1149.8797302515952,80.42301852509792,1.041943707143226,0.23528841458278266,1.2118796818550817,0.08167086740544317
SAC_Large,5,0.8528,0.2733664207615851,0.014599999999999998,0.011081516141756054,0.1326,0.27138312401474046,172.93080908994094,72.29347729535802,1042.299,393.1932501347143,19.597006811141966,8.075368719908367,19.55945367794037,8.117851021665826,9.171839678371091,7.183371689870217,13.25719592295898,2.046725268102432,1277.9155463312895,262.9556058950325,1.0743782283361527,0.39793690569441664,1.3335497819042088,0.2422259996739627
TD3,5,0.7474000000000001,0.28875300864233433,0.0322,0.0648089499992092,0.2204,0.3095146200101055,149.0630914800516,63.95872780382068,1280.3148,463.58719665581805,24.843728508758545,11.005714087366647,23.30707571678162,10.342164118577971,7.310550462457863,7.247128036222326,11.797174559301329,2.295461311835401,1351.188044735928,185.41755220281087,1.0806354573921975,0.4064436043297758,1.3915392308053474,0.17691521264376714
