method,train_seed,city_seed,episode_seed,success,collision,timeout,done_reason,episode_steps,total_reward,final_distance,mean_speed,min_clearance,path_length,path_efficiency,success_weighted_path_length
GRU_SAC,1,1,9000,True,False,False,success,679,217.217926442881,9.87828254699707,14.385033339218117,33.48377990722656,975.9587845392525,1.1163974083761712,975.9587845392525
GRU_SAC,1,1,9001,True,False,False,success,835,190.2260676109717,9.991291046142578,13.639707294624008,1.7884129285812378,1138.3183853402734,1.1456032163396843,1138.3183853402734
GRU_SAC,1,1,9002,True,False,False,success,712,215.63760055363224,9.83305549621582,14.706939062626844,24.68573570251465,1046.1852387525141,1.1077203767466526,1046.1852387525141
GRU_SAC,1,1,9003,True,False,False,success,683,216.32202215679592,9.840445518493652,14.475935608541285,23.89044761657715,987.7318341881037,1.1223205657540583,987.7318341881037
GRU_SAC,1,1,9004,True,False,False,success,689,213.72688434011192,9.99046516418457,15.021618847663586,19.22538948059082,1034.0642618909478,1.0953477801778295,1034.0642618909478
GRU_SAC,1,1,9005,True,False,False,success,839,151.23271752697457,9.850956916809082,13.83731359072891,0.0,1160.0430297479033,1.214720037121963,1160.0430297479033
GRU_SAC,1,1,9006,True,False,False,success,749,200.31796980362367,9.893988609313965,14.03484536681538,2.6204142570495605,1050.7013182751834,1.1727158775179345,1050.7013182751834
GRU_SAC,1,1,9007,True,False,False,success,687,217.52627669035905,9.94754695892334,14.166090826800817,11.908683776855469,972.200968913734,1.1289470378005542,972.200968913734
GRU_SAC,1,1,9008,True,False,False,success,694,214.39746966349935,9.908904075622559,14.857401591728332,13.056851387023926,1030.387742549181,1.09150679335399,1030.387742549181
GRU_SAC,1,1,9009,True,False,False,success,762,207.86089141089064,9.924778938293457,14.003286602498665,3.5053606033325195,1066.5198806971312,1.1733038511275393,1066.5198806971312
GRU_SAC,1,1,9010,True,False,False,success,755,216.16363076136452,9.98038101196289,13.794078787115236,6.649960041046143,1040.5408039316535,1.2230594320865156,1040.5408039316535
GRU_SAC,1,1,9011,True,False,False,success,709,215.13169591432552,9.911866188049316,14.878973644274078,20.457807540893555,1054.5254896581173,1.1060937344989346,1054.5254896581173
GRU_SAC,1,1,9012,True,False,False,success,672,216.41610417743803,9.970239639282227,14.290677372898374,26.101829528808594,959.7245575264096,1.106923725906719,959.7245575264096
GRU_SAC,1,1,9013,True,False,False,success,702,216.61265563588054,9.98584270477295,14.47633702505348,31.604677200317383,1015.8003926277161,1.1268625150134937,1015.8003926277161
