method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
GRU_SAC,5,3,0,1413000,1,0,0,201.52390339658953,1294,995.4775390625,9.981100082397461,9.981100082397461,3.294658660888672,9.73612415774436,1257.9114138693906,0.7913733257259885,1.2636261136077866
GRU_SAC,5,3,1,1413001,1,0,0,216.94406004392488,1149,870.864501953125,9.992402076721191,9.992402076721191,9.920452117919922,9.546236396380566,1094.7522566037692,0.7954900268073369,1.2570867846243836
GRU_SAC,5,3,2,1413002,1,0,0,218.05538670192817,1251,905.6123657226562,9.991337776184082,9.991337776184082,9.70710563659668,9.151952406258987,1142.1916641914463,0.7928725047768023,1.261236824300655
GRU_SAC,5,3,3,1413003,1,0,0,124.80952496476198,1178,858.8508911132812,9.999702453613281,9.999702453613281,0.27429962158203125,10.450122063856174,1229.8077617029785,0.6983619048915303,1.4319223213576064
GRU_SAC,5,3,4,1413004,1,0,0,205.81935766579556,763,952.733154296875,9.990823745727539,9.990823745727539,4.663867950439453,13.413298066993528,1022.8076002370157,0.9314881450588535,1.0735509682056317
GRU_SAC,5,3,5,1413005,1,0,0,207.23692816287684,1066,946.26708984375,9.993252754211426,9.993252754211426,2.543680191040039,10.58402971719264,1126.7927198177927,0.8397880756602382,1.1907766125564523
GRU_SAC,5,3,6,1413006,1,0,0,218.94405303733603,765,920.7789306640625,9.993581771850586,9.993581771850586,15.509429931640625,13.814386126574348,1056.3296545949477,0.8716776308027986,1.1472131034027098
GRU_SAC,5,3,7,1413007,1,0,0,190.2168289471451,705,926.0864868164062,9.894505500793457,9.894505500793457,1.6281967163085938,14.127888854006503,994.5102705039683,0.9311985147695978,1.073884874319656
GRU_SAC,5,3,8,1413008,1,0,0,218.9209878317215,1122,943.1871948242188,9.976131439208984,9.976131439208984,5.432928085327148,10.97712487734044,1230.149080175714,0.766725927795267,1.3042470115436378
GRU_SAC,5,3,9,1413009,1,0,0,207.0597633207161,744,863.61865234375,9.913450241088867,9.913450241088867,2.9640274047851562,13.802810801693829,1025.8692575538907,0.8418408544603283,1.1878729746860068
GRU_SAC,5,3,10,1413010,1,0,0,183.16856663661986,1171,923.8568725585938,9.996993064880371,9.996993064880371,2.175708770751953,9.983328038230093,1167.0337251639812,0.7916282560118659,1.2632191845170957
GRU_SAC,5,3,11,1413011,1,0,0,211.52298113344693,1092,900.1299438476562,9.995025634765625,9.995025634765625,6.649166107177734,9.72811484192208,1060.3215700955727,0.848921656631509,1.1779650008788378
GRU_SAC,5,3,12,1413012,1,0,0,217.67239759474393,757,954.8192749023438,9.954544067382812,9.954544067382812,11.144339561462402,13.637430254030416,1031.6440330316782,0.9255317186262683,1.080459999236182
GRU_SAC,5,3,13,1413013,1,0,0,218.40547305037143,826,966.3239135742188,9.93956470489502,9.93956470489502,9.191164016723633,13.320691031491785,1099.4342193407665,0.8789283584002304,1.137749158327462
GRU_SAC,5,3,14,1413014,1,0,0,183.0076082563101,761,947.7703247070312,9.982481956481934,9.982481956481934,1.362091064453125,13.763548745510613,1046.9385701800145,0.9052778756102835,1.1046332037285906
GRU_SAC,5,3,15,1413015,1,0,0,216.21134784616146,1283,991.1516723632812,9.992145538330078,9.992145538330078,14.27281379699707,9.362775373300908,1198.4513224285236,0.8270270588502723,1.2091502802703862
GRU_SAC,5,3,16,1413016,1,0,0,212.42160949170346,763,899.3651733398438,9.733622550964355,9.733622550964355,5.05963134765625,13.853683898911408,1055.064855523123,0.8524264348601772,1.1731217605470308
GRU_SAC,5,3,17,1413017,1,0,0,205.554978789985,1169,945.32666015625,9.989109992980957,9.989109992980957,4.0057830810546875,9.70056476561915,1131.9672940350893,0.8351183511552467,1.1974350684746267
GRU_SAC,5,3,18,1413018,1,0,0,215.9621008385045,1225,905.0779418945312,9.998653411865234,9.998653411865234,11.556901931762695,9.117724006978833,1114.5458241882066,0.8120598743023923,1.2314362913929955
GRU_SAC,5,3,19,1413019,1,0,0,215.42606300334427,1151,935.5111083984375,9.97846794128418,9.97846794128418,10.88009262084961,9.77832426352153,1123.6548805423183,0.8325608908910932,1.2011133491145567
GRU_SAC,5,3,20,1413020,1,0,0,184.82464463090022,1155,937.8184814453125,9.988719940185547,9.988719940185547,1.77972412109375,9.888029555221657,1140.2309154205952,0.822481191100998,1.2158332747541254
GRU_SAC,5,3,21,1413021,1,0,0,222.49545068319813,1035,975.8107299804688,9.987488746643066,9.987488746643066,8.474739074707031,12.468043915545882,1289.587217624438,0.7566845550609752,1.3215546601442367
GRU_SAC,5,3,22,1413022,1,0,0,207.33987773943898,729,968.7739868164062,9.986327171325684,9.986327171325684,5.471071243286133,14.113913710225265,1028.3851527555328,0.9420342020891688,1.061532583193136
GRU_SAC,5,3,23,1413023,1,0,0,184.91157970917126,1317,866.3724975585938,9.990621566772461,9.990621566772461,1.2260665893554688,8.56627331641287,1125.4571073399368,0.7697961049855556,1.2990452842298597
GRU_SAC,5,3,24,1413024,1,0,0,181.71118547395685,804,939.7620239257812,9.835693359375,9.835693359375,0.9841575622558594,13.0589348227527,1048.8656008076778,0.895979449799973,1.1160970268048553
GRU_SAC,5,3,25,1413025,1,0,0,124.52407081030759,958,994.8616333007812,9.884054183959961,9.884054183959961,0.0,12.377249587241693,1184.3143123727498,0.8400317575387535,1.1904311843280124
GRU_SAC,5,3,26,1413026,1,0,0,174.11680464491167,1205,868.5718994140625,9.959396362304688,9.959396362304688,0.6658096313476562,9.615577342549795,1156.67454215123,0.7509216013336452,1.3316969417632798
GRU_SAC,5,3,27,1413027,1,0,0,216.00670444372736,723,920.5359497070312,9.87505054473877,9.87505054473877,7.540775299072266,13.955545050144854,1007.9682806357425,0.9132588469216847,1.0949798114419511
GRU_SAC,5,3,28,1413028,1,0,0,187.10417159858628,1154,953.3025512695312,9.988317489624023,9.988317489624023,0.7912788391113281,9.613926917882685,1107.1982581410493,0.8610043813382582,1.161434275683593
GRU_SAC,5,3,29,1413029,1,0,0,214.20156248713582,1203,939.9556884765625,9.965951919555664,9.965951919555664,8.883935928344727,9.99251659265282,1199.7258390128832,0.7834754057226476,1.2763642517631275
GRU_SAC,5,3,30,1413030,1,0,0,218.34136785167425,831,974.2219848632812,9.905125617980957,9.905125617980957,7.60043478012085,13.862917977119611,1151.227133280821,0.8462465457071863,1.181688723071036
GRU_SAC,5,3,31,1413031,1,0,0,220.68200986409562,1162,909.692626953125,9.99549388885498,9.99549388885498,7.147536754608154,10.754000499716314,1247.7694601510523,0.7290550506365171,1.3716385328198861
GRU_SAC,5,3,32,1413032,1,0,0,202.63568508482174,1192,897.0562133789062,9.988539695739746,9.988539695739746,2.210489273071289,9.460094522809822,1125.3576895845986,0.7971298562948773,1.2545007467767912
GRU_SAC,5,3,33,1413033,1,0,0,165.72206669395376,975,994.992919921875,9.815314292907715,9.815314292907715,0.4040184020996094,12.987223810905066,1265.3640026556889,0.7863294023171425,1.2717316649399304
GRU_SAC,5,3,34,1413034,1,0,0,217.58390490748013,1204,879.2183837890625,9.996628761291504,9.996628761291504,14.682229995727539,9.175593844877922,1102.2335931734583,0.7976697400935593,1.2536516677725662
GRU_SAC,5,3,35,1413035,1,0,0,212.04682084743666,1013,995.1900634765625,9.969889640808105,9.969889640808105,3.676239013671875,11.349126532835646,1148.400721270234,0.86658780776086,1.153951153067637
GRU_SAC,5,3,36,1413036,1,0,0,214.94127661729715,1260,923.8048706054688,9.991911888122559,9.991911888122559,3.9431915283203125,8.776233458518982,1103.1276660105425,0.8374414848522528,1.1941132820479115
GRU_SAC,5,3,37,1413037,1,0,0,217.92438116955543,1242,941.3324584960938,9.99882984161377,9.99882984161377,8.976359367370605,9.92449518561891,1230.3398481849404,0.7650995453693507,1.3070194670122979
GRU_SAC,5,3,38,1413038,1,0,0,199.07103264310314,1108,870.4105834960938,9.98811149597168,9.98811149597168,0.799072265625,9.793868518989225,1083.3549558961,0.8034398871384969,1.2446481883810434
GRU_SAC,5,3,39,1413039,1,0,0,220.59810970410126,1205,974.1820068359375,9.980903625488281,9.980903625488281,9.989306449890137,10.340984027019674,1243.923289229891,0.7831527999118423,1.2768900272240202
GRU_SAC,5,3,40,1413040,1,0,0,196.19045121347807,872,962.8463745117188,9.990835189819336,9.990835189819336,6.845560073852539,13.295715720760166,1158.9451061774728,0.8307954961624172,1.2036656489101911
GRU_SAC,5,3,41,1413041,1,0,0,216.98333756496993,1030,863.9765014648438,9.994242668151855,9.994242668151855,11.886754989624023,9.969007544610108,1025.1338947345166,0.8427938105476372,1.1865298338513093
GRU_SAC,5,3,42,1413042,1,0,0,186.5340822333411,850,887.7699584960938,9.972750663757324,9.972750663757324,1.6234893798828125,12.38972210470368,1052.4285127346589,0.8435441911292275,1.1854743480140972
GRU_SAC,5,3,43,1413043,1,0,0,71.21647754179914,1184,853.8514404296875,9.996742248535156,9.996742248535156,0.3160552978515625,9.948305622020081,1176.242974663797,0.7259141680941746,1.3775733329815207
GRU_SAC,5,3,44,1413044,1,0,0,200.62682014351557,989,931.0126953125,9.994011878967285,9.994011878967285,2.6345291137695312,10.99835644260094,1086.6921740303633,0.8567400387724579,1.1672152050145874
GRU_SAC,5,3,45,1413045,0,0,1,-80.26026115795574,2200,972.9076538085938,795.72802734375,795.28125,7.332572937011719,1.8963724634694783,405.0930004604477,2.401689618686922,nan
GRU_SAC,5,3,46,1413046,1,0,0,197.7640894335959,1283,925.6843872070312,9.995927810668945,9.995927810668945,3.1337108612060547,9.437066688657458,1208.5080239006434,0.7659728929388853,1.3055292285386229
GRU_SAC,5,3,47,1413047,1,0,0,173.92613949576665,1135,853.2369995117188,9.980125427246094,9.980125427246094,0.752655029296875,10.099749956598366,1144.9131352337652,0.745241689744006,1.3418465630170324
GRU_SAC,5,3,48,1413048,1,0,0,209.58911722439677,1114,861.4400634765625,9.97036075592041,9.97036075592041,2.994312286376953,9.481217602692558,1053.9866192949703,0.8173159390323138,1.2235170663427666
GRU_SAC,5,3,49,1413049,1,0,0,208.3139886043481,1285,947.6468505859375,9.986084938049316,9.986084938049316,5.0066986083984375,9.116257698549834,1169.0723894938494,0.8105972385475819,1.2336582860703886
GRU_SAC,5,3,50,1413050,1,0,0,204.83756027472904,823,926.4677124023438,9.995854377746582,9.995854377746582,4.45389461517334,12.833082932965288,1054.9812879425858,0.8781840237272189,1.1387134962393937
GRU_SAC,5,3,51,1413051,1,0,0,201.94407198910096,819,935.3826904296875,9.94981575012207,9.94981575012207,3.0717716217041016,13.214907852721302,1080.792760949125,0.8654598034208315,1.1554551650433476
GRU_SAC,5,3,52,1413052,1,0,0,175.54207759000647,926,902.0628051757812,9.981608390808105,9.981608390808105,1.3212623596191406,11.965694941982594,1106.9657204886755,0.8148967835946728,1.2271492784507012
GRU_SAC,5,3,53,1413053,1,0,0,217.458289249482,1197,923.6715698242188,9.984428405761719,9.984428405761719,12.252527236938477,9.597533535738238,1146.6066159832535,0.8055697193340713,1.2413574840259085
GRU_SAC,5,3,54,1413054,1,0,0,216.21765846388283,1259,967.3234252929688,9.984034538269043,9.984034538269043,7.253643035888672,9.596410797123307,1206.0892280187866,0.8020330526307472,1.2468314076582028
GRU_SAC,5,3,55,1413055,1,0,0,215.05839444071745,846,977.742431640625,9.932881355285645,9.932881355285645,6.248989105224609,13.515517263970477,1142.891801434557,0.8554986836141123,1.1689088705261732
