method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
SAC_Large,5,2,0,1412000,1,0,0,218.41116062514686,756,915.5096435546875,9.992877960205078,9.992877960205078,27.37115478515625,14.581746218854157,1101.8371809364996,0.8308937648814463,1.2035232929479043
SAC_Large,5,2,1,1412001,1,0,0,218.32639802723068,750,932.3025512695312,9.950424194335938,9.950424194335938,26.200668334960938,14.793997892220816,1109.1330706163947,0.8405687071898498,1.1896707448736148
SAC_Large,5,2,2,1412002,1,0,0,218.9401458779995,727,869.3279418945312,9.97533893585205,9.97533893585205,26.518173217773438,14.495506157573349,1053.4416514720974,0.825226476169532,1.2117885560842852
SAC_Large,5,2,3,1412003,1,0,0,219.8312882498189,792,877.7936401367188,9.972187995910645,9.972187995910645,21.002275466918945,13.832184335198065,1094.6786887314038,0.801873325179987,1.2470797675874077
SAC_Large,5,2,4,1412004,1,0,0,205.36806263329737,775,915.7529907226562,9.972152709960938,9.972152709960938,2.8191287517547607,14.302371107532132,1107.4703239580836,0.8268871597839008,1.2093548535223846
SAC_Large,5,2,5,1412005,1,0,0,217.64941153702352,771,936.9131469726562,9.963357925415039,9.963357925415039,27.812728881835938,14.53186879655885,1119.6786878978135,0.8367696528471951,1.1950720208332088
SAC_Large,5,2,6,1412006,1,0,0,217.48247013439203,743,941.107421875,9.996537208557129,9.996537208557129,27.417190551757812,14.781807142022801,1097.9365987578449,0.8571600791336456,1.1666432260946247
SAC_Large,5,2,7,1412007,1,0,0,218.78450243626588,782,959.439208984375,9.996941566467285,9.996941566467285,26.799062728881836,14.371076785694912,1123.2430151642925,0.8541688628653893,1.1707286971868847
SAC_Large,5,2,8,1412008,1,0,0,217.75647821502895,791,988.566162109375,9.987364768981934,9.987364768981934,27.184982299804688,14.772898749515472,1168.1199387574402,0.8462882357448146,1.181630510460664
SAC_Large,5,2,9,1412009,1,0,0,219.81046691846285,788,941.8558959960938,9.951193809509277,9.951193809509277,29.022994995117188,14.137720402575992,1113.4724897818396,0.8458726233825765,1.18221109462212
SAC_Large,5,2,10,1412010,1,0,0,219.6793321666151,743,881.56982421875,9.953279495239258,9.953279495239258,27.29119873046875,14.281860413012241,1060.131021234597,0.8315668597189997,1.2025491255602907
SAC_Large,5,2,11,1412011,1,0,0,219.231114853975,758,924.8223876953125,9.996512413024902,9.996512413024902,27.695388793945312,14.43579460731597,1093.444853473486,0.8457878646165649,1.1823295673003615
SAC_Large,5,2,12,1412012,1,0,0,218.0046904020867,810,998.7198486328125,9.963545799255371,9.963545799255371,27.537063598632812,14.491593837443693,1173.0758037681733,0.8513685521640701,1.1745794432483179
SAC_Large,5,2,13,1412013,1,0,0,219.0824160996186,787,939.0917358398438,9.972684860229492,9.972684860229492,25.610321044921875,14.29739916400352,1124.3398163515637,0.8352383524823995,1.197263029203478
SAC_Large,5,2,14,1412014,1,0,0,220.13827978667774,796,950.2139282226562,9.915153503417969,9.915153503417969,25.125030517578125,14.13165078825088,1124.4290278926871,0.8450634985860063,1.1833430288649782
