method,train_seed,city_seed,episode_seed,success,collision,timeout,done_reason,episode_steps,total_reward,final_distance,mean_speed,min_clearance,path_length,path_efficiency,success_weighted_path_length
SAC_Large,2,42,9000,True,False,False,success,726,211.2038617382982,9.871844291687012,14.33846551163466,5.129966735839844,1039.8232348971069,1.1894518323911534,1039.8232348971069
SAC_Large,2,42,9001,True,False,False,success,631,205.21330730508765,9.992085456848145,15.485083897215818,2.9191226959228516,976.6782300621271,1.0726242894429872,976.6782300621271
SAC_Large,2,42,9002,True,False,False,success,1035,209.26352199352092,9.956462860107422,12.058936980755433,4.439126014709473,1246.8734142780304,1.292336215308369,1246.8734142780304
SAC_Large,2,42,9003,True,False,False,success,1035,211.89691666059056,9.971207618713379,11.80707412675959,2.7176246643066406,1220.9907086119056,1.3873633869421225,1220.9907086119056
SAC_Large,2,42,9004,True,False,False,success,665,174.90739568870114,9.937970161437988,15.40058973373327,1.4249725341796875,1023.4514142945409,1.0841059652495848,1023.4514142945409
SAC_Large,2,42,9005,True,False,False,success,708,164.25926998421346,9.915071487426758,14.998798590763814,1.212362289428711,1061.2837399505079,1.1113058661882338,1061.2837399505079
SAC_Large,2,42,9006,True,False,False,success,677,193.71923973734977,9.71456527709961,14.768218479445274,3.142282724380493,998.3977086916566,1.1143384182502603,998.3977086916566
SAC_Large,2,42,9007,True,False,False,success,715,215.92563882441922,9.936901092529297,14.373597399504868,9.381986618041992,1026.787080846727,1.1923339622557487,1026.787080846727
SAC_Large,2,42,9008,True,False,False,success,753,211.1411354506654,9.894170761108398,14.67293277315568,6.948711395263672,1104.0621316432953,1.1695512933724794,1104.0621316432953
SAC_Large,2,42,9009,True,False,False,success,775,189.9138200048814,9.93997859954834,13.856940251550366,2.003925323486328,1073.2361840605736,1.2566840607308574,1073.2361840605736
SAC_Large,2,42,9010,True,False,False,success,683,128.5083700957623,9.982256889343262,14.476635536198037,0.0,988.1020299829543,1.1614225055549714,988.1020299829543
SAC_Large,2,42,9011,True,False,False,success,813,209.1921635589227,9.926032066345215,13.83617218474767,5.831771373748779,1123.8953026086092,1.2157778790708098,1123.8953026086092
SAC_Large,2,42,9012,True,False,False,success,689,209.82024051225065,9.85848331451416,14.094449945302419,5.568836212158203,970.3031100481749,1.1191247795113832,970.3031100481749
SAC_Large,2,42,9013,True,False,False,success,613,207.86724233136562,9.953825950622559,15.668586220768498,14.080808639526367,959.8020346015692,1.0704483275057788,959.8020346015692
SAC_Large,2,42,9014,True,False,False,success,619,209.57569293221033,9.92324161529541,15.536484067101085,13.742117881774902,960.8978193327785,1.0723501760213336,960.8978193327785
SAC_Large,2,42,9015,True,False,False,success,645,158.91008978796083,9.767202377319336,14.67376443027526,0.6319770812988281,945.3302995376289,1.0685762619248922,945.3302995376289
SAC_Large,2,42,9016,True,False,False,success,881,217.29454005517096,9.951906204223633,14.441791547819651,6.062446594238281,1271.1631539687514,1.303548097452577,1271.1631539687514
SAC_Large,2,42,9017,True,False,False,success,695,210.7826674630158,9.992477416992188,13.819774819449554,5.171745300292969,959.6869039162993,1.1237533898947272,959.6869039162993
SAC_Large,2,42,9018,True,False,False,success,872,216.75643824853012,9.96149730682373,14.185877725481987,5.551750183105469,1235.910989202559,1.23695738992426,1235.910989202559
SAC_Large,2,42,9019,True,False,False,success,744,215.43736769668644,9.878215789794922,14.890297087850751,10.1066255569458,1107.2164910547435,1.1378054288755952,1107.2164910547435
SAC_Large,2,42,9020,True,False,False,success,909,194.96716058019757,9.994938850402832,12.827297968701822,2.0357513427734375,1165.5239825295284,1.3241245941156579,1165.5239825295284
