method,train_seed,city_seed,episode_seed,success,collision,timeout,done_reason,episode_steps,total_reward,final_distance,mean_speed,min_clearance,path_length,path_efficiency,success_weighted_path_length
td3,3,2,9000,True,False,False,success,814,218.3906313247444,9.948100090026855,13.53942507139295,5.785961151123047,1100.9740283600986,1.2594021094148495,1100.9740283600986
td3,3,2,9001,True,False,False,success,777,219.21888623078354,9.908733367919922,14.740767005174163,10.361775398254395,1144.514922387898,1.2569487755502897,1144.514922387898
td3,3,2,9002,True,False,False,success,799,204.9035565955952,9.988633155822754,14.118680924065272,2.5432777404785156,1127.139034986496,1.1682361480489234,1127.139034986496
td3,3,2,9003,True,False,False,success,787,214.21487528743776,9.96135425567627,13.73433938573246,5.470897674560547,1079.9039960615337,1.2270521429696433,1079.9039960615337
td3,3,2,9004,True,False,False,success,874,198.5831222060073,9.94929313659668,13.493577607777354,2.801248550415039,1177.480750106275,1.2412582729604527,1177.480750106275
td3,3,2,9005,True,False,False,success,787,208.28553862058828,9.890786170959473,14.826116565222055,4.734447479248047,1165.8586490750313,1.2208097675403866,1165.8586490750313
td3,3,2,9006,True,False,False,success,874,222.86459999439342,9.897322654724121,13.260846373895758,5.996055603027344,1157.9285263344646,1.264456096983099,1157.9285263344646
td3,3,2,9007,True,False,False,success,770,223.70366405531803,9.881099700927734,13.685529763125754,8.44608211517334,1053.18659850955,1.2229898227391096,1053.18659850955
td3,3,2,9008,True,False,False,success,715,210.95322964354324,9.930891036987305,15.318455565892734,8.587082862854004,1094.2339404150844,1.1591401277025206,1094.2339404150844
td3,3,2,9009,True,False,False,success,718,217.39313706652018,9.90903377532959,15.262805294857715,13.750216484069824,1095.243857331574,1.2049037800316869,1095.243857331574
td3,3,2,9010,True,False,False,success,849,217.73690551595615,9.8996000289917,13.49237591674106,4.839912414550781,1144.6704912036657,1.2796653437980052,1144.6704912036657
td3,3,2,9011,True,False,False,success,822,211.09363569694645,9.987737655639648,14.384843339015097,6.63525390625,1181.6135614067316,1.2393966477706349,1181.6135614067316
td3,3,2,9012,True,False,False,success,739,216.19923502640899,9.914029121398926,13.84950241619905,5.975212097167969,1022.4822751544416,1.1793070009635431,1022.4822751544416
td3,3,2,9013,True,False,False,success,794,211.28878355015755,9.981762886047363,14.20228042530473,3.2119808197021484,1126.8492187783122,1.250052819362213,1126.8492187783122
td3,3,2,9014,False,True,False,collision,1727,-159.30287010350048,132.3284149169922,10.96671135879764,0.0326995849609375,1892.4373859018087,2.0008492452159756,nan
td3,3,2,9015,True,False,False,success,738,219.9210900311034,9.987546920776367,14.376068171446885,7.028497695922852,1058.9705343022943,1.1970321649341236,1058.9705343022943
td3,3,2,9016,True,False,False,success,828,220.67433860986046,9.990952491760254,14.620493115722269,5.420936584472656,1209.516127333045,1.245530617778494,1209.516127333045
td3,3,2,9017,True,False,False,success,809,216.77849396120484,9.9301118850708,13.56846408835153,5.174995422363281,1096.4484713710845,1.2838954887474539,1096.4484713710845
td3,3,2,9018,True,False,False,success,828,212.56721233301573,9.97030258178711,14.506403440438607,3.8966808319091797,1200.1088478676975,1.2468775631644635,1200.1088478676975
td3,3,2,9019,True,False,False,success,861,209.8596470344452,9.936738014221191,13.621095256522972,2.648996353149414,1171.6700827553868,1.260547366020551,1171.6700827553868
td3,3,2,9020,True,False,False,success,807,209.89020398019994,9.966277122497559,13.44858961581002,4.182518005371094,1084.4280971884727,1.2664395999272051,1084.4280971884727
td3,3,2,9021,False,True,False,collision,1567,-182.18976672290037,132.6388702392578,11.419153494369322,0.04522705078125,1788.1964687258005,1.796877942368501,nan
td3,3,2,9022,True,False,False,success,869,213.26546281401934,9.961544036865234,14.578161232010542,5.644100189208984,1265.5879561677575,1.279908178828735,1265.5879561677575
td3,3,2,9023,True,False,False,success,804,219.9632859540963,9.9544677734375,14.881832659022132,11.529719352722168,1195.5308645293117,1.2337984985258248,1195.5308645293117
td3,3,2,9024,True,False,False,success,778,217.43940975161178,9.912978172302246,14.40688985432941,5.013978958129883,1119.793244984001,1.2367980883553829,1119.793244984001
td3,3,2,9025,True,False,False,success,807,216.95181466259658,9.998650550842285,14.654133173760576,9.63253402709961,1182.0804287269711,1.1927438528809287,1182.0804287269711
td3,3,2,9026,True,False,False,success,761,212.26891412578394,9.991473197937012,14.670031239576002,7.268301010131836,1115.5286834985018,1.2524646389913476,1115.5286834985018
td3,3,2,9027,True,False,False,success,813,211.82344246748232,9.949686050415039,13.729723909610899,6.802938938140869,1115.231041252613,1.2689690769036877,1115.231041252613
td3,3,2,9028,True,False,False,success,811,217.87921283021177,9.98511028289795,14.281218179718634,9.35184097290039,1157.4509071558714,1.1929998863121491,1157.4509071558714
