method,method_label,model_seed,city_seed,wind_level,episode_seed,episode_index,success,collision,timeout,return,final_distance,path_length,straight_line_distance,path_efficiency,min_clearance,average_speed,steps
sac,SAC,3,52,strong,0,0,1.0,0.0,0.0,220.75925507014313,9.956804275512695,1115.012241900228,934.53515625,0.8381389200331514,20.26789093017578,14.049207579278827,794.0
sac,SAC,3,52,strong,1,1,1.0,0.0,0.0,231.29670651414162,9.849032402038574,1106.694887621889,935.4208984375,0.8452382936796342,9.276138305664062,12.266188300659227,903.0
sac,SAC,3,52,strong,2,2,1.0,0.0,0.0,223.66904083070497,9.89380168914795,1097.0061291157601,893.7583618164062,0.8147250394460591,13.027427673339844,13.454863338932103,816.0
sac,SAC,3,52,strong,3,3,1.0,0.0,0.0,221.30628349515288,9.875736236572266,1099.4927396534458,930.5349731445312,0.846331166714053,12.177125930786133,13.822333770556067,796.0
sac,SAC,3,52,strong,4,4,1.0,0.0,0.0,223.17421458259201,9.955289840698242,1126.728210486966,982.02783203125,0.8715747266209148,28.88617706298828,13.629248732595086,827.0
sac,SAC,3,52,strong,5,5,1.0,0.0,0.0,223.66539844179187,9.959339141845703,1074.5388101486374,887.455078125,0.8258939274629283,13.127166748046875,12.875913630131476,835.0
sac,SAC,3,52,strong,6,6,1.0,0.0,0.0,222.72204324623306,9.996551513671875,1132.8983077678004,954.5559692382812,0.8425786875073413,11.115650177001953,13.322600050902675,851.0
sac,SAC,3,52,strong,7,7,1.0,0.0,0.0,216.6249424949711,9.895211219787598,1154.0941575508127,971.4354248046875,0.8417297830068228,9.44177532196045,14.617213459558124,790.0
sac,SAC,3,52,strong,8,8,1.0,0.0,0.0,218.0123110577087,9.87238597869873,1131.4692645197456,890.9869995117188,0.7874601877850389,10.599316596984863,13.999914846697314,809.0
sac,SAC,3,52,strong,9,9,1.0,0.0,0.0,223.66911434865668,9.976252555847168,1022.8513948888499,854.3290405273438,0.8352425824478453,7.437824249267578,13.205427064126537,775.0
sac,SAC,3,52,strong,10,10,1.0,0.0,0.0,220.01248209306078,9.93770980834961,1071.0218722793873,903.5235595703125,0.8436088776108757,27.020854949951172,14.08648532072912,761.0
sac,SAC,3,52,strong,11,11,1.0,0.0,0.0,225.13693285845147,9.98355770111084,1187.300970769616,992.8046875,0.8361862004176226,21.155912399291992,13.300295493036742,893.0
sac,SAC,3,52,strong,12,12,1.0,0.0,0.0,217.85046463279517,9.980388641357422,1102.008336811229,934.214599609375,0.8477382324643915,11.189080238342285,14.548644873114563,758.0
sac,SAC,3,52,strong,13,13,1.0,0.0,0.0,217.54094896082142,9.983673095703125,1160.0651287820638,987.4907836914062,0.851237365205658,35.710479736328125,14.923236257772519,778.0
sac,SAC,3,52,strong,14,14,1.0,0.0,0.0,217.6791711656041,9.920892715454102,1045.3749647516618,860.3132934570312,0.8229710127613458,8.627960205078125,14.006484504524803,747.0
sac,SAC,3,52,strong,15,15,1.0,0.0,0.0,219.65101405286288,9.854100227355957,1105.3907824971004,921.5856323242188,0.8337193026364287,26.15673828125,14.213538242796087,778.0
sac,SAC,3,52,strong,16,16,1.0,0.0,0.0,220.7915848268048,9.969430923461914,1057.8624647662398,857.2015380859375,0.8103147305404742,17.9588623046875,14.301447223328255,740.0
sac,SAC,3,52,strong,17,17,0.0,0.0,1.0,-35.4373114186452,134.93968200683594,1484.2890017343118,976.4609375,0.657864429608424,10.25624942779541,6.777691649902951,2200.0
sac,SAC,3,52,strong,18,18,1.0,0.0,0.0,219.63968127698672,9.93962287902832,1090.1389364890683,924.3443603515625,0.8479142698347529,10.27999496459961,13.623306986693288,801.0
sac,SAC,3,52,strong,19,19,1.0,0.0,0.0,217.14083507617698,9.998522758483887,1088.2453462983487,918.4957885742188,0.8440153607809758,11.436805725097656,14.839428812509011,734.0
sac,SAC,3,52,strong,20,20,1.0,0.0,0.0,216.57697248132015,9.986428260803223,1149.2861064847716,956.6106567382812,0.8323520586742225,8.277443885803223,14.628973370744982,786.0
sac,SAC,3,52,strong,21,21,1.0,0.0,0.0,218.43589354929406,9.833568572998047,1131.3563741769865,953.4130859375,0.8427168553596274,36.488494873046875,14.650589719626758,773.0
sac,SAC,3,52,strong,22,22,1.0,0.0,0.0,147.1440948144701,9.879929542541504,1055.8508375499655,858.1458129882812,0.8127528837118261,0.1880890280008316,14.276134249084704,740.0
sac,SAC,3,52,strong,23,23,1.0,0.0,0.0,218.40903546992593,9.879733085632324,1124.4922370956735,959.8709106445312,0.85360385690494,12.733619689941406,14.611016000555708,770.0
