method,method_label,model_seed,city_seed,wind_level,episode_seed,episode_index,success,collision,timeout,return,final_distance,path_length,straight_line_distance,path_efficiency,min_clearance,average_speed,steps
HW_GA_SAC,HW_GA_SAC,1,43,strong,0,0,0.0,0.0,1.0,2.7739591803215546,17.918800354003906,2033.121243992565,961.7584228515625,0.47304528723673084,20.72894287109375,9.251066013412043,2200.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,1,1,1.0,0.0,0.0,250.09844140752364,9.886191368103027,1640.2465877458503,933.720947265625,0.5692564485372984,19.555084228515625,14.860776883914419,1104.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,2,2,1.0,0.0,0.0,242.51243274407554,9.94714069366455,1382.8805502220396,893.7583618164062,0.6463019251177563,19.919403076171875,14.401325461333549,961.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,3,3,1.0,0.0,0.0,246.22597774321048,9.87905216217041,1747.3707835286386,962.46826171875,0.5508094050738005,12.749162673950195,13.495418498913446,1296.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,4,4,0.0,0.0,1.0,3.2547787720539674,16.9697208404541,1849.4081224398865,924.613525390625,0.4999510460518586,11.022611618041992,8.415848380300131,2200.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,5,5,0.0,0.0,1.0,3.4725343127439032,16.0838623046875,2028.5763642312331,857.922119140625,0.42291832551531805,17.800363540649414,9.230476288307797,2200.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,6,6,1.0,0.0,0.0,248.58094217640559,9.97522258758545,1671.2927945690312,954.5559692382812,0.5711482586056552,14.995440483093262,14.391902626484068,1162.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,7,7,1.0,0.0,0.0,243.2313429865684,9.946139335632324,1535.5299787644085,971.4354248046875,0.6326385275697256,15.022073745727539,14.361075514833503,1070.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,8,8,1.0,0.0,0.0,238.15104751011157,9.970444679260254,1471.2925137504656,973.8260498046875,0.6618847310806412,8.857819557189941,14.783705492754537,996.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,9,9,1.0,0.0,0.0,246.4196636825133,9.925636291503906,1484.2453801494569,854.3290405273438,0.5755982480749353,10.952710151672363,14.324450347554603,1037.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,10,10,1.0,0.0,0.0,243.96150588776393,9.948165893554688,1541.201549801672,916.830810546875,0.5948805402284059,20.917922973632812,15.131717997748437,1019.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,11,11,1.0,0.0,0.0,245.18380716251238,9.92922306060791,1562.6349237435245,992.8046875,0.6353401376193415,19.067123413085938,14.275454266212847,1095.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,12,12,1.0,0.0,0.0,248.70261171818316,9.99845027923584,1736.251969095564,985.5079345703125,0.5676065180122885,20.032058715820312,13.950492676769395,1245.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,13,13,1.0,0.0,0.0,243.5109697941424,9.971702575683594,1625.5637640166065,987.4907836914062,0.6074758834752902,21.478317260742188,14.800957175630998,1099.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,14,14,1.0,0.0,0.0,244.12755910932998,9.888043403625488,1515.9575952559314,923.1139526367188,0.608931249479227,19.471054077148438,15.16603425526619,1000.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,15,15,0.0,0.0,1.0,3.6177433156405954,17.304643630981445,1888.5622292725195,921.5856323242188,0.4879826664113772,21.608428955078125,8.591069407002493,2200.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,16,16,1.0,0.0,0.0,243.70436148102488,9.94863510131836,1479.1405625842642,857.2015380859375,0.5795267601804437,10.68587875366211,15.084304696558448,981.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,17,17,1.0,0.0,0.0,246.0662625775036,9.994534492492676,1621.2380671301307,962.72900390625,0.5938233399678589,20.715057373046875,14.709878463477086,1103.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,18,18,1.0,0.0,0.0,247.54867344880523,9.932303428649902,1683.8589154574822,924.3443603515625,0.5489440664335173,6.827873229980469,14.509789513473773,1161.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,19,19,1.0,0.0,0.0,242.8104921517335,9.870502471923828,1515.9311787139009,918.4957885742188,0.6058954400248304,18.214630126953125,15.488865454362532,979.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,20,20,1.0,0.0,0.0,240.73711122584496,9.996335983276367,1484.000197240401,956.6106567382812,0.6446162598341724,14.387073516845703,14.62726353606567,1015.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,21,21,1.0,0.0,0.0,245.73929508431024,9.974470138549805,1526.6148082230259,879.6443481445312,0.576205827040571,18.848419189453125,15.242075910944187,1002.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,22,22,1.0,0.0,0.0,240.2564115313621,9.923832893371582,1382.8216219812325,858.3555297851562,0.6207275878108924,19.7567138671875,15.38823301680759,899.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,23,23,1.0,0.0,0.0,234.81436107497836,9.959985733032227,1477.7947671504135,959.8709106445312,0.6495292390941545,7.053790092468262,14.020390973949885,1055.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,24,24,1.0,0.0,0.0,245.68677368586748,9.95411205291748,1530.333309684564,914.4694213867188,0.5975622536604208,21.449478149414062,14.247309422382088,1075.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,25,25,1.0,0.0,0.0,246.1824918278728,9.997130393981934,1694.760999763047,988.3939819335938,0.5832055269573622,18.93231201171875,15.385243145339935,1102.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,26,26,1.0,0.0,0.0,248.1509724909532,9.929177284240723,1565.7541837038348,936.1234130859375,0.5978738060092624,19.968109130859375,14.437860145546873,1085.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,27,27,1.0,0.0,0.0,244.03837022356498,9.875691413879395,1479.2754806273,896.5706787109375,0.6060877033740454,20.990554809570312,14.714454398833023,1006.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,28,28,0.0,0.0,1.0,1.0023076423174473,17.23333740234375,2012.5951229362006,932.8986206054688,0.463530200373561,20.174606323242188,9.155891599262302,2200.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,29,29,1.0,0.0,0.0,245.51157242865014,9.920798301696777,1452.599150342666,853.8196411132812,0.5877875124130882,19.983474731445312,15.174939187434124,958.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,30,30,1.0,0.0,0.0,242.76765969165604,9.959484100341797,1431.7606367574847,912.7813110351562,0.6375236807056915,19.042221069335938,14.628778886198388,979.0
HW_GA_SAC,HW_GA_SAC,1,43,strong,31,31,0.0,0.0,1.0,3.815936637606569,17.90692138671875,2079.2039983433997,997.0360107421875,0.4795277478961051,18.837982177734375,9.457712166769937,2200.0
