method,method_label,model_seed,city_seed,wind_level,episode_seed,episode_index,success,collision,timeout,return,final_distance,path_length,straight_line_distance,path_efficiency,min_clearance,average_speed,steps
td3,TD3,1,49,no_wind,0,0,1.0,0.0,0.0,204.62832375465874,9.945453643798828,1077.8556752523539,961.7584228515625,0.8922886847781267,5.998661041259766,14.397657671901031,749.0
td3,TD3,1,49,no_wind,1,1,1.0,0.0,0.0,192.46245185674417,9.926547050476074,1083.819583617114,935.4208984375,0.8630780552198996,2.4372787475585938,14.362159373270755,755.0
td3,TD3,1,49,no_wind,2,2,1.0,0.0,0.0,202.29322929445016,9.941957473754883,978.2303570911683,893.7583618164062,0.913648155914988,5.745356559753418,14.444647914980013,678.0
td3,TD3,1,49,no_wind,3,3,1.0,0.0,0.0,208.8905399603547,9.943685531616211,1063.8447364970948,962.46826171875,0.9047074527885097,6.64387321472168,15.285454797436893,697.0
td3,TD3,1,49,no_wind,4,4,0.0,0.0,1.0,-47.37978542864861,17.430402755737305,1541.6345919440273,924.613525390625,0.5997617919462171,2.7654037475585938,7.024869549274444,2200.0
td3,TD3,1,49,no_wind,5,5,1.0,0.0,0.0,204.13241928306743,9.966697692871094,978.5544007235313,857.922119140625,0.8767239905173261,7.276706695556641,13.778757732125777,711.0
td3,TD3,1,49,no_wind,6,6,0.0,0.0,1.0,-30.01559775592724,18.64954948425293,1585.4187356829545,954.5559692382812,0.6020844511006015,6.988162994384766,7.222620436786251,2200.0
td3,TD3,1,49,no_wind,7,7,0.0,0.0,1.0,-88.0516218586421,20.681621551513672,1528.975364685873,928.71533203125,0.607410265385181,0.9029922485351562,6.96755932024934,2200.0
td3,TD3,1,49,no_wind,8,8,1.0,0.0,0.0,141.75312794881285,9.982990264892578,1042.7253442182775,890.9869995117188,0.8544790864172236,0.9600143432617188,14.374438552570737,726.0
td3,TD3,1,49,no_wind,9,9,1.0,0.0,0.0,202.35333886383887,9.862017631530762,1277.7605559750327,998.0887451171875,0.7811234588905952,6.709907531738281,13.19463883815535,969.0
td3,TD3,1,49,no_wind,10,10,1.0,0.0,0.0,192.01389345594586,9.969610214233398,976.8674367819006,903.5235595703125,0.9249193140747888,2.3788986206054688,14.533400095412494,673.0
td3,TD3,1,49,no_wind,11,11,0.0,0.0,1.0,-41.34367627763536,19.363691329956055,1624.6915920582542,992.8046875,0.6110727059541541,5.808311462402344,7.401216529959982,2200.0
td3,TD3,1,49,no_wind,12,12,1.0,0.0,0.0,198.5684425765713,9.877211570739746,1106.9160944966573,985.5079345703125,0.8903185521197502,3.5261192321777344,14.403379905363364,769.0
td3,TD3,1,49,no_wind,13,13,1.0,0.0,0.0,205.9811629287632,9.952818870544434,1068.766440522418,987.4907836914062,0.9239537716104897,7.608307838439941,14.490054658757963,738.0
td3,TD3,1,49,no_wind,14,14,1.0,0.0,0.0,178.94623157620666,9.887495994567871,1017.6618364934824,923.1139526367188,0.9070930239631039,2.999706268310547,14.549139452236039,700.0
td3,TD3,1,49,no_wind,15,15,1.0,0.0,0.0,200.14624194243146,9.988862037658691,957.6283281814851,921.5856323242188,0.9623625421297732,5.083221435546875,15.479900717927874,619.0
td3,TD3,1,49,no_wind,16,16,1.0,0.0,0.0,189.57669789372505,9.759855270385742,945.9430967993906,857.2015380859375,0.9061872125144619,2.428295135498047,14.140613154955764,670.0
td3,TD3,1,49,no_wind,17,17,1.0,0.0,0.0,183.0247612385517,9.910421371459961,1086.555800344005,962.72900390625,0.8860373333808063,2.759723663330078,13.838764456240579,786.0
td3,TD3,1,49,no_wind,18,18,0.0,0.0,1.0,-30.108452488739296,15.35508918762207,1574.5293202378552,924.3443603515625,0.5870607479141303,6.597785949707031,7.17303824770857,2200.0
td3,TD3,1,49,no_wind,19,19,0.0,0.0,1.0,-31.834504311531106,15.074223518371582,1540.3967621759673,899.4371337890625,0.5838996522678456,16.239248275756836,7.018773718598214,2200.0
td3,TD3,1,49,no_wind,20,20,1.0,0.0,0.0,192.0191561109768,9.984371185302734,1508.0870089252244,893.0625,0.5921823440654549,3.184673309326172,7.273432310568478,2079.0
td3,TD3,1,49,no_wind,21,21,0.0,0.0,1.0,-63.80754315448983,18.37102508544922,1609.302328328048,994.192626953125,0.6177786544222684,0.28772735595703125,7.330919472819025,2200.0
td3,TD3,1,49,no_wind,22,22,1.0,0.0,0.0,183.30888516381572,9.980602264404297,943.6082051952596,858.3555297851562,0.9096524649311817,2.494173049926758,14.692724838876057,643.0
td3,TD3,1,49,no_wind,23,23,1.0,0.0,0.0,112.65334053186298,9.872055053710938,1036.0265376559678,905.2008666992188,0.8737236294615146,0.0,14.795907255161167,701.0
td3,TD3,1,49,no_wind,24,24,1.0,0.0,0.0,204.13364467514387,9.989483833312988,1373.6380197940937,972.2735595703125,0.7078091502709388,4.045196533203125,7.910484126206789,1741.0
td3,TD3,1,49,no_wind,25,25,1.0,0.0,0.0,205.54375776434267,9.985677719116211,1337.0674982880248,869.572021484375,0.650357609169149,8.582035064697266,6.652583860027122,2017.0
td3,TD3,1,49,no_wind,26,26,1.0,0.0,0.0,137.33673838878335,9.951350212097168,956.325654803903,904.1054077148438,0.9453949114229638,0.6805240511894226,14.788892741549697,647.0
td3,TD3,1,49,no_wind,27,27,1.0,0.0,0.0,199.33948234237442,9.878609657287598,1057.8757112063247,879.1780395507812,0.8310787649602338,2.90606689453125,13.485292631349745,785.0
td3,TD3,1,49,no_wind,28,28,1.0,0.0,0.0,162.85137651883127,9.995734214782715,1531.29167882607,994.7940673828125,0.6496437492205592,0.8723411560058594,7.842438438990071,1957.0
td3,TD3,1,49,no_wind,29,29,0.0,0.0,1.0,-44.89411878499979,20.949270248413086,1418.7262895402732,853.8196411132812,0.601821258552948,3.854217529296875,6.470425087931481,2200.0
td3,TD3,1,49,no_wind,30,30,1.0,0.0,0.0,202.29929459065787,9.955582618713379,990.0936271492695,912.7813110351562,0.9219141362047597,6.510002136230469,14.573952251146821,680.0
td3,TD3,1,49,no_wind,31,31,1.0,0.0,0.0,152.38613223414217,9.93035888671875,1524.6896015998286,997.0360107421875,0.6539272057053555,1.3075942993164062,8.218534237774808,1859.0
td3,TD3,1,49,no_wind,32,32,0.0,0.0,1.0,-54.27030650231274,18.163639068603516,1525.363621064876,914.2466430664062,0.5993630832943025,2.5083084106445312,6.951930916173891,2200.0
td3,TD3,1,49,no_wind,33,33,0.0,0.0,1.0,-51.75670096367442,17.96772003173828,1638.0244243762493,882.3709106445312,0.5386799473277288,2.785003662109375,7.460390445644205,2200.0
td3,TD3,1,49,no_wind,34,34,1.0,0.0,0.0,203.31127419391984,9.835521697998047,1027.184484434591,931.1689453125,0.9065255165191263,4.746389389038086,15.142138118069724,679.0
td3,TD3,1,49,no_wind,35,35,0.0,0.0,1.0,-33.43549851658913,16.71426773071289,1531.9936240897816,973.35986328125,0.6353550354098646,16.429101943969727,6.981615406870842,2200.0
td3,TD3,1,49,no_wind,36,36,1.0,0.0,0.0,199.36659182264893,9.962752342224121,981.1407699781347,889.2577514648438,0.9063508302530955,3.583073616027832,14.903811918947513,659.0
td3,TD3,1,49,no_wind,37,37,1.0,0.0,0.0,197.40217995390736,9.970474243164062,1731.662432707429,957.374755859375,0.5528645409039299,4.449333190917969,7.97068824210607,2178.0
td3,TD3,1,49,no_wind,38,38,1.0,0.0,0.0,196.64739226735617,9.923240661621094,1387.587555317568,861.9273681640625,0.6211697163620056,2.611867904663086,7.4430798806963665,1869.0
td3,TD3,1,49,no_wind,39,39,1.0,0.0,0.0,200.7435102292642,9.84020709991455,1058.204047624173,991.6890258789062,0.9371434820206906,5.84517240524292,14.912429050218874,711.0
td3,TD3,1,49,no_wind,40,40,1.0,0.0,0.0,179.65801586864973,9.922131538391113,1004.3844215499169,943.14501953125,0.9390279252597674,1.4770431518554688,14.714883315266487,683.0
td3,TD3,1,49,no_wind,41,41,0.0,0.0,1.0,-62.76958596370022,16.685335159301758,1505.1336962539513,903.6188354492188,0.6003578537230204,1.9954986572265625,6.859287328313697,2200.0
td3,TD3,1,49,no_wind,42,42,0.0,0.0,1.0,-33.353107011333286,19.623750686645508,1457.2874796904769,870.6615600585938,0.5974535376118921,7.584105014801025,6.643535229705951,2200.0
td3,TD3,1,49,no_wind,43,43,1.0,0.0,0.0,188.30525284597442,9.990867614746094,1367.0377278337778,915.993408203125,0.6700571531808546,2.0434837341308594,7.6436215059024555,1793.0
td3,TD3,1,49,no_wind,44,44,0.0,0.0,1.0,-43.230204784578795,17.47566795349121,1522.3330598425166,954.2368774414062,0.6268253003321893,1.6562881469726562,6.937616839381781,2200.0
td3,TD3,1,49,no_wind,45,45,1.0,0.0,0.0,161.7957478647455,9.883405685424805,1074.7159600608702,914.264892578125,0.850703745505317,0.4097709655761719,14.213265061221003,757.0
