method,method_label,model_seed,city_seed,wind_level,episode_seed,episode_index,success,collision,timeout,return,final_distance,path_length,straight_line_distance,path_efficiency,min_clearance,average_speed,steps
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,0,0,1.0,0.0,0.0,231.67764114874836,9.9577054977417,1399.8038947771906,934.53515625,0.6676186283927662,3.1801910400390625,14.429092002209625,971.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,1,1,1.0,0.0,0.0,228.53896606353635,9.8981294631958,1221.395344821868,935.4208984375,0.765862505046574,8.24545669555664,14.188604729219822,862.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,2,2,1.0,0.0,0.0,228.95234933918653,9.99216365814209,1208.4383465707422,893.7583618164062,0.7395978159354822,2.4450340270996094,13.70565038089169,883.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,3,3,1.0,0.0,0.0,211.07010878685762,9.973092079162598,1455.042703898489,962.9381713867188,0.6617937527240425,0.5131378173828125,13.922352209088908,1046.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,4,4,1.0,0.0,0.0,214.4738470447249,9.903472900390625,1495.0182581139927,997.798828125,0.6674158142949713,1.5672416687011719,14.052456043919488,1065.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,5,5,1.0,0.0,0.0,232.66846755560553,9.884431838989258,1150.1120042586776,857.922119140625,0.7459465825622887,18.478321075439453,14.211053079145927,810.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,6,6,1.0,0.0,0.0,240.9013479884081,9.939955711364746,1451.0937866665347,954.5559692382812,0.6578182458013934,8.509544372558594,14.177558421855792,1024.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,7,7,1.0,0.0,0.0,156.68438379203317,9.848834991455078,1320.0170634238862,971.4354248046875,0.7359264146820642,1.0742568969726562,12.24772106833321,1079.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,8,8,1.0,0.0,0.0,221.54169723643176,9.981339454650879,1267.4334073839705,890.9869995117188,0.7029852569144038,4.130653381347656,14.122472472074037,898.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,9,9,1.0,0.0,0.0,234.08186148908874,9.989583969116211,1253.9965868862832,894.4998168945312,0.7133191798516814,8.419418334960938,14.286877902294588,879.0
HW_GA_SAC,HW_GA_SAC,2,45,no_wind,10,10,1.0,0.0,0.0,234.0484258968344,9.978043556213379,1377.7796370952617,916.830810546875,0.6654408193169457,4.503303527832031,13.648057745765932,1010.0
