method,method_label,model_seed,city_seed,wind_level,episode_seed,episode_index,success,collision,timeout,return,final_distance,path_length,straight_line_distance,path_efficiency,min_clearance,average_speed,steps
sac,SAC,1,51,strong,0,0,1.0,0.0,0.0,147.1420421643692,9.979324340820312,1108.738317316156,934.53515625,0.842881626488893,0.23091888427734375,11.743314204140315,945.0
sac,SAC,1,51,strong,1,1,1.0,0.0,0.0,136.45565394978243,9.974407196044922,1046.6219520366585,935.4208984375,0.8937524161587014,0.05776297673583031,11.099494746428425,944.0
sac,SAC,1,51,strong,2,2,0.0,0.0,1.0,-19.88853073443876,15.238236427307129,1641.0438674228187,893.7583618164062,0.544627952706719,13.295782089233398,7.4710277823155575,2200.0
sac,SAC,1,51,strong,3,3,0.0,0.0,1.0,-38.67023851551467,20.304584503173828,1850.0585872107515,962.46826171875,0.5202366391919616,3.2668609619140625,8.414072721600533,2200.0
sac,SAC,1,51,strong,4,4,1.0,0.0,0.0,202.56429426464345,9.873414039611816,1085.1617027609834,982.02783203125,0.904959905544649,2.0290069580078125,12.039101098727018,903.0
sac,SAC,1,51,strong,5,5,1.0,0.0,0.0,212.21909480160377,9.99518871307373,888.663975070061,857.922119140625,0.9654066589938988,8.72913646697998,13.83823307064792,643.0
sac,SAC,1,51,strong,6,6,1.0,0.0,0.0,225.27522468322,9.835908889770508,1053.612542554071,978.9934692382812,0.9291778805756193,8.391368865966797,11.081164529844493,952.0
sac,SAC,1,51,strong,7,7,1.0,0.0,0.0,192.4946354449068,9.84089183807373,1043.7285069829782,971.4354248046875,0.9307357404778926,2.649322509765625,13.426447524049902,778.0
sac,SAC,1,51,strong,8,8,1.0,0.0,0.0,101.30496627313134,9.93085765838623,951.0341422705171,867.2828979492188,0.911936658634201,0.0975494384765625,13.17448323214862,723.0
sac,SAC,1,51,strong,9,9,1.0,0.0,0.0,216.23902638925028,9.992050170898438,945.4517639857696,854.3290405273438,0.9036199127977962,2.857288360595703,12.072191454318105,784.0
sac,SAC,1,51,strong,10,10,1.0,0.0,0.0,211.56780316528653,9.996101379394531,952.8979628688809,916.830810546875,0.9621500373309448,9.38935661315918,14.6933886035014,649.0
sac,SAC,1,51,strong,11,11,1.0,0.0,0.0,150.62063681718845,9.92837905883789,1107.1346122180503,929.7369384765625,0.8397686498247159,0.8563308715820312,11.352253335237991,976.0
sac,SAC,1,51,strong,12,12,1.0,0.0,0.0,222.49059730620706,9.938529014587402,1121.5217152202133,985.5079345703125,0.8787238991416281,2.2849998474121094,11.377992478668267,987.0
sac,SAC,1,51,strong,13,13,0.0,1.0,0.0,-155.32221807352462,266.73541259765625,767.7085696594233,987.4907836914062,1.0,0.0,13.891104595786192,553.0
sac,SAC,1,51,strong,14,14,1.0,0.0,0.0,196.78915503127453,9.773758888244629,964.3455646835276,923.1139526367188,0.9572439449541721,2.943347930908203,13.454768391538796,718.0
sac,SAC,1,51,strong,15,15,1.0,0.0,0.0,207.10565049783168,9.807022094726562,1055.4623890952457,921.5856323242188,0.8731581928885332,3.3591809272766113,12.70594354876532,832.0
sac,SAC,1,51,strong,16,16,0.0,0.0,1.0,-24.028264968048347,14.004026412963867,1609.384683603594,857.2015380859375,0.5326268771034693,12.132139205932617,7.328105690140616,2200.0
sac,SAC,1,51,strong,17,17,1.0,0.0,0.0,128.27420642190793,9.972479820251465,1158.4891199607152,962.72900390625,0.8310211872675131,0.20035552978515625,11.227238309752675,1033.0
sac,SAC,1,51,strong,18,18,1.0,0.0,0.0,230.2191058163936,9.989690780639648,1130.094605236852,962.7034301757812,0.8518786176968008,10.160043716430664,11.861838803226343,954.0
sac,SAC,1,51,strong,19,19,1.0,0.0,0.0,20.29773524306742,9.970072746276855,1167.0298890008517,899.4371337890625,0.7707061680820465,0.38407135009765625,10.26874770939036,1138.0
sac,SAC,1,51,strong,20,20,1.0,0.0,0.0,183.64796488462179,9.986108779907227,932.8507294028217,893.0625,0.9573476997458181,1.2170944213867188,14.23163283198345,656.0
sac,SAC,1,51,strong,21,21,1.0,0.0,0.0,178.36402492367748,9.878554344177246,1163.4418454845782,994.192626953125,0.854527134993189,0.3075218200683594,13.44933268200718,866.0
sac,SAC,1,51,strong,22,22,1.0,0.0,0.0,190.31427912859291,9.915351867675781,936.3038855259117,858.3555297851562,0.9167488708038708,1.4815406799316406,12.859582205695217,729.0
sac,SAC,1,51,strong,23,23,1.0,0.0,0.0,206.38595562097774,9.813039779663086,1041.9068933818003,959.8709106445312,0.9212636145721252,3.370922088623047,14.140407237176326,738.0
sac,SAC,1,51,strong,24,24,1.0,0.0,0.0,217.44424257048428,9.89235782623291,1023.1264396267599,914.4694213867188,0.8937990320339296,3.3344993591308594,12.162991854045849,842.0
sac,SAC,1,51,strong,25,25,1.0,0.0,0.0,216.97767123519276,9.980632781982422,1058.9504932737034,869.572021484375,0.8211639987022695,11.441234588623047,12.50052162498798,848.0
sac,SAC,1,51,strong,26,26,1.0,0.0,0.0,220.38732466882033,9.838346481323242,1040.088512727614,936.1234130859375,0.9000420652959334,7.456240653991699,11.907499319893974,875.0
sac,SAC,1,51,strong,27,27,1.0,0.0,0.0,204.1238833632846,9.974635124206543,996.1672624190554,896.5706787109375,0.9000202200318637,2.3509178161621094,12.929213691546295,771.0
sac,SAC,1,51,strong,28,28,1.0,0.0,0.0,18.839928597869942,9.888440132141113,1065.240876952256,930.9839477539062,0.8739656615671094,0.013506133109331131,11.481386196497823,929.0
sac,SAC,1,51,strong,29,29,1.0,0.0,0.0,211.50052163933594,9.98586654663086,897.3093072536967,853.8196411132812,0.9515332496956709,6.566753387451172,14.103228819052129,637.0
sac,SAC,1,51,strong,30,30,1.0,0.0,0.0,214.09251880560896,9.803728103637695,990.9637737737282,912.7813110351562,0.9211046207664663,6.002162933349609,12.089141131173388,821.0
sac,SAC,1,51,strong,31,31,1.0,0.0,0.0,214.74862382014823,9.913270950317383,1056.3583895295585,997.0360107421875,0.9438425638728635,3.9164161682128906,12.393670160703335,853.0
sac,SAC,1,51,strong,32,32,0.0,0.0,1.0,-33.68320110751224,29.777759552001953,1833.9926103926036,976.1419677734375,0.532249673331276,3.069427490234375,8.344594447260553,2200.0
sac,SAC,1,51,strong,33,33,1.0,0.0,0.0,182.1844823121077,9.981313705444336,969.2486829529978,882.3709106445312,0.9103658598288964,0.5916595458984375,13.679863289145723,709.0
sac,SAC,1,51,strong,34,34,1.0,0.0,0.0,192.03481266471513,9.980841636657715,1074.6228438967414,931.1689453125,0.8665076781133217,3.2148311138153076,13.39287183405008,803.0
sac,SAC,1,51,strong,35,35,1.0,0.0,0.0,193.90685675207308,9.952066421508789,1191.4334152909287,973.35986328125,0.8169653887402271,1.2339019775390625,11.126298981204407,1072.0
sac,SAC,1,51,strong,36,36,1.0,0.0,0.0,224.36693739767009,9.973238945007324,1025.03940220533,914.2523193359375,0.8919191958562387,8.751443862915039,11.829035258416898,867.0
sac,SAC,1,51,strong,37,37,1.0,0.0,0.0,212.49298216173116,9.975176811218262,989.8052125043878,879.4722900390625,0.8885306714174975,3.595142364501953,12.515208890341748,792.0
sac,SAC,1,51,strong,38,38,1.0,0.0,0.0,203.25751064525144,9.800601959228516,988.8639195800449,918.7420654296875,0.9290884693415277,3.64127516746521,13.091021184089792,757.0
sac,SAC,1,51,strong,39,39,1.0,0.0,0.0,145.77619439383756,9.929797172546387,1121.8239539534186,991.6890258789062,0.883997014312358,1.6984519958496094,12.89044514107048,872.0
sac,SAC,1,51,strong,40,40,0.0,0.0,1.0,-29.295395522251184,20.702028274536133,1644.4823878265406,867.55078125,0.527552491697168,11.779356956481934,7.483980720469898,2200.0
sac,SAC,1,51,strong,41,41,1.0,0.0,0.0,161.03772973092208,9.935074806213379,1057.1596223283582,942.0112915039062,0.8910776306695846,0.3935699462890625,13.937439444979189,759.0
sac,SAC,1,51,strong,42,42,1.0,0.0,0.0,211.98894756994991,9.968162536621094,942.5479932884559,870.6615600585938,0.9237318059751445,4.571338653564453,13.011308311429516,725.0
sac,SAC,1,51,strong,43,43,1.0,0.0,0.0,209.7036305894513,9.891873359680176,1068.6700089603116,915.993408203125,0.8571340081811384,3.7029991149902344,12.47839828007697,857.0
sac,SAC,1,51,strong,44,44,0.0,0.0,1.0,-27.505082130112875,26.19087028503418,1433.6173581444612,914.6932373046875,0.6380316422009427,11.070603370666504,6.533678183318539,2200.0
sac,SAC,1,51,strong,45,45,1.0,0.0,0.0,193.20798940929376,9.891121864318848,1066.4428923065,914.264892578125,0.8573031891100659,1.7828750610351562,13.455404117365628,794.0
sac,SAC,1,51,strong,46,46,0.0,0.0,1.0,-25.96280590218055,24.758316040039062,1685.7368479160853,929.7449340820312,0.5515362230062099,15.087377548217773,7.674514650031925,2200.0
sac,SAC,1,51,strong,47,47,1.0,0.0,0.0,226.58829814499177,9.858307838439941,1075.7426066879864,929.9989013671875,0.8645180506798769,4.705668926239014,10.838980859793887,994.0
sac,SAC,1,51,strong,48,48,1.0,0.0,0.0,206.25100987277543,9.879364967346191,1084.8582623846414,967.8079833984375,0.892105463870539,4.105949401855469,13.907894012412097,781.0
sac,SAC,1,51,strong,49,49,1.0,0.0,0.0,207.79563774639374,9.894919395446777,1108.3715579362076,929.423095703125,0.838548309046936,4.929290771484375,12.12473549126276,915.0
sac,SAC,1,51,strong,50,50,1.0,0.0,0.0,132.14244978608644,9.943286895751953,1039.5487770865884,913.3204345703125,0.8785739108173066,0.018515853211283684,12.256752222811516,849.0
sac,SAC,1,51,strong,51,51,1.0,0.0,0.0,205.69016017945177,9.79843807220459,963.2397890592051,913.4193115234375,0.9482782188800286,4.866013526916504,14.082433626947612,685.0
sac,SAC,1,51,strong,52,52,1.0,0.0,0.0,200.2954290752,9.901938438415527,955.7475253315504,888.89892578125,0.9300562148700197,3.6648426055908203,12.771778178628837,749.0
sac,SAC,1,51,strong,53,53,1.0,0.0,0.0,189.91914831362666,9.799656867980957,1012.2079428452987,958.13525390625,0.946579465888154,4.055686950683594,14.042838424361644,722.0
sac,SAC,1,51,strong,54,54,1.0,0.0,0.0,41.334098128233876,9.900632858276367,1065.4011120388918,959.1658325195312,0.9002861191724733,0.03176948055624962,14.059949999270232,759.0
sac,SAC,1,51,strong,55,55,1.0,0.0,0.0,204.5948298769421,9.823751449584961,938.6945009402116,860.993896484375,0.9172248219436564,4.651865482330322,12.489878256640745,753.0
sac,SAC,1,51,strong,56,56,0.0,0.0,1.0,-27.880830435030674,36.790645599365234,1808.418187081825,941.2478637695312,0.5204813081914349,15.416893005371094,8.228494135303931,2200.0
sac,SAC,1,51,strong,57,57,0.0,0.0,1.0,-29.33320649205764,48.734642028808594,1712.070406980737,896.2239379882812,0.523473762722636,17.260089874267578,7.789714633212848,2200.0
sac,SAC,1,51,strong,58,58,1.0,0.0,0.0,89.94420319795324,9.967255592346191,1101.957888079094,931.9998779296875,0.8457672366721082,0.21477340161800385,11.851459796395389,931.0
sac,SAC,1,51,strong,59,59,1.0,0.0,0.0,45.183838748643026,9.81319522857666,1057.6478968023441,866.7564086914062,0.8195131965107929,0.0,11.065229955760913,957.0
sac,SAC,1,51,strong,60,60,0.0,1.0,0.0,-170.35844442736666,171.48294067382812,840.2248103025449,911.9364624023438,1.0,0.0,13.759147133452608,611.0
sac,SAC,1,51,strong,61,61,1.0,0.0,0.0,172.23699161055123,9.958492279052734,1074.368862870375,880.8306884765625,0.8198587272189372,0.44945812225341797,12.740389191355751,844.0
sac,SAC,1,51,strong,62,62,0.0,0.0,1.0,-27.67805745802817,43.567543029785156,1872.2170932162012,975.6613159179688,0.5211261661124577,16.070960998535156,8.514247749989684,2200.0
sac,SAC,1,51,strong,63,63,1.0,0.0,0.0,221.49052656658523,9.975915908813477,983.5293842997357,915.0474243164062,0.9303712109912323,6.195819854736328,11.509993301985556,855.0
sac,SAC,1,51,strong,64,64,1.0,0.0,0.0,220.33209542985693,9.828386306762695,1054.5898895077034,994.4308471679688,0.9429550359449987,6.1731414794921875,12.214169442377708,864.0
sac,SAC,1,51,strong,65,65,0.0,0.0,1.0,-29.37931951723312,16.881811141967773,1836.5583382214227,854.1882934570312,0.4651027281192997,11.444902420043945,8.35491865973581,2200.0
sac,SAC,1,51,strong,66,66,0.0,0.0,1.0,-89.41400184742439,23.20551300048828,1834.0325287796456,922.0425415039062,0.5027405605054497,2.614025115966797,8.347691391977397,2200.0
sac,SAC,1,51,strong,67,67,1.0,0.0,0.0,189.04290501036172,9.99638843536377,1393.8825204793284,864.3283081054688,0.6200869122085292,3.187833786010742,8.617473746817788,1620.0
sac,SAC,1,51,strong,68,68,1.0,0.0,0.0,131.13659260763131,9.953839302062988,1083.3803662159203,944.6571655273438,0.8719533738892508,0.0,12.337161599708228,879.0
sac,SAC,1,51,strong,69,69,0.0,1.0,0.0,-152.2785439160595,237.50767517089844,695.8930464594646,851.3783569335938,1.0,0.0,12.915877403929857,539.0
sac,SAC,1,51,strong,70,70,1.0,0.0,0.0,183.20792060756196,9.941386222839355,1020.1954166339606,904.4849243164062,0.8865800704150091,0.592559814453125,12.692294612138168,805.0
sac,SAC,1,51,strong,71,71,1.0,0.0,0.0,213.05604757867428,9.91952133178711,1000.7780541812615,941.7337646484375,0.9410016144077737,8.916942596435547,13.844178333466882,724.0
sac,SAC,1,51,strong,72,72,0.0,0.0,1.0,-27.555231422117124,15.044224739074707,1736.1314198722039,896.2926025390625,0.5162584999498704,10.360958099365234,7.902913646630266,2200.0
sac,SAC,1,51,strong,73,73,0.0,1.0,0.0,-150.1680545115667,227.79563903808594,823.4408213067808,978.025146484375,1.0,0.0,13.488487903693304,611.0
sac,SAC,1,51,strong,74,74,1.0,0.0,0.0,212.40699877904234,9.977568626403809,1142.4281107106763,986.2275390625,0.8632731721289598,4.959785461425781,12.93347216689654,885.0
