method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
SAC_Large,4,3,0,1313000,1,0,0,242.65689703286057,1041,960.3966674804688,9.981297492980957,9.981297492980957,14.031883239746094,15.672395046746697,1631.0454915099265,0.588822735159514,1.6983039891098919
SAC_Large,4,3,1,1313001,1,0,0,242.86762738772083,1033,901.265625,9.9364652633667,9.9364652633667,13.76157283782959,15.053511027560461,1554.410831513242,0.5798117246279122,1.7246977898588356
SAC_Large,4,3,2,1313002,1,0,0,228.23965813175855,1069,992.4136962890625,9.998002052307129,9.998002052307129,2.400981903076172,15.376854997912336,1643.1203117212806,0.6039811505034841,1.6556808091881527
SAC_Large,4,3,3,1313003,1,0,0,237.83321939286708,1080,968.13671875,9.989958763122559,9.989958763122559,3.85882568359375,15.101746643858927,1630.1561308844334,0.593892020775177,1.6838077714779718
SAC_Large,4,3,4,1313004,1,0,0,227.3380088813123,1020,896.790771484375,9.997751235961914,9.997751235961914,2.2327423095703125,15.340219321087295,1564.0224973330335,0.5733873860597146,1.7440216236215849
SAC_Large,4,3,5,1313005,1,0,0,235.31068159819893,1053,888.8256225585938,9.92028522491455,9.92028522491455,5.8527607917785645,14.967407589284782,1575.3276046970225,0.5642163699210607,1.7723697030270666
SAC_Large,4,3,6,1313006,1,0,0,236.58307937886116,1004,942.003662109375,9.94619083404541,9.94619083404541,10.110262870788574,15.158403339257752,1521.1716223322287,0.619261921718678,1.614825593061874
SAC_Large,4,3,7,1313007,1,0,0,230.85332223700547,1042,896.17236328125,9.986323356628418,9.986323356628418,3.2084121704101562,15.050313315613485,1567.4964103633583,0.5717221151871793,1.7491014838084484
SAC_Large,4,3,8,1313008,1,0,0,244.463725927625,1152,985.8314819335938,9.966485977172852,9.966485977172852,13.142250061035156,15.588397200840214,1795.2400574989135,0.5491362995247728,1.821041517134104
SAC_Large,4,3,9,1313009,1,0,0,202.58190724845605,1024,886.4917602539062,9.995630264282227,9.995630264282227,1.758209228515625,14.863458915264346,1521.5691431926416,0.5826168099031107,1.7163940054635571
SAC_Large,4,3,10,1313010,1,0,0,238.12154946600396,951,866.3175048828125,9.963274955749512,9.963274955749512,8.445693969726562,15.317472999028228,1456.1184633750204,0.5949498798846657,1.6808138530826418
SAC_Large,4,3,11,1313011,1,0,0,241.397871554624,972,861.888427734375,9.899833679199219,9.899833679199219,10.889845848083496,14.98216061263418,1455.5075954007318,0.5921565991533552,1.688742473578383
SAC_Large,4,3,12,1313012,1,0,0,233.05904711255005,1023,986.000244140625,9.990845680236816,9.990845680236816,4.4043426513671875,15.3526431583123,1569.985090729864,0.6280315972187018,1.5922765740268419
SAC_Large,4,3,13,1313013,1,0,0,233.79766932289442,982,996.0119018554688,9.884222030639648,9.884222030639648,9.213854789733887,15.352652148777986,1506.916430086536,0.6609602775372699,1.5129502240679094
