method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
LSTM_SAC,5,1,0,1411000,1,0,0,209.3031001466122,764,954.09619140625,9.989554405212402,9.989554405212402,8.127212524414062,13.716725980112066,1047.2686667783512,0.9110328816971848,1.097655221990535
LSTM_SAC,5,1,1,1411001,0,1,0,-142.06119220341122,834,976.3597412109375,130.12184143066406,40.89711380004883,0.0,13.37259798555923,1114.6674395258005,0.8759202131411485,nan
LSTM_SAC,5,1,2,1411002,1,0,0,196.4103064579044,685,955.7235107421875,9.849723815917969,9.849723815917969,3.0087432861328125,14.596559285247412,998.4953545773767,0.9571637027261957,1.0447533657532122
LSTM_SAC,5,1,3,1411003,1,0,0,190.58338824185597,838,870.8394165039062,9.982160568237305,9.982160568237305,1.5550225973129272,12.79991251280029,1072.0310238427023,0.8123266931048101,1.2310318108320188
LSTM_SAC,5,1,4,1411004,1,0,0,210.18288003389267,686,966.216796875,9.883389472961426,9.883389472961426,7.908259391784668,14.687742013625432,1005.9032158998845,0.9605464836004318,1.0410740313698135
LSTM_SAC,5,1,5,1411005,1,0,0,212.5217843590407,761,876.58544921875,9.99156665802002,9.99156665802002,8.733833312988281,13.478240764094089,1024.6015508305313,0.8555378903225346,1.1688553029755393
LSTM_SAC,5,1,6,1411006,1,0,0,195.06687226322478,811,957.0416870117188,9.98227310180664,9.98227310180664,1.6423187255859375,13.493053453771166,1093.7293273594582,0.8750260810160971,1.1428230788718672
LSTM_SAC,5,1,7,1411007,1,0,0,205.6715398510797,624,891.8075561523438,9.952703475952148,9.952703475952148,5.007621765136719,14.872011907876303,926.4750759123983,0.9625812710332075,1.0388733191604989
LSTM_SAC,5,1,8,1411008,1,0,0,187.75850990197313,868,930.192626953125,9.95543098449707,9.95543098449707,1.6165695190429688,13.118084529440523,1137.799051695544,0.8175368274098623,1.223186487106913
LSTM_SAC,5,1,9,1411009,1,0,0,208.93349628279242,658,973.82763671875,9.996405601501465,9.996405601501465,12.645217895507812,15.169520138788368,996.1968044397271,0.9775454331701477,1.0229703562288996
