method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
td3,5,1,0,1411000,1,0,0,231.47171307730667,940,954.09619140625,9.94003677368164,9.94003677368164,16.376903533935547,14.47069036548442,1359.1120383343914,0.701999661908305,1.424502110558879
td3,5,1,1,1411001,1,0,0,226.70999946836434,1071,976.3597412109375,9.967530250549316,9.967530250549316,13.78296947479248,13.187528584628991,1411.4344532321645,0.6917499703759447,1.4456090246834863
td3,5,1,2,1411002,1,0,0,229.19727170099344,920,955.7235107421875,9.916280746459961,9.916280746459961,15.251315116882324,14.02322544241729,1289.5101765909908,0.7411523600913199,1.3492502403645947
td3,5,1,3,1411003,1,0,0,211.4347517171717,1283,870.8394165039062,9.916157722473145,9.916157722473145,3.2005538940429688,10.238112325187037,1311.60305347969,0.6639504339316415,1.5061365260030197
td3,5,1,4,1411004,1,0,0,230.4795195304531,1216,966.216796875,9.929542541503906,9.929542541503906,6.140857219696045,11.782712422997543,1430.8956422005508,0.6752531550023251,1.4809260683818009
td3,5,1,5,1411005,1,0,0,227.6204604136488,875,876.58544921875,9.916569709777832,9.916569709777832,14.559157371520996,14.111684771742139,1234.2172810067013,0.710235922562804,1.4079828522212956
td3,5,1,6,1411006,1,0,0,233.19146775609124,972,957.0416870117188,9.905366897583008,9.905366897583008,12.88757610321045,14.109361851840843,1370.5480338812501,0.6982912406955017,1.4320672259958391
td3,5,1,7,1411007,1,0,0,228.96833522691077,923,891.8075561523438,9.868881225585938,9.868881225585938,7.474420547485352,13.544902402879357,1249.1598814477202,0.7139258708170958,1.4007056486907938
td3,5,1,8,1411008,0,0,1,-36.411230344689194,2200,930.192626953125,27.509859085083008,10.361701011657715,1.6116828918457031,7.198634131154553,1576.2571020870607,0.59012747712381,nan
td3,5,1,9,1411009,1,0,0,228.29995840213127,905,973.82763671875,9.946871757507324,9.946871757507324,32.83103942871094,14.712891385436716,1330.6314298140505,0.7318537762593191,1.3663931681971238
td3,5,1,10,1411010,1,0,0,228.31749354473047,910,991.8025512695312,9.997517585754395,9.997517585754395,29.511520385742188,15.161472650019677,1379.0240138573163,0.7192061496415321,1.3904219263119784
td3,5,1,11,1411011,1,0,0,220.0266729106074,953,850.2481079101562,9.978544235229492,9.978544235229492,6.005980491638184,12.35885541205141,1176.8717309885358,0.7224645520170445,1.3841509555148497
td3,5,1,12,1411012,1,0,0,226.69575850034272,953,952.5205078125,9.994660377502441,9.994660377502441,3.5911636352539062,14.455320338262215,1376.6720839984466,0.6919007938665914,1.445293904653063
td3,5,1,13,1411013,1,0,0,219.68556864626197,952,897.1295776367188,9.991365432739258,9.991365432739258,3.180572509765625,13.616417407050353,1295.6714802150095,0.6924051284109805,1.4442411804414672
td3,5,1,14,1411014,1,0,0,229.45965290823176,1041,972.7395629882812,9.974587440490723,9.974587440490723,11.81627082824707,13.164999064977758,1369.3599187955099,0.7103607675649685,1.4077354010242995
td3,5,1,15,1411015,1,0,0,217.56171526276432,929,975.488525390625,9.977859497070312,9.977859497070312,3.4901046752929688,14.377586896504216,1334.2535115831242,0.7311118291404638,1.3677798117090463
td3,5,1,16,1411016,1,0,0,229.2426991848703,904,937.172119140625,9.912776947021484,9.912776947021484,13.997886657714844,13.937258150131829,1258.772545002319,0.7445126785307337,1.3431604710526361
td3,5,1,17,1411017,1,0,0,230.43694022261388,966,984.9520874023438,9.997068405151367,9.997068405151367,10.783935546875,14.298549928650353,1380.3554727648336,0.7135495941704768,1.4014442838588261
td3,5,1,18,1411018,1,0,0,227.62239759025903,841,914.2974853515625,9.987346649169922,9.987346649169922,21.1167049407959,15.057200243937983,1264.9661990771538,0.7227841234165633,1.383538967725317
td3,5,1,19,1411019,1,0,0,229.96812201147787,845,874.7214965820312,9.999208450317383,9.999208450317383,29.308008193969727,14.722633576534204,1243.5871591060031,0.7033857580282961,1.42169497830488
