method,train_seed,city_seed,episode_seed,success,collision,timeout,done_reason,episode_steps,total_reward,final_distance,mean_speed,min_clearance,path_length,path_efficiency,success_weighted_path_length
LSTM_SAC,2,1,9000,True,False,False,success,648,213.73569332127641,9.898906707763672,14.96695739509147,24.08538818359375,969.3459918573499,1.108833047330238,969.3459918573499
LSTM_SAC,2,1,9001,True,False,False,success,810,217.8450326802806,9.97906494140625,14.049321966112396,11.692898750305176,1136.8451531343162,1.1441205559739245,1136.8451531343162
LSTM_SAC,2,1,9002,True,False,False,success,722,215.37180761584756,9.911189079284668,14.600312039297373,23.28350830078125,1053.5995681770146,1.1155708065550725,1053.5995681770146
LSTM_SAC,2,1,9003,True,False,False,success,689,215.29589393645816,9.886479377746582,14.514127754334615,23.954513549804688,999.3252082690597,1.1354936575864505,999.3252082690597
LSTM_SAC,2,1,9004,True,False,False,success,690,212.52751707502023,9.875642776489258,15.240291878105937,24.877243041992188,1050.6696137152612,1.1129372433573932,1050.6696137152612
LSTM_SAC,2,1,9005,True,False,False,success,732,215.11240077252245,9.873123168945312,14.80205116131918,19.075037002563477,1082.373308211565,1.1333894617825495,1082.373308211565
LSTM_SAC,2,1,9006,True,False,False,success,688,213.74450761015243,9.933233261108398,14.482480997262998,22.965879440307617,995.7250556461513,1.1113553986165685,995.7250556461513
LSTM_SAC,2,1,9007,True,False,False,success,755,127.2721116808328,9.852952003479004,13.251329182078507,0.40286707878112793,999.6029278412461,1.1607669612014866,999.6029278412461
LSTM_SAC,2,1,9008,True,False,False,success,745,213.71355294978127,9.963897705078125,14.423436340869673,13.404783248901367,1074.0957331061363,1.1378073913198976,1074.0957331061363
LSTM_SAC,2,1,9009,True,False,False,success,725,215.6327055741669,9.992133140563965,14.385501844800752,17.168302536010742,1041.8596356585622,1.1461745298676402,1041.8596356585622
LSTM_SAC,2,1,9010,True,False,False,success,658,214.68475483878046,9.9314546585083,14.6973224022287,11.26545238494873,966.476030446589,1.1360031441889298,966.476030446589
LSTM_SAC,2,1,9011,True,False,False,success,714,214.37530325923228,9.935834884643555,14.804465390220075,23.501739501953125,1056.2315038368106,1.1078831759230872,1056.2315038368106
LSTM_SAC,2,1,9012,True,False,False,success,678,216.00647524067864,9.912825584411621,14.285666949277783,23.502914428710938,967.908639870584,1.1163630539415148,967.908639870584
LSTM_SAC,2,1,9013,True,False,False,success,674,213.03547193997514,9.948545455932617,14.991660356344738,23.79949951171875,1010.0448470637202,1.1204776892183965,1010.0448470637202
LSTM_SAC,2,1,9014,True,False,False,success,710,202.8051729124076,9.875791549682617,13.689925970242058,4.612049102783203,970.9320291914046,1.1341192943020857,970.9320291914046
LSTM_SAC,2,1,9015,True,False,False,success,702,216.99443116406232,9.868184089660645,14.376835502365715,12.710906982421875,1008.4030879996717,1.1398720667424402,1008.4030879996717
LSTM_SAC,2,1,9016,True,False,False,success,707,213.08624671231294,9.980020523071289,15.118177371955829,23.794906616210938,1068.2676746845245,1.095483526687663,1068.2676746845245
LSTM_SAC,2,1,9017,True,False,False,success,658,215.63955611527496,9.876529693603516,14.494042474629307,23.891860961914062,952.9514763876796,1.1158664848147588,952.9514763876796
LSTM_SAC,2,1,9018,True,False,False,success,782,204.8472749772075,9.902539253234863,14.162763615246014,5.799854755401611,1106.643855880946,1.1075808108393341,1106.643855880946
LSTM_SAC,2,1,9019,True,False,False,success,707,215.0005533000578,9.976457595825195,14.588589672320634,23.79669189453125,1030.7173579595983,1.108902642313933,1030.7173579595983
LSTM_SAC,2,1,9020,True,False,False,success,658,215.4221704807174,9.864035606384277,14.560159522621102,17.308067321777344,957.1948207877576,1.1178513624220086,957.1948207877576
LSTM_SAC,2,1,9021,True,False,False,success,755,214.84754517908112,9.968241691589355,14.895675932492642,17.92332649230957,1123.4937431775033,1.1289481669445318,1123.4937431775033
LSTM_SAC,2,1,9022,True,False,False,success,1298,212.86316642375053,9.983036994934082,11.682703513393784,21.998960494995117,1514.761442091316,1.5319010814370428,1514.761442091316
LSTM_SAC,2,1,9023,True,False,False,success,785,215.07453171282623,9.948675155639648,14.632633244839443,10.10531234741211,1148.2383138239384,1.1550760623721201,1148.2383138239384
LSTM_SAC,2,1,9024,True,False,False,success,683,214.15741929848951,9.950748443603516,14.880249074751601,22.87210464477539,1015.8834667280316,1.1220309956942276,1015.8834667280316
LSTM_SAC,2,1,9025,True,False,False,success,1102,196.6156384122263,9.84616756439209,12.723849049875827,0.8463897705078125,1401.0236950963736,1.4136621836014633,1401.0236950963736
LSTM_SAC,2,1,9026,True,False,False,success,665,213.853287604358,9.999222755432129,14.950247982032318,23.30621337890625,993.3250259123743,1.115259955556386,993.3250259123743
LSTM_SAC,2,1,9027,True,False,False,success,658,213.93138615550637,9.922835350036621,14.900207219515165,23.594436645507812,979.4517429731786,1.1144721839488794,979.4517429731786
LSTM_SAC,2,1,9028,True,False,False,success,635,213.30936458717136,9.972060203552246,15.04830215540458,24.17864990234375,954.6691759452224,1.1132379813695121,954.6691759452224
LSTM_SAC,2,1,9029,True,False,False,success,720,214.25530083283275,9.958422660827637,14.809773831235038,25.105133056640625,1065.6760322637856,1.1061801582740245,1065.6760322637856
LSTM_SAC,2,1,9030,True,False,False,success,775,217.34266746077114,9.973730087280273,14.440194659848366,17.95613670349121,1118.1528104171157,1.1307249480104486,1118.1528104171157
LSTM_SAC,2,1,9031,True,False,False,success,747,216.21204683208083,9.89252758026123,14.571938126281882,21.93836212158203,1087.896702017635,1.119690190155107,1087.896702017635
LSTM_SAC,2,1,9032,True,False,False,success,670,213.1271512989198,9.892582893371582,14.972747073422617,25.208587646484375,1002.4660578668118,1.1252434102593754,1002.4660578668118
LSTM_SAC,2,1,9033,True,False,False,success,906,104.8217629717101,9.878226280212402,12.221036153452813,1.0337283611297607,1105.8068115971982,1.1856034059715606,1105.8068115971982
LSTM_SAC,2,1,9034,True,False,False,success,752,204.62988928639237,9.869863510131836,14.508195115134438,6.247036933898926,1090.2098744921386,1.105247418625159,1090.2098744921386
LSTM_SAC,2,1,9035,True,False,False,success,671,215.608947886929,9.939249038696289,14.348139927124302,17.11673355102539,961.7832473516464,1.1125865284025895,961.7832473516464
LSTM_SAC,2,1,9036,True,False,False,success,674,216.15376218144075,9.916245460510254,14.34919582577063,24.52415657043457,966.5208989009261,1.1328299295279296,966.5208989009261
LSTM_SAC,2,1,9037,True,False,False,success,651,212.2180051987561,9.956657409667969,15.206311910016929,24.852828979492188,989.3681373484433,1.123502344399274,989.3681373484433
LSTM_SAC,2,1,9038,True,False,False,success,1047,209.9263280914173,9.974958419799805,12.498741870964837,6.442303657531738,1306.9784537404776,1.364175578069308,1306.9784537404776
LSTM_SAC,2,1,9039,True,False,False,success,693,213.91450149035165,9.995259284973145,14.93280238910843,23.257675170898438,1034.427503734827,1.1050863211098583,1034.427503734827
LSTM_SAC,2,1,9040,True,False,False,success,749,215.80552418007306,9.872956275939941,14.702077619144532,23.885780334472656,1100.5209360420704,1.1131476612957627,1100.5209360420704
LSTM_SAC,2,1,9041,True,False,False,success,685,213.58062934510548,9.915342330932617,14.935169842208389,23.749557495117188,1022.6431934162974,1.1217108559027558,1022.6431934162974
LSTM_SAC,2,1,9042,True,False,False,success,691,213.8029887757927,9.971267700195312,14.96053652411432,24.3790283203125,1033.202175039798,1.1204673955041107,1033.202175039798
LSTM_SAC,2,1,9043,True,False,False,success,729,216.7074925061896,9.94150447845459,14.416720436351943,25.354400634765625,1050.3291720226407,1.116340069162885,1050.3291720226407
LSTM_SAC,2,1,9044,True,False,False,success,713,216.2114009274731,9.862163543701172,14.33373539427721,23.765243530273438,1021.3749573752284,1.1033540850849752,1021.3749573752284
LSTM_SAC,2,1,9045,True,False,False,success,673,213.49213168853055,9.892937660217285,14.934219154082294,25.140594482421875,1004.705105189234,1.1151754739551873,1004.705105189234
LSTM_SAC,2,1,9046,True,False,False,success,724,216.49896825990777,9.851216316223145,14.461612800455224,9.604069709777832,1046.4010317958891,1.133979041580152,1046.4010317958891
LSTM_SAC,2,1,9047,True,False,False,success,678,216.1685020226871,9.988298416137695,14.56238124363542,19.69371223449707,986.5420384630561,1.1349630488958882,986.5420384630561
LSTM_SAC,2,1,9048,True,False,False,success,676,214.30493419772262,9.968783378601074,14.811184379828752,23.538833618164062,1000.4771055690944,1.1172469355039676,1000.4771055690944
LSTM_SAC,2,1,9049,True,False,False,success,695,217.4854629426951,9.98735237121582,14.29599233994381,22.611614227294922,993.1017480865121,1.1290286996571217,993.1017480865121
LSTM_SAC,2,1,9050,True,False,False,success,718,200.1904898247447,9.962379455566406,14.35024504409195,5.904217720031738,1029.7300573661923,1.132720436921525,1029.7300573661923
LSTM_SAC,2,1,9051,True,False,False,success,701,214.3663675365939,9.95438289642334,14.82975309653561,25.429916381835938,1038.676002278924,1.1140910008021567,1038.676002278924
LSTM_SAC,2,1,9052,True,False,False,success,719,213.4015172751713,9.903786659240723,14.994457402381844,17.946691513061523,1077.7153644002974,1.1207195572449062,1077.7153644002974
LSTM_SAC,2,1,9053,True,False,False,success,679,215.66655719195245,9.91639232635498,14.523553925252276,13.73537540435791,985.3902863785625,1.127727235688759,985.3902863785625
LSTM_SAC,2,1,9054,True,False,False,success,669,213.52777656361872,9.869976043701172,15.024710333489873,23.6292724609375,1004.2756486348808,1.1168220552062846,1004.2756486348808
LSTM_SAC,2,1,9055,True,False,False,success,678,215.58896338848552,9.869974136352539,14.52570402411233,23.079757690429688,983.875482738018,1.1079498376979073,983.875482738018
LSTM_SAC,2,1,9056,True,False,False,success,704,210.96420747106754,9.907706260681152,14.078784129328348,7.410905838012695,990.6600641086698,1.1451554746508945,990.6600641086698
LSTM_SAC,2,1,9057,True,False,False,success,672,214.24577441751038,9.96265983581543,14.704507723007174,17.389957427978516,987.7938603647053,1.1195962517229294,987.7938603647053
LSTM_SAC,2,1,9058,True,False,False,success,874,70.21669549028583,9.992630958557129,13.259738538303418,0.6273878216743469,1158.042900044471,1.166621814193498,1158.042900044471
LSTM_SAC,2,1,9059,True,False,False,success,717,214.71398836243637,9.911250114440918,14.559658243732638,11.762579917907715,1043.2788737416267,1.1468035086923853,1043.2788737416267
LSTM_SAC,2,1,9060,True,False,False,success,680,215.3864219173616,9.947002410888672,14.559137040727279,23.279983520507812,989.5880941450596,1.1204475301004333,989.5880941450596
LSTM_SAC,2,1,9061,True,False,False,success,682,216.82653067905812,9.892621994018555,14.580225207414095,11.127110481262207,993.6155358105898,1.1550922751918216,993.6155358105898
LSTM_SAC,2,1,9062,True,False,False,success,704,147.8351481552116,9.933826446533203,14.217921803620728,0.8742648959159851,1000.4199786968529,1.1116396475640116,1000.4199786968529
LSTM_SAC,2,1,9063,True,False,False,success,716,214.5181991122335,9.906511306762695,14.770632849891758,21.909271240234375,1056.6184215582907,1.109519987854182,1056.6184215582907
LSTM_SAC,2,1,9064,True,False,False,success,706,214.14992824184728,9.95787239074707,14.887817284456393,24.346923828125,1050.3038200512528,1.1019517553830522,1050.3038200512528
LSTM_SAC,2,1,9065,True,False,False,success,837,215.39244182337956,9.996914863586426,13.842988590470636,22.80731201171875,1157.533183246851,1.1609323682792663,1157.533183246851
LSTM_SAC,2,1,9066,True,False,False,success,728,152.63872080009028,9.944119453430176,14.255940842268231,0.8119194507598877,1036.9402954280376,1.1158810470928384,1036.9402954280376
LSTM_SAC,2,1,9067,True,False,False,success,803,211.20518029005228,9.92840576171875,13.991184698095358,7.020411491394043,1122.4190192595124,1.1431296625481977,1122.4190192595124
LSTM_SAC,2,1,9068,True,False,False,success,736,215.00346937375392,9.984615325927734,14.417358404754296,15.465210914611816,1060.1032139472663,1.0972892232521272,1060.1032139472663
LSTM_SAC,2,1,9069,True,False,False,success,709,212.7753813837486,9.993253707885742,15.136471549277582,24.4949951171875,1072.6135014556348,1.1089298018430307,1072.6135014556348
LSTM_SAC,2,1,9070,True,False,False,success,678,132.33994112012923,9.895660400390625,14.258345473832437,0.6573045253753662,965.966648068279,1.1251759553642608,965.966648068279
LSTM_SAC,2,1,9071,True,False,False,success,709,212.87036750591642,9.937239646911621,15.161011818181645,24.069732666015625,1074.3557145781815,1.1097768603729992,1074.3557145781815
LSTM_SAC,2,1,9072,True,False,False,success,677,214.16050671123077,9.971776962280273,14.8916966853501,23.811660766601562,1007.2271632403135,1.109025317335143,1007.2271632403135
LSTM_SAC,2,1,9073,True,False,False,success,669,212.95178906255757,9.849834442138672,14.757454551388864,8.760823249816895,986.8842755891383,1.1523262212479846,986.8842755891383
LSTM_SAC,2,1,9074,True,False,False,success,803,199.42687252652604,9.893171310424805,13.848001119134436,3.9666411876678467,1111.2360100150108,1.1423557209663957,1111.2360100150108
LSTM_SAC,2,1,9075,True,False,False,success,697,215.54488049129844,9.93539810180664,14.33450795707949,17.104354858398438,997.9886567182839,1.1278695391359392,997.9886567182839
LSTM_SAC,2,1,9076,True,False,False,success,691,214.0204007760654,9.91757583618164,14.885380525061088,22.815322875976562,1028.0490954443812,1.1126356154344104,1028.0490954443812
LSTM_SAC,2,1,9077,True,False,False,success,708,216.62968163734382,9.896356582641602,14.546054297584599,24.888473510742188,1029.066297557205,1.1279524967780687,1029.066297557205
LSTM_SAC,2,1,9078,True,False,False,success,631,213.2851483061545,9.957868576049805,14.977620800588097,25.461135864257812,944.3560018464923,1.1054325894960508,944.3560018464923
LSTM_SAC,2,1,9079,True,False,False,success,730,215.95948596276122,9.998148918151855,14.242683247834035,23.823867797851562,1039.3081594370306,1.1069882192010498,1039.3081594370306
LSTM_SAC,2,1,9080,True,False,False,success,677,214.60047134254577,9.902658462524414,14.787348089049098,23.531265258789062,1000.7199550755322,1.1135443441455553,1000.7199550755322
LSTM_SAC,2,1,9081,True,False,False,success,725,209.278213484784,9.981820106506348,14.389453053474426,7.184401035308838,1042.0877356231213,1.1259329021114595,1042.0877356231213
LSTM_SAC,2,1,9082,True,False,False,success,719,214.23935052885753,9.917677879333496,14.807313925201935,22.991592407226562,1063.8702196255326,1.1195979621880303,1063.8702196255326
LSTM_SAC,2,1,9083,True,False,False,success,697,213.5660602917238,9.995527267456055,14.902229584871098,23.671676635742188,1038.095802500844,1.1077154912535288,1038.095802500844
LSTM_SAC,2,1,9084,True,False,False,success,692,214.4693957006482,9.949285507202148,14.780701959753312,23.595489501953125,1022.2452317997813,1.1051680463159703,1022.2452317997813
LSTM_SAC,2,1,9085,True,False,False,success,732,215.80747390894913,9.908402442932129,14.404064725005561,10.581680297851562,1053.1944775879383,1.1908442716070438,1053.1944775879383
LSTM_SAC,2,1,9086,True,False,False,success,767,-179.65958184205792,9.871644020080566,12.997445782906384,0.21063654124736786,995.8005129918456,1.1329905679133694,995.8005129918456
LSTM_SAC,2,1,9087,True,False,False,success,762,188.8597320788873,9.974177360534668,13.928749787838752,4.017063617706299,1060.24751836434,1.1368191280945101,1060.24751836434
LSTM_SAC,2,1,9088,True,False,False,success,713,206.13207688620983,9.870674133300781,14.363529213013187,4.677678108215332,1023.4297894202173,1.1498609444923105,1023.4297894202173
LSTM_SAC,2,1,9089,True,False,False,success,674,211.04769902662025,9.973936080932617,14.854175561613427,8.29853343963623,1000.232110068202,1.0985359219371456,1000.232110068202
LSTM_SAC,2,1,9090,True,False,False,success,739,213.92930038425325,9.954784393310547,14.920880676848318,11.41588020324707,1102.2835551016033,1.1209569574645621,1102.2835551016033
LSTM_SAC,2,1,9091,True,False,False,success,659,214.3097186048367,9.878199577331543,14.564901283188908,8.835922241210938,958.82291854918,1.119791433486701,958.82291854918
LSTM_SAC,2,1,9092,True,False,False,success,766,163.37059415392042,9.960901260375977,13.055061933732842,2.5661444664001465,999.0493759736419,1.1576969625779752,999.0493759736419
LSTM_SAC,2,1,9093,True,False,False,success,719,214.05327756228712,9.884151458740234,14.883429204721278,23.7716064453125,1069.333079058677,1.098367551082526,1069.333079058677
LSTM_SAC,2,1,9094,True,False,False,success,1615,216.53104553897344,9.98628044128418,10.570460442824999,20.18051528930664,1705.720289874822,1.7388855193228592,1705.720289874822
LSTM_SAC,2,1,9095,True,False,False,success,760,216.0879249893573,9.883203506469727,14.522382170275637,25.297576904296875,1102.8254351653159,1.1049605637350968,1102.8254351653159
LSTM_SAC,2,1,9096,True,False,False,success,744,215.69306991237923,9.871914863586426,14.417301177337606,22.534423828125,1072.0531001649797,1.1174783495338545,1072.0531001649797
LSTM_SAC,2,1,9097,True,False,False,success,634,212.46158597865684,9.951958656311035,15.137008723776423,25.157913208007812,959.1195256821811,1.1229695091407326,959.1195256821811
LSTM_SAC,2,1,9098,True,False,False,success,676,214.3426697889233,9.923779487609863,14.75278050306986,25.390594482421875,996.7454635538161,1.1105283219461226,996.7454635538161
LSTM_SAC,2,1,9099,True,False,False,success,642,214.08038264100406,9.92705249786377,14.899544322787786,24.436233520507812,956.1628545671701,1.1216052411377877,956.1628545671701
LSTM_SAC,2,1,9100,True,False,False,success,702,216.69981532617925,9.892816543579102,14.211683778511492,25.620681762695312,997.0346502624452,1.1352769282363326,997.0346502624452
LSTM_SAC,2,1,9101,True,False,False,success,707,213.8879435081213,9.932868957519531,14.375544933989497,9.264220237731934,1015.8594424426556,1.1046054273106722,1015.8594424426556
LSTM_SAC,2,1,9102,True,False,False,success,748,213.33816440377637,9.946788787841797,14.472961600690603,23.494857788085938,1081.6009730175138,1.1182319418014801,1081.6009730175138
LSTM_SAC,2,1,9103,True,False,False,success,710,200.02724868487488,9.907267570495605,14.134115595548925,5.952926158905029,1002.7903732508421,1.1225787173413515,1002.7903732508421
LSTM_SAC,2,1,9104,True,False,False,success,715,102.87394756162512,9.981070518493652,14.291544101121543,0.20403338968753815,1021.3189661577344,1.1292067294188934,1021.3189661577344
LSTM_SAC,2,1,9105,True,False,False,success,691,216.23791538057714,9.998394012451172,14.444849383727513,25.588653564453125,997.3509397394955,1.1185828906130915,997.3509397394955
LSTM_SAC,2,1,9106,True,False,False,success,799,162.6456806000203,9.92778491973877,14.080112494574918,1.2879246473312378,1124.4878326058388,1.142316022352647,1124.4878326058388
LSTM_SAC,2,1,9107,True,False,False,success,737,214.16890939381761,9.862220764160156,14.85375845561681,24.370956420898438,1093.9028906039894,1.111684482021281,1093.9028906039894
LSTM_SAC,2,1,9108,True,False,False,success,701,214.6610919145607,9.97793197631836,14.657796445484678,22.912405014038086,1026.8253396898508,1.1188827421491196,1026.8253396898508
LSTM_SAC,2,1,9109,True,False,False,success,680,215.63692427288584,9.844865798950195,14.464431371934273,23.984954833984375,983.1161867454648,1.1085180335331923,983.1161867454648
LSTM_SAC,2,1,9110,True,False,False,success,698,212.81090557799746,9.954183578491211,15.147043179902102,24.789932250976562,1056.1910477094352,1.1269743063749076,1056.1910477094352
LSTM_SAC,2,1,9111,True,False,False,success,830,196.1233541404867,9.982843399047852,14.283132342114506,4.929011344909668,1184.3862507268786,1.1939323167442655,1184.3862507268786
LSTM_SAC,2,1,9112,True,False,False,success,678,213.50540827250467,9.975483894348145,14.930291393777262,23.248672485351562,1011.2856627181172,1.1312646161252418,1011.2856627181172
LSTM_SAC,2,1,9113,True,False,False,success,754,214.9827813605026,9.884797096252441,14.583014771777059,23.597900390625,1098.9723933525383,1.1045662826798748,1098.9723933525383
LSTM_SAC,2,1,9114,True,False,False,success,693,216.12300488238768,9.84853744506836,14.512667631088053,24.196945190429688,1004.783443428576,1.117128875170135,1004.783443428576
LSTM_SAC,2,1,9115,True,False,False,success,652,213.00190741556813,9.847167015075684,15.109075564182609,24.49041748046875,984.7116351984441,1.1097951083001951,984.7116351984441
LSTM_SAC,2,1,9116,True,False,False,success,704,212.1043073484334,9.959935188293457,15.364777598360723,24.06561279296875,1080.9264123402536,1.1019383673673742,1080.9264123402536
LSTM_SAC,2,1,9117,True,False,False,success,704,215.45417503473377,9.94655990600586,14.387498990039933,23.5240478515625,1012.4820489548147,1.1233994358981056,1012.4820489548147
LSTM_SAC,2,1,9118,True,False,False,success,684,212.21038705103783,9.957967758178711,15.354943516484479,24.529449462890625,1049.6967672854662,1.102090601110296,1049.6967672854662
LSTM_SAC,2,1,9119,True,False,False,success,705,212.63091340834686,9.967111587524414,15.238056727673145,23.955825805664062,1073.8790702559054,1.1020487106193777,1073.8790702559054
LSTM_SAC,2,1,9120,True,False,False,success,678,213.5783356314665,9.888617515563965,14.884039314623076,24.22003173828125,1008.1003304086626,1.1180145186275123,1008.1003304086626
LSTM_SAC,2,1,9121,True,False,False,success,679,214.4675119407775,9.925353050231934,14.769166625652117,23.4249267578125,1002.0957749038935,1.1302288481254605,1002.0957749038935
