method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
LSTM_SAC,4,2,0,1312000,1,0,0,211.23800070512402,700,983.4966430664062,9.995436668395996,9.995436668395996,28.373483657836914,14.38355562874249,1006.2512424431261,0.9773867614598191,1.0231364281079538
LSTM_SAC,4,2,1,1312001,1,0,0,207.59859447064008,724,943.80078125,9.991270065307617,9.991270065307617,5.687843322753906,13.923403630599132,1007.0140699487832,0.9372270054757048,1.0669773642431843
LSTM_SAC,4,2,2,1312002,1,0,0,211.23556145841084,745,923.03076171875,9.99822998046875,9.99822998046875,5.608146667480469,13.708693332320092,1020.863676116753,0.9041665242021852,1.1059909576749436
LSTM_SAC,4,2,3,1312003,1,0,0,205.2351100768264,697,935.7022705078125,9.972681045532227,9.972681045532227,4.4049224853515625,14.276496822043848,994.6177364674497,0.9407657195327269,1.062963901891211
LSTM_SAC,4,2,4,1312004,1,0,0,205.58810885622816,759,942.9204711914062,9.977696418762207,9.977696418762207,3.3270950317382812,13.630106327483462,1034.0931368607492,0.911833216545542,1.096691787329788
LSTM_SAC,4,2,5,1312005,1,0,0,205.60056228780888,750,958.491943359375,9.929471015930176,9.929471015930176,5.635154724121094,13.837347838083902,1037.4593185986705,0.9238838826509754,1.0823871038107282
LSTM_SAC,4,2,6,1312006,1,0,0,212.42134272423203,700,925.1934814453125,9.97141170501709,9.97141170501709,20.510705947875977,14.177992046219963,991.4326339999535,0.933188448430028,1.0715949192066982
LSTM_SAC,4,2,7,1312007,1,0,0,213.5793309844995,704,958.591064453125,9.971399307250977,9.971399307250977,10.687032699584961,14.451735421676528,1016.900925839761,0.9426592503704493,1.0608287136704135
LSTM_SAC,4,2,8,1312008,1,0,0,211.4115990015813,681,930.4930419921875,9.905692100524902,9.905692100524902,22.995128631591797,14.392544796725902,979.592574109351,0.9498775986926964,1.052767221141215
LSTM_SAC,4,2,9,1312009,1,0,0,201.1851435733813,688,860.0568237304688,9.922390937805176,9.922390937805176,3.63134765625,13.817352279327636,949.825140033088,0.9054896395988297,1.1043748666666606
LSTM_SAC,4,2,10,1312010,1,0,0,210.6441239816852,686,913.3765869140625,9.874556541442871,9.874556541442871,7.025806427001953,14.216240115311681,974.6144605732661,0.937167078740876,1.067045591639372
LSTM_SAC,4,2,11,1312011,1,0,0,212.1170251262052,720,974.4583129882812,9.973241806030273,9.973241806030273,11.743473052978516,14.392511626332999,1035.2314411313826,0.941295129061494,1.0623660625940312
LSTM_SAC,4,2,12,1312012,1,0,0,200.61321307308134,671,866.401611328125,9.886764526367188,9.886764526367188,3.593536376953125,14.062052085396074,942.9376232506561,0.9188323702063314,1.08833779960913
LSTM_SAC,4,2,13,1312013,1,0,0,214.29093082209238,737,955.2575073242188,9.895692825317383,9.895692825317383,20.738224029541016,13.967791884530998,1028.7987304584171,0.9285173854156784,1.0769857578405173
LSTM_SAC,4,2,14,1312014,1,0,0,212.39968942979246,715,945.284423828125,9.940374374389648,9.940374374389648,18.51628875732422,14.325038352212706,1023.7010870346832,0.9233988669156299,1.0829556282002337
LSTM_SAC,4,2,15,1312015,1,0,0,210.50020245188065,749,976.0298461914062,9.999176979064941,9.999176979064941,5.104118347167969,14.11248140675681,1056.3532264944076,0.9239616273341059,1.082296028770466
LSTM_SAC,4,2,16,1312016,1,0,0,214.7760815921232,698,898.4134521484375,9.993668556213379,9.993668556213379,15.251678466796875,14.038364676998816,979.1739389272133,0.9175218175564831,1.089892339195999
LSTM_SAC,4,2,17,1312017,1,0,0,212.3842139262971,696,927.3189086914062,9.936670303344727,9.936670303344727,15.250885009765625,14.27337462395087,992.4686684336946,0.9343558524168757,1.0702560458237877
LSTM_SAC,4,2,18,1312018,1,0,0,213.1389338702327,674,885.5416259765625,9.98000431060791,9.98000431060791,18.126007080078125,14.09072214418066,948.925252806188,0.9332048265738679,1.071576112257543
LSTM_SAC,4,2,19,1312019,1,0,0,204.3472614837219,756,973.2871704101562,9.898913383483887,9.898913383483887,3.9655227661132812,13.981679040918905,1056.405218485453,0.9213199190794785,1.0853993051611577
LSTM_SAC,4,2,20,1312020,1,0,0,214.54243608258298,734,951.1649169921875,9.960582733154297,9.960582733154297,14.208146095275879,14.102155129006514,1034.566342308268,0.9193851356791679,1.0876834540742062
LSTM_SAC,4,2,21,1312021,1,0,0,210.34281188857165,715,959.5108032226562,9.968117713928223,9.968117713928223,6.588356018066406,14.458726716875196,1032.9992101582448,0.9288591838087361,1.0765894523425552
LSTM_SAC,4,2,22,1312022,1,0,0,212.5976971931793,737,905.7606811523438,9.864145278930664,9.864145278930664,5.6748809814453125,13.704234916651103,1009.1865812095784,0.8975155813771605,1.1141867848863258
LSTM_SAC,4,2,23,1312023,1,0,0,208.75969207215442,779,960.7034912109375,9.93587875366211,9.93587875366211,4.492286682128906,13.401032597859496,1042.9663417200618,0.9211260735668073,1.0856277209999876
LSTM_SAC,4,2,24,1312024,1,0,0,210.9651759202518,638,851.3359375,9.920382499694824,9.920382499694824,18.903141021728516,14.260120471443129,909.054921106352,0.9365066045337437,1.0677981288747747
LSTM_SAC,4,2,25,1312025,1,0,0,213.1082591849555,693,919.0885009765625,9.841136932373047,9.841136932373047,24.3238525390625,14.02115712313769,971.2300565768669,0.9463138982909167,1.0567318115120603
LSTM_SAC,4,2,26,1312026,1,0,0,212.67476375060212,730,979.0565185546875,9.898985862731934,9.898985862731934,23.34670639038086,14.304253834404358,1043.7935914324148,0.9379790473814966,1.066121895570742
LSTM_SAC,4,2,27,1312027,1,0,0,204.0500560045728,685,890.0813598632812,9.934164047241211,9.934164047241211,5.394134521484375,14.21569643107644,973.206418737957,0.9145864050275465,1.0933904052180623
LSTM_SAC,4,2,28,1312028,1,0,0,185.55652163488006,751,963.0347290039062,9.865180969238281,9.865180969238281,2.210338592529297,14.131873069209519,1060.6496074449794,0.9079668933492375,1.1013617427297133
LSTM_SAC,4,2,29,1312029,1,0,0,211.41198319792957,704,925.6951904296875,9.89566421508789,9.89566421508789,33.475372314453125,14.271541475487703,1003.9137668977211,0.9220863593595858,1.0844971187888814
LSTM_SAC,4,2,30,1312030,1,0,0,213.79290559942774,749,969.9517822265625,9.838701248168945,9.838701248168945,7.503385066986084,13.988095291466196,1046.5443690302675,0.9268138178654804,1.0789653549869085
LSTM_SAC,4,2,31,1312031,1,0,0,209.54892647354882,727,886.5634765625,9.944421768188477,9.944421768188477,5.128684997558594,13.383953445223371,972.0817403107626,0.9120256453732755,1.096460395684069
LSTM_SAC,4,2,32,1312032,1,0,0,213.24068982796246,701,924.8496704101562,9.979701042175293,9.979701042175293,21.207130432128906,14.047763524569051,984.0634741885937,0.9398272516645718,1.0640253283024657
LSTM_SAC,4,2,33,1312033,1,0,0,204.1229089296071,760,982.7908325195312,9.911657333374023,9.911657333374023,3.757171630859375,13.919382047653198,1056.900656705448,0.9298800471778204,1.0754075249114048
LSTM_SAC,4,2,34,1312034,1,0,0,210.9128704137637,686,908.58251953125,9.978558540344238,9.978558540344238,9.778270721435547,14.264481482109593,977.5275615577071,0.9294699763589356,1.075881981597034
LSTM_SAC,4,2,35,1312035,1,0,0,214.00598244562914,673,876.8655395507812,9.837977409362793,9.837977409362793,10.263238906860352,14.17542490456115,953.3804427315296,0.9197435779555898,1.0872595623040984
LSTM_SAC,4,2,36,1312036,1,0,0,213.5136066575293,715,929.4274291992188,9.874213218688965,9.874213218688965,6.467338562011719,13.942515296619256,995.9956073430934,0.9331641850093585,1.07162278199733
LSTM_SAC,4,2,37,1312037,0,1,0,-191.9152970988578,342,884.4312133789062,487.5410461425781,487.03076171875,0.0,12.607786549462212,430.69909715239936,2.053478215362865,nan
LSTM_SAC,4,2,38,1312038,1,0,0,209.2444003196784,678,850.3518676757812,9.860987663269043,9.860987663269043,4.9628143310546875,13.630195579170126,923.2827158800508,0.9210091914969365,1.0857654942342954
LSTM_SAC,4,2,39,1312039,1,0,0,211.3111196026397,694,926.1888427734375,9.916126251220703,9.916126251220703,12.411018371582031,14.47564378509604,1003.3746080959612,0.9230738303523605,1.0833369630014047
LSTM_SAC,4,2,40,1312040,1,0,0,213.27558835405375,682,895.831298828125,9.856328010559082,9.856328010559082,18.544170379638672,14.03636514546235,956.4044946792528,0.9366657139441381,1.0676167442802749
LSTM_SAC,4,2,41,1312041,1,0,0,197.07865998031946,672,870.6620483398438,9.86085033416748,9.86085033416748,3.6169509887695312,14.173888531469164,951.55687891956,0.9149868679720252,1.0929118602722656
LSTM_SAC,4,2,42,1312042,1,0,0,212.7261421129371,738,911.77783203125,9.990391731262207,9.990391731262207,5.483917236328125,13.871573956355169,1022.9830714756229,0.8912931772331651,1.1219652809463803
LSTM_SAC,4,2,43,1312043,1,0,0,206.57878726167536,761,967.5582885742188,9.922919273376465,9.922919273376465,4.1288909912109375,13.784261532431364,1048.2676211859725,0.9230069392771646,1.0834154733258354
LSTM_SAC,4,2,44,1312044,1,0,0,212.4601409462863,726,965.43798828125,9.871623992919922,9.871623992919922,10.78067398071289,14.478579315929045,1050.0397538859618,0.9194299403507157,1.0876304502532852
LSTM_SAC,4,2,45,1312045,1,0,0,211.64518321290439,715,998.7924194335938,9.952749252319336,9.952749252319336,10.868389129638672,14.520050068501826,1037.7622563115515,0.9624482036796504,1.0390169529921514
LSTM_SAC,4,2,46,1312046,0,1,0,-356.7768607395555,428,953.478759765625,569.2986450195312,565.1986694335938,0.0,11.14268597473051,476.1804176495693,2.0023476909697475,nan
LSTM_SAC,4,2,47,1312047,1,0,0,195.10283982322136,713,874.151611328125,9.910825729370117,9.910825729370117,2.7771120071411133,13.574994812423016,966.7280624128505,0.9042373396571685,1.1059043418613292
LSTM_SAC,4,2,48,1312048,1,0,0,210.18706150038722,700,906.5487060546875,9.947824478149414,9.947824478149414,7.6482391357421875,14.056395736677306,983.0231960755741,0.9222047960554867,1.0843578392535627
