method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
TD3,3,3,0,9000,1,0,0,205.77872366165042,905,nan,9.888284683227539,9.888284683227539,1.349355697631836,12.679222706141394,1146.506480306387,1.311486595107395,1.311486595107395
TD3,3,3,1,9001,1,0,0,210.21366131397772,1010,nan,9.963557243347168,9.963557243347168,4.371452331542969,13.269580674112433,1338.7815061993897,1.3473492295564047,1.3473492295564047
TD3,3,3,2,9002,1,0,0,106.82898846791149,918,nan,9.930915832519531,9.930915832519531,0.0438385009765625,13.462588704034914,1234.430318504572,1.2794394263364894,1.2794394263364894
TD3,3,3,3,9003,1,0,0,215.37932911505123,879,nan,9.909162521362305,9.909162521362305,5.336635112762451,14.052026851863449,1234.233056679368,1.2415540120691384,1.2415540120691384
TD3,3,3,4,9004,1,0,0,224.9061975898071,775,nan,9.961835861206055,9.961835861206055,10.023587226867676,14.305622266800173,1106.667602404952,1.2565081991206164,1.2565081991206164
TD3,3,3,5,9005,1,0,0,212.65412160010294,887,nan,9.929462432861328,9.929462432861328,5.748905181884766,14.216978621187177,1258.8804666921496,1.3182160385591213,1.3182160385591213
TD3,3,3,6,9006,1,0,0,209.4192791004508,835,nan,9.990996360778809,9.990996360778809,5.423361778259277,13.956375294245646,1164.539777789265,1.299774030603245,1.299774030603245
TD3,3,3,7,9007,1,0,0,221.69744795262238,789,nan,9.912786483764648,9.912786483764648,5.8506622314453125,13.523078157572389,1065.6332694590092,1.2374432462062457,1.2374432462062457
TD3,3,3,8,9008,0,1,0,-156.18889939038127,1764,nan,131.52357482910156,131.52357482910156,0.0235595703125,10.857096338218032,1913.8347911462188,2.0273568770579633,nan
TD3,3,3,9,9009,1,0,0,203.92783735979833,803,nan,9.902111053466797,9.902111053466797,0.09493637084960938,14.1544413268195,1135.8366033509374,1.249560824025306,1.249560824025306
TD3,3,3,10,9010,1,0,0,214.90172995772878,707,nan,9.968649864196777,9.968649864196777,6.763321399688721,14.848050116143773,1048.9527452141047,1.232946890693411,1.232946890693411
TD3,3,3,11,9011,1,0,0,209.72987793734103,722,nan,9.970452308654785,9.970452308654785,2.2176742553710938,14.408002544225418,1038.8909918516874,1.1710954770664723,1.1710954770664723
TD3,3,3,12,9012,1,0,0,216.570497460729,914,nan,9.934732437133789,9.934732437133789,6.283557415008545,12.837979814286305,1172.028119225055,1.351789659257877,1.351789659257877
TD3,3,3,13,9013,1,0,0,129.2675478208256,923,nan,9.860636711120605,9.860636711120605,0.28868865966796875,13.295912322605417,1226.0103851854801,1.3600557315290378,1.3600557315290378
TD3,3,3,14,9014,1,0,0,210.74113285662918,784,nan,9.920742988586426,9.920742988586426,3.968677520751953,14.003538089899385,1096.2948840260506,1.223451638877624,1.223451638877624
TD3,3,3,15,9015,0,1,0,-255.87410848188696,61,nan,907.3359375,907.3359375,0.0,12.48921495187478,76.09532203152776,0.0786440288944571,nan
TD3,3,3,16,9016,1,0,0,88.96001371269085,1135,nan,9.974236488342285,9.974236488342285,0.15741729736328125,12.294866358131038,1394.1319966465235,1.4356435997895345,1.4356435997895345
TD3,3,3,17,9017,1,0,0,200.6017374932211,849,nan,9.97525405883789,9.97525405883789,3.8299643993377686,13.206485729686504,1120.362606819719,1.3118979452435662,1.3118979452435662
TD3,3,3,18,9018,1,0,0,216.97199364371176,931,nan,9.920478820800781,9.920478820800781,7.557044982910156,13.685602207957226,1272.936718545854,1.2740144676010878,1.2740144676010878
TD3,3,3,19,9019,1,0,0,192.33777441715569,907,nan,9.962776184082031,9.962776184082031,3.8424854278564453,13.347442550065105,1208.6977498345077,1.3003837746593268,1.3003837746593268
TD3,3,3,20,9020,1,0,0,213.16341808985874,822,nan,9.969972610473633,9.969972610473633,4.423046112060547,13.68994986097308,1124.5668745487928,1.313315310058253,1.313315310058253
TD3,3,3,21,9021,1,0,0,217.4171952126295,938,nan,9.998223304748535,9.998223304748535,4.599418640136719,14.191365914939563,1330.3034761846066,1.336761935737163,1.336761935737163
TD3,3,3,22,9022,1,0,0,209.92044082278142,908,nan,9.873112678527832,9.873112678527832,4.988182067871094,14.094544743520048,1278.2330898717046,1.2926963931691053,1.2926963931691053
TD3,3,3,23,9023,1,0,0,215.82097158980758,901,nan,9.9823579788208,9.9823579788208,5.369075775146484,14.40811868804144,1297.3691552691162,1.3050949766000157,1.3050949766000157
TD3,3,3,24,9024,1,0,0,218.60716130833384,873,nan,9.934170722961426,9.934170722961426,4.307409763336182,14.106945780544347,1230.3215087242424,1.235094685316336,1.235094685316336
TD3,3,3,25,9025,1,0,0,127.28444872263292,877,nan,9.841111183166504,9.841111183166504,0.001978946616873145,13.708256292370326,1201.231516085565,1.2120677001994637,1.2120677001994637
TD3,3,3,26,9026,1,0,0,205.01917758447877,833,nan,9.910873413085938,9.910873413085938,2.7353076934814453,14.408923091722421,1198.9446654319763,1.2412695791841588,1.2412695791841588
TD3,3,3,27,9027,1,0,0,199.13182566362894,964,nan,9.974614143371582,9.974614143371582,0.4552268981933594,12.701211363386317,1223.4290853627026,1.3920825548095315,1.3920825548095315
