method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
SAC,2,42,0,9000,1,0,0,218.38298932402995,717,nan,9.960396766662598,9.960396766662598,23.44849395751953,13.356104235186903,956.7001714743674,1.0943675173037652,1.0943675173037652
SAC,2,42,1,9001,1,0,0,219.23182494282838,743,nan,9.993992805480957,9.993992805480957,40.20391845703125,13.795393422346256,1024.655498534441,1.1253147067375937,1.1253147067375937
SAC,2,42,2,9002,1,0,0,219.75310957200276,791,nan,9.939818382263184,9.939818382263184,25.198467254638672,13.37317664591612,1057.2520508691669,1.0958009838058864,1.0958009838058864
SAC,2,42,3,9003,1,0,0,218.9382982691859,706,nan,9.968083381652832,9.968083381652832,23.178714752197266,13.69879882852349,966.2909136377275,1.0979580968637388,1.0979580968637388
SAC,2,42,4,9004,1,0,0,217.0774673321651,742,nan,9.988574028015137,9.988574028015137,21.817909240722656,13.774507226809016,1021.2779784761369,1.0818037213883627,1.0818037213883627
SAC,2,42,5,9005,1,0,0,217.59255241278834,741,nan,9.987529754638672,9.987529754638672,19.12371253967285,14.159212507699666,1048.7268619649112,1.098157137303483,1.098157137303483
SAC,2,42,6,9006,1,0,0,213.35026038300757,752,nan,9.877683639526367,9.877683639526367,5.066986083984375,13.354231894333312,1003.6964154094458,1.1202524467093307,1.1202524467093307
SAC,2,42,7,9007,1,0,0,220.66736853616834,737,nan,9.925909996032715,9.925909996032715,30.235172271728516,13.15672940517216,968.9801873713732,1.1252069759224905,1.1252069759224905
SAC,2,42,8,9008,1,0,0,218.27411773895682,752,nan,9.938604354858398,9.938604354858398,30.561288833618164,13.66590737139291,1027.0300594940782,1.0879499441085716,1.0879499441085716
SAC,2,42,9,9009,1,0,0,208.9475780205418,730,nan,9.980091094970703,9.980091094970703,4.7746734619140625,13.021675580168424,949.9160389751196,1.1122848474006068,1.1122848474006068
